og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome.stopped,fix.started,iti,signed_contrast,leftCont,rightCont,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
-35,1,0.61869807,-15,0.5,0.2,0.61869807,0,0,0,0,1.0703235000837594,,0.013675625086762011,0.9120969590730965,1.0478435420664027,0.6077251592881988,-0.19999999999999996,0.7,0.5,1.6612351670628414,1.6612492090789601,0.014774083043448627,925,2158,3.8207546250196174,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09731984810758802, 0.3892793924303521, 0.5839190886455281, 0.6812389367531162, 0.8758786329682922, 1.1191782532372623, 1.3138179494524382, 1.5084576456676142, 1.7030973418827904, 1.8490771140441726, 1.9463969621517605, 2.0437168102593484, 2.1410366583669362, 2.2383565064745246, 2.3356763545821124, 2.3843362786359066, 2.4816561267434945, 2.5789759748510828, 2.6762958229586706, 2.8222755951200527, 2.9195954432276405, 3.0169152913352284, 3.2115549875504046, 3.357534759711787, 3.6494943040345507, 3.7468141521421385, 3.7468141521421385, 4.087433620518697, 4.184753468626285, 4.2820733167338725, 4.379393164841461, 4.476713012949049, 4.5740328610566365, 4.720012633218019, 4.768672557271813, 4.865992405379401, 4.963312253486989, 5.060632101594576, 5.1579519497021655, 5.255271797809753, 5.352591645917341, 5.44991149402493, 5.595891266186311, 5.693211114293899, 5.790530962401487, 5.887850810509075, 5.9851706586166635, 6.131150430778045, 6.228470278885633, 6.325790126993221, 6.423109975100809, 6.520429823208397, 6.617749671315986, 6.763729443477367, 6.861049291584955, 6.90970921563875, 7.007029063746337, 7.104348911853926, 7.153008835907719, 7.201668759961513, 7.250328684015308, 7.3476485321228955, 7.3963084561766905, 7.444968380230484, 7.444968380230484, 7.493628304284277, 7.493628304284277, 7.493628304284277, 7.493628304284277, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.542288228338071, 7.590948152391866, 7.688268000499454, 7.834247772660835, 7.980227544822218, 8.126207316983601, 8.272187089144982, 8.515486709413953, 8.85610617779051, 9.00208594995189, 9.780644734812597, 9.780644734812597, 10.023944355081566, 10.315903899404331, 10.461883671565712, 10.89982298804986, 11.191782532372622, 11.337762304534005, 12.019001241287121, 12.164981013448504, 12.164981013448504, 12.60292032993265, 12.797560026147824, 12.797560026147824, 13.235499342631972, 13.235499342631972, 13.527458886954735, 13.673438659116117, 13.770758507223704, 13.916738279385086, 14.111377975600265, 14.208697823707851, 14.354677595869232, 14.451997443976822, 14.549317292084408, 14.646637140191997, 14.792616912353381, 14.889936760460968, 14.938596684514762, 15.035916532622348]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.04865992405379401, -0.04865992405379401, -0.04865992405379401, -0.04865992405379401, -0.04865992405379401, -0.09731984810758802, -0.09731984810758802, -0.09731984810758802, -0.14597977216138203, -0.14597977216138203, -0.14597977216138203, -0.14597977216138203, -0.19463969621517604, -0.19463969621517604, -0.19463969621517604, -0.19463969621517604, -0.19463969621517604, -0.19463969621517604, -0.24329962026897006, -0.24329962026897006, -0.24329962026897006, -0.24329962026897006, -0.24329962026897006, -0.24329962026897006, -0.24329962026897006, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.3406194683765581, -0.3406194683765581, -0.3406194683765581, -0.3406194683765581, -0.3892793924303521, -0.3892793924303521, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4379393164841461, -0.4865992405379401, -0.4865992405379401, -0.5352591645917341, -0.5839190886455281, -0.632579012699322, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7785587848607042, -0.8272187089144982, -0.8758786329682922, -0.9245385570220863, -0.9245385570220863, -0.9731984810758803, -1.0218584051296742, -1.0218584051296742, -1.0705183291834681, -1.0705183291834681, -1.0705183291834681, -1.1678381772910562, -1.1678381772910562, -1.2164981013448501, -1.265158025398644, -1.265158025398644, -1.3138179494524382, -1.3138179494524382, -1.3624778735062324, -1.4111377975600263, -1.4111377975600263, -1.4597977216138203, -1.4597977216138203, -1.4597977216138203, -1.5084576456676142, -1.5084576456676142, -1.5084576456676142]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00037991697899997234, 0.013767166994512081, 0.026545916916802526, 0.03423274995293468, 0.043488541967235506, 0.05143029196187854, 0.059357124962843955, 0.06714824994560331, 0.07669200003147125, 0.08458612498361617, 0.09785054193343967, 0.11036154197063297, 0.11815758293960243, 0.12589762499555945, 0.13354245794471353, 0.14330983301624656, 0.15110520797315985, 0.15961762494407594, 0.16743912501260638, 0.17636399995535612, 0.18407025001943111, 0.19326008297502995, 0.2010821249568835, 0.2100112079642713, 0.21768391702789813, 0.2262660829583183, 0.234051208011806, 0.24294283299241215, 0.2505573750240728, 0.2599817080190405, 0.2676085829734802, 0.27672262501437217, 0.2845029169693589, 0.2933972079772502, 0.3011215829756111, 0.3097009169869125, 0.3175434999866411, 0.3262572499224916, 0.33392716699745506, 0.34331470797769725, 0.3510130000067875, 0.3591096249874681, 0.36655912501737475, 0.3766952919540927, 0.3843628750182688, 0.39325524994637817, 0.40097470802720636, 0.4099891670048237, 0.417642957996577, 0.4267454579239711, 0.43445066700223833, 0.4429407080169767, 0.4506606669165194, 0.45956624997779727, 0.46711324993520975, 0.47623625001870096, 0.48383041692432016, 0.49328629195224494, 0.5010212919441983, 0.5099922500085086, 0.5176828749245033, 0.5266355419298634, 0.5342781669460237, 0.5434392499737442, 0.5513361250050366, 0.559090374968946, 0.5667603330221027, 0.5766449579969049, 0.5843185830162838, 0.593435832997784, 0.6015737919369712, 0.6093258749460801, 0.6169614579994231, 0.6266103750094771, 0.6342716669896618, 0.6433212079573423, 0.651429041987285, 0.6592817079508677, 0.6668365829391405, 0.6762637079227716, 0.6839436249574646, 0.6932862079702318, 0.701051416923292, 0.7099739169934765, 0.7175249169813469, 0.7266779579222202, 0.734722499968484, 0.7425049579469487, 0.7501008749241009, 0.7598972499836236, 0.7675629579462111, 0.7766643749782816, 0.7843219579663128, 0.7932951250113547, 0.8008920419961214, 0.8100024169543758, 0.8179629169171676, 0.8267375000286847, 0.834499999997206, 0.84256162494421, 0.8503109579905868, 0.8597503330092877, 0.8675137079553679, 0.8766745829489082, 0.8843582919798791, 0.893377749947831, 0.901958541944623, 0.9102092499379069, 0.9191844169981778, 0.9277034580009058, 0.9359494999516755, 0.9442477079574019, 0.9525053329998627, 0.9605066669173539, 0.9691650830209255, 0.9772305829683319, 0.985942916944623, 0.9942815420217812, 1.0025681250263005, 1.010927916970104, 1.0192714999429882, 1.0276104169897735, 1.0358797080116346, 1.044251958024688, 1.0527200419455767, 1.0610784169984981, 1.0692661249777302, 1.0775496669812128, 1.0857613750267774, 1.0945052920142189, 1.1028122080024332, 1.1112846669275314, 1.1196545829297975, 1.1278147079283372, 1.135944249923341, 1.1441910000285134, 1.152546999976039, 1.1608891669893637, 1.16916745796334, 1.1773630829993635, 1.1856623329222202, 1.1944524169666693, 1.2028042079182342, 1.211725041968748, 1.2198952080216259, 1.227855333010666, 1.2361961669521406, 1.244903124985285, 1.253113624989055, 1.2614332919474691, 1.2696434169774875, 1.2776416250271723, 1.2861137499567121, 1.2944805829320103, 1.302637332933955, 1.310936874942854, 1.3191487080184743, 1.3269507919903845, 1.335586457978934, 1.3435040829936042, 1.3522680000169203, 1.3611154169775546, 1.3693214579252526, 1.377888457966037, 1.3864642080152407, 1.3952574169961736, 1.4038935829885304, 1.427910374943167, 1.4363656250061467, 1.4447256249841303, 1.4527900419197977, 1.461308000027202, 1.4695715829730034, 1.4776402920251712, 1.4857964579714462, 1.4941016249358654, 1.502532499958761, 1.5104502079775557, 1.518032707972452, 1.526002625003457, 1.533761249971576, 1.5429643749957904, 1.5504722079494968, 1.5595577079802752, 1.5672037919284776, 1.5761413750005886, 1.5837467919336632, 1.5932462079217657, 1.6008866250049323, 1.6099353330209851, 1.6175096249207854, 1.626630291924812, 1.6341895000077784, 1.6429076249478385, 1.6505649579921737, 1.6595284169306979, 1.667024541995488, 1.6765977919567376, 1.6845788749633357, 1.6934854169376194, 1.701086291926913, 1.7099176249466836, 1.717388332937844, 1.7266258749878034, 1.7341930830152705, 1.7431983329588547, 1.7506214579334483, 1.7595166669925675, 1.7671379579696804, 1.7761058330070227, 1.7836089170305058, 1.7928165419725701, 1.8003623329568654, 1.809922332991846, 1.8181485829409212, 1.8260372079676017, 1.8346326249884441, 1.8431113749975339, 1.8515499170171097, 1.8608785829273984, 1.8690213749650866, 1.877546582953073, 1.886059375014156, 1.8944395419675857, 1.9025073329685256, 1.9104302499908954, 1.9184062079293653, 1.9265333330258727, 1.934617375023663, 1.9433518749428913, 1.9513608330162242, 1.9605212500318885, 1.968579416978173, 1.9766963749425486, 1.9845382500207052, 1.9928783329669386, 2.0009057079441845, 2.009972207946703, 2.018142707995139, 2.0271254170220345, 2.03521112492308, 2.04362479201518, 2.0517345829866827, 2.0598205419955775, 2.0676344169769436, 2.076492500025779, 2.0843039579922333, 2.093425416969694, 2.1011669170111418, 2.1095799580216408, 2.118070208001882, 2.1258692499250174, 2.1336524579674006, 2.1429863329976797]",3.8256889590993524,3.8361440007031584,3.831466250005178,4.030849125003442,4.837390833999962,4.82108683406841,057378,2024-04-11_14h25.54.835,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 14h26.01.779272 +0200,
35,0.0625,0.55997489,15,0.5,0.02,0.55997489,0,1,1,1,4.837390833999962,,,,4.82168537506368,0.4138217127854814,0.020000000000000018,0.5,0.52,5.238074292079546,5.238106333999895,0.013163916999474168,457,765,6.005050459061749,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19463969621517604, -0.19463969621517604, -0.6812389367531162, -1.0218584051296742, -1.4597977216138203, -1.4597977216138203, -2.4816561267434945, -3.1142351394428167, -3.7468141521421385, -4.233413392680078, -4.865992405379401, -5.303931721863547, -5.790530962401487, -6.325790126993221, -6.763729443477367, -7.250328684015308, -7.688268000499454, -8.126207316983601, -8.515486709413953, -8.953426025898098, -9.391365342382244, -9.877964582920184, -10.413223747511918, -10.948482912103652, -11.337762304534005, -11.77570162101815, -11.970341317233327, -12.359620709663679, -12.60292032993265, -13.138179494524383, -13.235499342631972, -13.673438659116117, -13.868078355331292, -14.160037899654057, -14.354677595869232, -14.646637140191997, -14.889936760460968, -14.987256608568554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.14597977216138203, -0.19463969621517604, -0.19463969621517604, -0.3406194683765581, -0.3892793924303521, -0.4379393164841461, -0.5352591645917341, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.5352591645917341, -0.5352591645917341, -0.5352591645917341, -0.4865992405379401, -0.4865992405379401, -0.4379393164841461, -0.4379393164841461, -0.3892793924303521, -0.3406194683765581, -0.3406194683765581, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004260839195922017, 0.010985833941958845, 0.019234917010180652, 0.02666999993380159, 0.03450070891994983, 0.04209408396854997, 0.051783917006105185, 0.0595052499556914, 0.06800633401144296, 0.0758374169236049, 0.08517324994318187, 0.09769479196984321, 0.10560124996118248, 0.11915441695600748, 0.12672258401289582, 0.1345545839285478, 0.14223604195285589, 0.15178154199384153, 0.15945912501774728, 0.1685015419498086, 0.17609533399809152, 0.18503674992825836, 0.192714124917984, 0.2013680839445442, 0.20893245900515467, 0.21809787501115352, 0.2257013339549303, 0.23465195891913027, 0.24213862500619143, 0.25179579202085733, 0.25931337499059737, 0.2683824999257922, 0.2758677089586854, 0.2847054590238258, 0.2922316249459982, 0.3017669590190053, 0.30933604191523045, 0.3184352919925004, 0.3260957089951262, 0.33519733394496143, 0.34306099999230355, 0.35132895899005234, 0.3589128339663148, 0.3683844169136137, 0.3758575419196859, 0.3850742089562118, 0.39273529197089374, 0.4017670419998467, 0.4093337500235066, 0.41797666694037616, 0.42542937491089106, 0.4351000839378685, 0.44339354196563363, 0.45157720893621445, 0.45965841691941023, 0.46772654191590846, 0.4760455839568749, 0.48513566702604294, 0.49322504200972617, 0.5014810420107096, 0.5095855420222506, 0.5180498749250546, 0.5261869999812916, 0.5345462089171633, 0.5430377499433234, 0.5515142090152949, 0.560192541917786, 0.5680838340194896, 0.576128292013891, 0.5848529170034453, 0.5935212499462068, 0.6013662919867784, 0.6099822089308873, 0.6178432499291375, 0.6261553339427337, 0.6346990839811042, 0.6429160839179531, 0.651378333917819, 0.6594987090211362, 0.6689513749442995, 0.6768264590064064, 0.6845053340075538, 0.6928199169924483, 0.7023782499600202, 0.7102590840077028, 0.7192133750068024, 0.727436791989021, 0.7359134169528261, 0.7443460000213236, 0.7525912499986589]",6.006970792077482,6.020106833723063,6.012692459044047,6.214051042101346,7.019577166996896,7.0043217920465395,057378,2024-04-11_14h25.54.835,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 14h26.01.779272 +0200,
