og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_breaks,welcome.started,welcome.stopped,fix.started,iti,signed_contrast,leftCont,rightCont,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,block_break.started,break_text.started,countdown.started,participant,date,expName,psychopyVersion,frameRate,expStart,
-35,0.125,0.60337632,-15,0.5,0.05,0.60337632,0,0,0,0,0.7280935830203816,,y,0.016231457935646176,0.5583648750325665,0.6959507500287145,0.6401819295876037,-0.050000000000000044,0.55,0.5,1.3531324579380453,1.3531657500425354,0.012413499993272126,732,849,2.2033606249606237,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19463969621517604, 0.9245385570220863, 1.7517572659365843, 2.724955747012465, 3.6494943040345507, 4.622692785110432, 5.595891266186311, 6.666409595369779, 7.6396080764456595, 9.488685190489832, 11.045802760211242, 11.77570162101815, 13.138179494524383, 14.208697823707851, 15.327876076945113]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, -0.04865992405379401, -0.14597977216138203, -0.19463969621517604, -0.3406194683765581, -0.4379393164841461, -0.5839190886455281]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00039641710463911295, 0.014189375098794699, 0.02274150005541742, 0.03627625002991408, 0.044130500056780875, 0.05201833299361169, 0.059785042074508965, 0.06885345804039389, 0.07668654201552272, 0.08552650001365691, 0.26069216709584, 0.26871141709852964, 0.27654845803044736, 0.2852358330274001, 0.29296475008595735, 0.3022549580782652, 0.30996908305678517, 0.3188918750965968, 0.3265567080816254, 0.335581292049028, 0.34318487509153783, 0.3520730420714244, 0.3599943750305101, 0.3689312500646338, 0.3765680000651628, 0.38561408303212374, 0.39327720808796585, 0.4023287500021979, 0.4099979579914361, 0.41841470799408853, 0.42601554200518876, 0.43559858307708055, 0.4433131250552833, 0.45231675007380545, 0.4599461250472814, 0.46895604208111763, 0.47661775001324713, 0.4855467500165105, 0.4931530000176281, 0.5022119580535218, 0.5102105420082808, 0.5181012080283836, 0.525430875015445, 0.5355442080181092, 0.5434080420527607, 0.5522252500522882, 0.5600142920156941, 0.5688499170355499, 0.5764869580743834, 0.5854818330844864, 0.5932552079902962, 0.6022007500287145, 0.6099395829951391, 0.6188976250123233, 0.6268407080788165, 0.6356393750756979, 0.6432583330897614, 0.6519173750421032, 0.659645083011128, 0.6689098750939593, 0.6765502500347793, 0.6855740000028163, 0.6932573330122977, 0.7023869580589235, 0.7111400420544669, 0.7197380830766633, 0.7282063330058008, 0.7366539580980316, 0.7448916250141338, 0.7532641250872985, 0.7614613750483841, 0.7697037500329316, 0.7780268749920651, 0.7861607500817627, 0.7941853330703452, 0.8023454580688849, 0.8101974170422181, 0.8191879580263048, 0.8270409581018612, 0.836014167056419]",2.2054980830289423,2.218461416607412,2.2126433750381693,2.5723440409637988,3.2194609999423847,3.203195665962994,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
-35,1,0.61869807,-15,0.5,0.2,0.61869807,0,1,1,1,3.2194609999423847,,,,,3.203782583004795,0.6028864403989102,-0.19999999999999996,0.7,0.5,3.8092055410379544,3.809226040961221,0.011290249996818602,401,675,4.48584329104051,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.7298988608069101, -0.7298988608069101, -1.0705183291834681, -1.3624778735062324, -1.7030973418827904, -1.8977370380979666, -2.0437168102593484, -2.0437168102593484, -2.2870164305283183, -2.4816561267434945, -2.4816561267434945, -2.6762958229586706, -2.724955747012465, -2.8222755951200527, -2.9195954432276405, -2.9682553672814347, -3.1142351394428167, -3.308874835657993, -3.5035145318731686, -3.6981542280883453, -4.087433620518697, -4.476713012949049, -5.011972177540783, -5.9851706586166635, -6.8123893675311615, -7.250328684015308, -8.758786329682922, -10.023944355081566, -11.386422228587797, -12.019001241287121, -13.235499342631972, -14.306017671815438, -15.279216152891319]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.09731984810758802, 0.14597977216138203, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.09731984810758802, 0.04865992405379401]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00039479194674640894, 0.010984999942593277, 0.018735417048446834, 0.031778041971847415, 0.039610291947610676, 0.04738558304961771, 0.05522999993991107, 0.06442758301272988, 0.07210812496487051, 0.08112304203677922, 0.0888972079847008, 0.2630077500361949, 0.27053795801475644, 0.281115583027713, 0.2887930419528857, 0.29768304200842977, 0.30541604198515415, 0.3144533330341801, 0.32258795795496553, 0.3303820419823751, 0.3380667919991538, 0.3477899580029771, 0.3554342919960618, 0.36433749995194376, 0.3720003330381587, 0.38187704200390726, 0.3902738329488784, 0.39844170794822276, 0.40671441704034805, 0.41502187494188547, 0.4231437499402091, 0.4314801669679582, 0.43967720796354115, 0.4478677080478519, 0.4559449170483276, 0.4641273330198601, 0.4722791250096634, 0.48154475004412234, 0.49014704197179526, 0.498096999945119, 0.5063041249522939, 0.5149702499620616, 0.5231284169713035, 0.5315244999947026, 0.5404742079554126, 0.5489994579693303, 0.5571397499879822, 0.5650485419901088, 0.5736457919701934, 0.5815774169750512, 0.5901757079409435, 0.5979817080078647, 0.6064701250288635, 0.6143322499701753, 0.6226931669516489, 0.6304280420299619, 0.6386137920198962, 0.6482234169961885, 0.6561498329974711, 0.6638272920390591]",4.487287082942203,4.517683041289759,4.5097064160509035,5.172674875007942,6.509177000029013,6.493377999984659,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
35,0.0625,0.55997489,15,0.5,0.02,0.55997489,0,2,2,2,6.509177000029013,,,,,6.493694582954049,0.535734231984654,0.020000000000000018,0.5,0.52,7.036573415971361,7.036598833044991,0.01306970790028572,381,514,7.552580249961466,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.19463969621517604, -0.3892793924303521, -0.7298988608069101, -1.7030973418827904, -1.7030973418827904, -3.4061946837655808, -4.622692785110432, -5.839190886455281, -5.839190886455281, -8.758786329682922, -10.169924127242949, -11.386422228587797, -12.74890010209403, -14.160037899654057, -14.743956988299583, -16.00911501369823]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.14597977216138203, 0.14597977216138203, 0.3406194683765581, 0.3892793924303521, 0.3892793924303521, 0.3892793924303521, 0.4865992405379401, 0.4865992405379401, 0.5839190886455281, 0.5839190886455281, 0.5839190886455281, 0.5839190886455281, 0.5839190886455281]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00039616692811250687, 0.01126529194880277, 0.019202707917429507, 0.026965666911564767, 0.03459649998694658, 0.042241582996211946, 0.051879707956686616, 0.059593416983261704, 0.06861020799260587, 0.07619829196482897, 0.08525070792529732, 0.25981966697145253, 0.26750995800830424, 0.2747546249302104, 0.2848670419771224, 0.2924006669782102, 0.301371332956478, 0.30897329200524837, 0.3181797079741955, 0.3256528329802677, 0.33477745798882097, 0.34231524995993823, 0.35193887492641807, 0.35945416695903987, 0.36824791692197323, 0.3764744169311598, 0.3850884169805795, 0.39383966696914285, 0.4016945830080658, 0.40981658292002976, 0.4182350420160219, 0.426641916972585, 0.4346050419844687, 0.44269283302128315, 0.4520372919505462, 0.4607914169318974, 0.4682665419531986, 0.47641775000374764, 0.48567299998831004, 0.49390870798379183, 0.5017378749325871]",7.553654916002415,7.567718291717271,7.559851625002921,,8.557757499977015,8.542933040997013,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
-35,0.25,0.67488689,-15,0.5,0.1,0.67488689,0,3,3,3,8.557757499977015,,,,,8.543275416013785,0.5593594880967085,-0.09999999999999998,0.6,0.5,9.103484040941112,9.10351887496654,0.013601375045254827,590,673,9.777539415983483,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4865992405379401, 0.4865992405379401, 0.9731984810758803, 2.2383565064745246, 2.2383565064745246, 5.255271797809753, 7.153008835907719, 10.753843215888477, 12.992199722363, 14.257357747761645, 18.636750912603105]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802, -0.04865992405379401, -0.7298988608069101]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00040749995969235897, 0.011196915991604328, 0.019269999931566417, 0.027003707946278155, 0.03516191593371332, 0.04265237494837493, 0.05049595795571804, 0.05813199991825968, 0.06769425002858043, 0.07528916595038027, 0.08445874997414649, 0.2588767079869285, 0.2668896249961108, 0.27432899991981685, 0.28444858302827924, 0.2921467910055071, 0.3011774580227211, 0.30888433300424367, 0.317771999980323, 0.32535570801701397, 0.33448620792478323, 0.3421558749396354, 0.35109204100444913, 0.3587168329395354, 0.36774720798712224, 0.3752909579779953, 0.3844520830316469, 0.3920693750260398, 0.401094708009623, 0.4087593749864027, 0.4177916250191629, 0.4254264999181032, 0.434428249951452, 0.4420464999275282, 0.45112962496932596, 0.4588062909897417, 0.46776675002183765, 0.47538433293811977, 0.48443983297329396, 0.4920963749755174, 0.5011187079362571, 0.5087958329822868, 0.517396374954842, 0.5250047500012442, 0.5344244999578223, 0.542045500013046, 0.5511358749354258, 0.5587741249473765, 0.568275082972832, 0.5765911659691483, 0.5847926660208032, 0.5929787079803646, 0.6015582910040393, 0.6096453330246732, 0.61826524999924, 0.6265583329368383, 0.635293124942109, 0.643166207941249, 0.6511637909570709, 0.6590217499760911]",9.779025875031948,9.792871499612618,9.785854166024365,,10.787342916009948,10.7698592080269,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
-35,0,0.65214593,-15,0.5,0,0.65214593,0,4,4,4,10.787342916009948,,,,,10.770425291033462,0.5839325097797143,0.0,0.5,0.5,11.357205249951221,11.357235832954757,0.012050040997564793,461,552,11.911022249958478,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5352591645917341, 0.9245385570220863, 1.4597977216138203, 2.1896965824207304, 2.870935519173847, 3.7468141521421385, 4.5740328610566365, 6.423109975100809, 8.710126405629127, 9.926624506973978, 12.213640937502296, 16.593034102343754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09731984810758802, -0.19463969621517604, -0.4865992405379401, -0.8272187089144982, -0.9731984810758803, -1.3624778735062324, -2.2383565064745246]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00038595800288021564, 0.010582624934613705, 0.01908825000282377, 0.03276445798110217, 0.04058224998880178, 0.04847062495537102, 0.05614270793739706, 0.06556566595099866, 0.0732722079847008, 0.08231716591399163, 0.09018237493000925, 0.2663865829817951, 0.2744606659980491, 0.2821646250085905, 0.2898469159845263, 0.2989648749353364, 0.30655866593588144, 0.315753125003539, 0.3234154579695314, 0.33230649994220585, 0.3399612909415737, 0.34902624995447695, 0.3571805409155786, 0.36508170794695616, 0.3726927499519661, 0.3823436659295112, 0.3901384159689769, 0.39903612493071705, 0.40670024999417365, 0.41563816589768976, 0.42327099991962314, 0.43232079094741493, 0.44044991594273597, 0.44908816600218415, 0.45752404094673693, 0.46615395799744874, 0.47435533290263265, 0.4823373749386519, 0.49059429089538753, 0.4990630829706788, 0.5076563329203054, 0.5155047909356654, 0.5239737909287214, 0.5318697079783306, 0.5402977080084383]",11.912142875022255,11.92596195760804,11.91827295802068,,12.917475707945414,12.902739958022721,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
-35,0.125,0.4835406,-15,0.5,0.05,0.4835406,0,5,5,5,12.917475707945414,,,,,12.903023249935359,0.42271624694455423,-0.050000000000000044,0.55,0.5,13.326200666022487,13.326240499969572,0.011051708017475903,409,501,13.828049040981568,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5839190886455281, 1.1678381772910562, 1.8977370380979666, 1.8977370380979666, 3.552174455926963, 4.379393164841461, 4.379393164841461, 7.298988608069101, 9.196725646167067, 11.240442456426416, 11.240442456426416, 15.181896304783733]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.24329962026897006, -0.4865992405379401, -0.7785587848607042, -0.7785587848607042, -1.265158025398644]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00037999998312443495, 0.0108975829789415, 0.018727042013779283, 0.03151408291887492, 0.03924508299678564, 0.046947291935794055, 0.054609416984021664, 0.06437487492803484, 0.07213658292312175, 0.08102624991443008, 0.08917541697155684, 0.26343354198616, 0.27194779191631824, 0.2811157499672845, 0.2887472079601139, 0.29764920799061656, 0.305231541977264, 0.31435483298264444, 0.3225200829328969, 0.33027879195287824, 0.3379905419424176, 0.34769708302337676, 0.35532137495465577, 0.36439558293204755, 0.3721097919624299, 0.3810385420219973, 0.3898861249908805, 0.39850687491707504, 0.4066955419257283, 0.4149097920162603, 0.4228974999859929, 0.4311696250224486, 0.4393340829992667, 0.44763320800848305, 0.45563429198227823, 0.46389749995432794, 0.4718392079230398, 0.4816219999920577, 0.4894389580003917]",13.82909341598861,13.843402999631751,13.835601166007109,,14.837129625026137,14.820149624953046,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
35,0.125,0.48355817,15,0.5,0.05,0.48355817,0,6,6,6,14.837129625026137,,,,,14.820762582938187,0.4772016469459135,0.050000000000000044,0.5,0.55,15.303149707964621,15.303182375035249,0.011934958049096167,340,449,15.753202124964446,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.29195954432276405, 0.632579012699322, 1.0705183291834681, 2.0437168102593484, 2.870935519173847, 3.9414538483573147, 5.1579519497021655, 6.569089747262192, 8.272187089144982, 11.386422228587797, 12.310960785609884, 14.403337519923026, 16.447054330182375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09731984810758802, 0.14597977216138203, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.09731984810758802, -0.19463969621517604, -0.5839190886455281]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00036629196256399155, 0.010660416912287474, 0.01984829199500382, 0.02768941700924188, 0.03611570899374783, 0.04396808391902596, 0.05279999994672835, 0.06052287493366748, 0.06986970896832645, 0.07761249993927777, 0.08671870897524059, 0.2613555839052424, 0.2691460839705542, 0.2768384169321507, 0.28605108393821865, 0.29362583393231034, 0.3030969169922173, 0.310592541936785, 0.3203931249445304, 0.3287542089819908, 0.33698924991767853, 0.34524870896711946, 0.35357316699810326, 0.3617022499674931, 0.36994470900390297, 0.37816583400126547, 0.38669562491122633, 0.39481637498829514, 0.4032023339532316, 0.41126074991188943, 0.41945354198105633, 0.4273235839791596, 0.4368169999215752]",15.754126874962822,15.768366832697454,15.770830165944062,16.421645332942717,17.774940707953647,17.759507165988907,,,,746225,2024-04-11_15h23.13.107,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h23.21.597033 +0200,
