biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fdbck.started,feedback.stopped,fdbck.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
0.5,0.75,0,0,0,0,0,0,0,14,0.03490870798123069,,0.009831707982812077,nobias_block.xlsx,0,0.010462457983521745,0.020891666994430125,1.3044589201496224,-1,0.5,-0.35,1.3261898329947144,1.3262225829821546,2.5108962499944028,1,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.34444444444444444, -0.34444444444444444, -0.3333333333333333, -0.32666666666666666, -0.32222222222222224, -0.31666666666666665, -0.31, -0.29555555555555557, -0.2822222222222222, -0.27, -0.25555555555555554, -0.23, -0.21666666666666667, -0.20444444444444446, -0.20444444444444446, -0.17888888888888888, -0.17888888888888888, -0.15666666666666668, -0.15666666666666668, -0.13777777777777778, -0.13, -0.12222222222222222, -0.11444444444444445, -0.10666666666666667, -0.1, -0.09222222222222222, -0.08444444444444445, -0.07666666666666666, -0.06777777777777778, -0.06, -0.051111111111111114, -0.03333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0033333333333333335, 0.0044444444444444444, 0.005555555555555556, 0.006666666666666667, 0.0077777777777777776, 0.008888888888888889, 0.008888888888888889, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005534999945666641, 0.013926417013863102, 0.020608417020412162, 0.03145891701569781, 0.03784379200078547, 0.048196749994531274, 0.054795042000478134, 0.06481808400712907, 0.07145558399497531, 0.08159812501980923, 0.08842562499921769, 0.09815962502034381, 0.10487670899601653, 0.11401120902155526, 0.12031083399779163, 0.13140387501334772, 0.137768959015375, 0.14807162500801496, 0.1546410839946475, 0.16474933401332237, 0.1711432090087328, 0.18145666702184826, 0.18790537500171922, 0.19809141699806787, 0.2044730420166161, 0.21509145901654847, 0.2215602500073146, 0.23180283402325585, 0.23853029200108722, 0.24800854199565947, 0.25462933399830945, 0.2650943750049919, 0.2718631669995375, 0.2817683340108488, 0.288424041995313, 0.298050792014692, 0.30426466700737365, 0.31504316700738855, 0.3216775839973707, 0.3316751249949448, 0.3383119589998387, 0.34836191701469943, 0.35492541702114977, 0.3650301250163466, 0.37163895901176147, 0.3817758340155706, 0.38849941702210344, 0.3985126670158934, 0.40525704200263135, 0.4148601670167409, 0.4218794589978643, 0.4311053340206854, 0.4379616670194082, 0.44837929200730287, 0.45481241701054387, 0.46528195901191793, 0.47188654201454483, 0.48140566700021736, 0.48798729199916124, 0.49833975001820363, 0.5051204170158599, 0.5149395000189543, 0.5218051669944543, 0.5319688339950517, 0.5390202919952571, 0.5482409590040334, 0.5552813340036664, 0.5647328339982778, 0.571321875002468, 0.5817947920004372, 0.5884540840052068, 0.5982315840083174, 0.6050852090120316, 0.6152697090001311, 0.622353375016246, 0.6315603340044618, 0.6383440420031548, 0.6485751669970341, 0.655688500002725, 0.6649345000041649, 0.672002417006297, 0.681668625009479, 0.6885662499989849, 0.6982136669976171, 0.7052287090045866, 0.7143718340084888, 0.7203441250021569, 0.7317067920230329, 0.7382517500082031, 0.7483654590032529, 0.7550966670096386, 0.7649928340106271, 0.7716059590165969, 0.7817878750211094, 0.788517042004969, 0.7984424589958508, 0.8052609169972129, 0.8149237920006271, 0.821835667011328, 0.8319326250057202, 0.8389972500153817, 0.8477247919945512, 0.8545493750134483, 0.86522808400332, 0.8716894170211162, 0.8819133340148255, 0.8974306250165682, 0.9051660420082044, 0.9149440840119496, 0.9217277920106426, 0.9321577920054551, 0.9394638749945443, 0.948637499997858, 0.95602450001752, 0.9654225840058643, 0.9727669169951696, 0.982389917015098, 0.9893423340108711, 0.9979715000081342, 1.0042715840099845, 1.0152068340103142, 1.0212122500233818, 1.031290542014176, 1.037620125018293, 1.0488809999951627, 1.0554421670094598, 1.0642649590154178, 1.0707175419956911, 1.0819436250021681, 1.0887939590029418, 1.098669291997794, 1.105713500001002, 1.1151570840156637, 1.1224033750186209, 1.1311627090035472, 1.1378695419989526, 1.1486368339974433, 1.1555005840200465]",[],2.514124042005278,2.5270434170088265,3.019266166986199,,917358,2024-03-27_17h44.35.548,mouse_version_ibl,2023.2.3,None,2024-03-27 17h44.41.819655 +0100,
0.5,0.125,0,0,0,0,0,1,1,12,3.0424612920032814,,,,,,3.019687708001584,2.168853084945887,1,0.5,0.35,5.203288374992553,5.203319874999579,6.003077333007241,0,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35777777777777775, 0.3655555555555556, 0.37555555555555553, 0.38555555555555554, 0.4111111111111111, 0.4111111111111111, 0.4677777777777778, 0.4988888888888889]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005255829892121255, 0.010435375006636605, 0.016958708001766354, 0.030944666010327637, 0.037776665994897485, 0.04692904101102613, 0.05380887500359677, 0.06355520800570957, 0.07054341598995961, 0.08030316600343212, 0.08699741598684341, 0.0972733749949839, 0.10402429100940935, 0.11363395801163279, 0.12036870801239274, 0.13060158299049363, 0.1373714579967782, 0.14651062499615364, 0.15312258299672976, 0.16399908298626542, 0.17075012499117292, 0.18026566598564386, 0.1869465830095578, 0.1973057499853894, 0.20405370800290257, 0.21415283301030286, 0.22091529099270701, 0.23060941600124352, 0.23781370799406432, 0.2467131250014063, 0.25305066601140425, 0.26414279101300053, 0.270856332994299, 0.2807361249870155, 0.2873059579869732, 0.29750325001077726, 0.30420858299476095, 0.3140195829910226, 0.32074774999637157, 0.3308219159953296, 0.3374503749946598, 0.347667875001207, 0.354659915989032, 0.3636975830013398, 0.37104862500564195, 0.3807574159873184, 0.3875355829950422, 0.39753458299674094, 0.40428158300346695, 0.4141939159890171, 0.42100191599456593, 0.42998745798831806, 0.43627666600514203, 0.4474734579853248, 0.45408450000104494, 0.46413612499600276, 0.4706847080087755, 0.4807859160064254, 0.48734962500748225, 0.49745399999665096, 0.5042268329998478, 0.513922874990385, 0.5203936659963802, 0.5309685409883969, 0.5376604580087587, 0.5472853750106879, 0.5538736660091672, 0.5643367499869782, 0.5710518329869956, 0.580736625008285, 0.5877897909958847, 0.5973052910121623, 0.604050541005563, 0.6143365830066614, 0.6211236660019495, 0.6304387080017477, 0.6366351250035223, 0.6479569580114912, 0.6549678749870509, 0.6637219999975059, 0.6705891249876004, 0.6807859159889631, 0.6873524579859804, 0.6976203329977579, 0.7052287500118837, 0.7145165409892797, 0.7216889999981504, 0.7309518329857383, 0.7380600000033155, 0.7474251659878064, 0.7542438330128789, 0.7648990000016056, 0.7718437080038711, 0.7800902499875519]",[],6.005528082983801,6.016371625009924,6.503135999984806,6.522405416995753,917358,2024-03-27_17h44.35.548,mouse_version_ibl,2023.2.3,None,2024-03-27 17h44.41.819655 +0100,
0.5,0.0625,0,0,0,0,0,2,2,1,6.522405416995753,,,,,,6.503495499986457,1.8950784944189505,1,0.5,0.35,8.403322708007181,8.403350042004604,9.087453041982371,1,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34444444444444444, 0.34444444444444444, 0.33555555555555555, 0.33555555555555555, 0.32222222222222224, 0.31444444444444447, 0.3011111111111111, 0.2866666666666667, 0.27, 0.2388888888888889, 0.22, 0.21, 0.18777777777777777, 0.1688888888888889, 0.15, 0.12777777777777777, 0.10888888888888888, 0.09, 0.07333333333333333, 0.056666666666666664, 0.04, 0.023333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0033333333333333335, -0.0044444444444444444, -0.005555555555555556, -0.0077777777777777776, -0.008888888888888889, -0.008888888888888889, -0.01, -0.01, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.013333333333333334, -0.013333333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005287080130074173, 0.010447832988575101, 0.017455583001719788, 0.03033895799308084, 0.03829433300415985, 0.04559487500227988, 0.05248524999478832, 0.06311129199457355, 0.06984066701261327, 0.07924416699097492, 0.08595350000541657, 0.09660666700801812, 0.10334366699680686, 0.11267479200614616, 0.11934983299579471, 0.12974104200839065, 0.13632362498901784, 0.14625033299671486, 0.15294558298774064, 0.1629262079950422, 0.16943662500125356, 0.17965725000249222, 0.18638487500720657, 0.19603787499363534, 0.20261304199812002, 0.2131991669884883, 0.21980858300230466, 0.2298219579970464, 0.236479707993567, 0.24653541701263748, 0.25274187501054257, 0.26319779199548066, 0.2698362079972867, 0.2798295000102371, 0.28640791701036505, 0.2964952919865027, 0.30313424998894334, 0.31318741699215025, 0.3198841249977704, 0.3299029170011636, 0.3365107919962611, 0.3465208330017049, 0.35308945798897184, 0.3633700000063982, 0.3703444999991916, 0.37949925000430085, 0.3858910000126343, 0.39651258298545144, 0.4032820420106873, 0.4130275830102619, 0.41989145800471306, 0.42985241700080223, 0.4363920420000795, 0.4467011250089854, 0.4537434999947436, 0.4630952079896815, 0.47001366698532365, 0.47996429199702106, 0.48720370800583623, 0.49659570801304653, 0.5035822500067297, 0.5133379579929169, 0.5205998749879654, 0.5292237079993356, 0.5364352079923265, 0.5458477920037694, 0.5525432499998715, 0.5637049580109306, 0.5708286669978406, 0.5795253750111442, 0.5873060419980902, 0.59638516700943, 0.6033710830088239, 0.6139554579858668, 0.6207289999874774, 0.6293556670134421, 0.6361906249949243, 0.6468598750070669, 0.6534420420066454, 0.6633859169960488]",[],9.08939283300424,9.09858408299624,9.58627983299084,9.60752441699151,917358,2024-03-27_17h44.35.548,mouse_version_ibl,2023.2.3,None,2024-03-27 17h44.41.819655 +0100,
0.5,0.25,0,0,0,0,0,3,3,3,9.60752441699151,,,,,,9.58668037498137,1.2612532379407015,-1,0.5,-0.35,10.85335037499317,10.853377499995986,11.527844249998452,1,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3422222222222222, -0.33666666666666667, -0.3288888888888889, -0.3188888888888889, -0.30666666666666664, -0.29555555555555557, -0.2833333333333333, -0.24444444444444444, -0.22, -0.19444444444444445, -0.16666666666666666, -0.15444444444444444, -0.10777777777777778, -0.08222222222222222, -0.057777777777777775, -0.04555555555555556, -0.024444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000520125002367422, 0.010275249980622903, 0.016715334000764415, 0.03114516698406078, 0.03778504198999144, 0.04702062500291504, 0.05369666698970832, 0.06408841698430479, 0.07082383398665115, 0.08040116698248312, 0.08715779200429097, 0.09744133398635313, 0.10412679199362174, 0.11327545900712721, 0.12004654199699871, 0.130771708994871, 0.13753866698243655, 0.14703512500273064, 0.15375841700006276, 0.1641467500012368, 0.17092316699563526, 0.18000820899032988, 0.18686158399214037, 0.19780349999200553, 0.20486166700720787, 0.21418662500218488, 0.22117558398167603, 0.2308384169882629, 0.2378925840021111, 0.2474078339873813, 0.2544315419800114, 0.2641339169931598, 0.2713839589850977, 0.28081104200100526, 0.2877733749919571, 0.29750362498452887, 0.30458145900047384, 0.31404679198749363, 0.3207940839929506, 0.3311018339882139, 0.3378742089844309, 0.3472312089870684, 0.35402425000211224, 0.3644416249881033, 0.3711615419888403, 0.3807658749865368, 0.38760124999680556, 0.3975712499814108, 0.40415958399535157, 0.41446624998934567, 0.4213995839818381, 0.4306135840015486, 0.4371644170023501, 0.4475929169857409, 0.45438379200641066, 0.4641213750001043, 0.4712634169845842, 0.48080366698559374, 0.4876494169875514, 0.4969645419914741, 0.504033499979414, 0.5149418340006378, 0.5221790419891477, 0.5307248339813668, 0.5373627920052968, 0.5468746249971446, 0.5536030840012245, 0.5643346669967286, 0.5717061669856776, 0.5810282089805696, 0.5880397500004619, 0.5976722500054166, 0.6046439170022495, 0.6142900839913636, 0.6211497919866815, 0.6312643339915667, 0.6380561669939198, 0.6477419169968925, 0.654982874984853]",[],11.529758582997601,11.536274457990658,12.019553374993848,12.042649874987546,917358,2024-03-27_17h44.35.548,mouse_version_ibl,2023.2.3,None,2024-03-27 17h44.41.819655 +0100,
