og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,block_breaks,welcome.started,welcome.stopped,fix.started,iti,signed_contrast,leftCont,rightCont,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,sound_no_resp.started,mouse.stopped,sound_no_resp.stopped,block_break.started,block_break.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
-35,1,0.61010396,-15,0.5,0.2,0.61010396,0,0,0,0,,,,,4.074920334038325,,n,0.041731584002263844,3.8913945000385866,4.029365541995503,0.69497790060404,-0.19999999999999996,0.7,0.5,4.7564223340014,4.756457417039201,0.01273070799652487,699,806,5.564631334040314,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.9731984810758803, 1.5084576456676142, 2.1410366583669362, 3.2115549875504046, 4.5740328610566365, 6.131150430778045, 7.834247772660835, 9.537345114543626, 11.240442456426416, 12.797560026147824, 13.381479114793352, 14.597977216138203, 15.717155469375465]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.29195954432276405, -0.4379393164841461, -0.5352591645917341, -0.8272187089144982, -1.0705183291834681, -1.3138179494524382, -1.7030973418827904, -1.9463969621517605, -2.2383565064745246, -2.3843362786359066, -2.530316050797288, -2.6762958229586706, -2.8222755951200527]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000482875038869679, 0.01583862502593547, 0.023905500071123242, 0.03311854205094278, 0.041157167055644095, 0.04909774998668581, 0.056855542003177106, 0.06651699997019023, 0.07431812502909452, 0.08325145905837417, 0.25800274999346584, 0.2662897090194747, 0.27392454200889915, 0.2830917499959469, 0.2907700000796467, 0.2997492919676006, 0.30752000003121793, 0.3165092089911923, 0.32428554201032966, 0.33226287504658103, 0.3399621669668704, 0.349746625055559, 0.35740387497935444, 0.3665066249668598, 0.3742528340080753, 0.3824198750080541, 0.3898382500046864, 0.39994079200550914, 0.40807129198219627, 0.41602775000501424, 0.42372483399230987, 0.43311045900918543, 0.44084187503904104, 0.44976900005713105, 0.45760487497318536, 0.46640787506476045, 0.47428787499666214, 0.4831247089896351, 0.49081666697748005, 0.4997248339932412, 0.5074219590751454, 0.5164697499712929, 0.5242207499686629, 0.5331138339824975, 0.540845875046216, 0.5498190419748425, 0.5575745420064777, 0.5664739169878885, 0.5742216249927878, 0.5831372500397265, 0.590806124964729, 0.5997234170790762, 0.60745875001885, 0.6165077920304611, 0.6243308340199292, 0.6325264170300215, 0.6399534170050174, 0.6497270420659333, 0.6575319999828935, 0.6843589170603082, 0.6930182920768857, 0.701245000003837, 0.7095706249820068, 0.7178664590464905, 0.7262640000553802, 0.7345770420506597, 0.7429376250365749, 0.7511377920163795, 0.7592030420200899, 0.7672974590677768, 0.7752564590191469, 0.7834710000315681, 0.7915267500793561]",5.566881584003568,5.57955600071388,5.582787499995902,5.939744292059913,6.589170500054024,6.57290358399041,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
-35,0.125,0.60337632,-15,0.5,0.05,0.60337632,0,1,1,1,,,,,6.589170500054024,,,,,6.5731655000709,0.5254253864739034,-0.050000000000000044,0.55,0.5,7.106300916988403,7.106323375017382,0.013010457972995937,499,607,7.714430875028484,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.6812389367531162, 1.4111377975600263, 1.9950568862055544, 2.724955747012465, 4.184753468626285, 4.184753468626285, 7.104348911853926, 8.61280655752154, 8.61280655752154, 11.873021469125739, 13.235499342631972, 13.235499342631972, 15.279216152891319]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09731984810758802, -0.19463969621517604, -0.29195954432276405, -0.4865992405379401, -0.4865992405379401, -0.9245385570220863, -1.1678381772910562, -1.1678381772910562, -1.5084576456676142, -1.6057774937752023, -1.6057774937752023, -1.8004171899903783]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004004579968750477, 0.01134824997279793, 0.019444999983534217, 0.02730900002643466, 0.035534583032131195, 0.04314170801080763, 0.05223629204556346, 0.06027966702822596, 0.06845495803281665, 0.07623729202896357, 0.08552037493791431, 0.2618370000272989, 0.2708157079759985, 0.27828687499277294, 0.2860099580138922, 0.2938296670326963, 0.30166041699703783, 0.3094657079782337, 0.3188055419595912, 0.32632787502370775, 0.33541958301793784, 0.34302283299621195, 0.35203104198444635, 0.35979966702871025, 0.36885025002993643, 0.3769830419914797, 0.3847368749557063, 0.3925174579489976, 0.4021204999880865, 0.40979320800397545, 0.41881958302110434, 0.42652616696432233, 0.4355047079734504, 0.44309750001411885, 0.4521034579956904, 0.45980425004381686, 0.4688581250375137, 0.47738516703248024, 0.4858892080374062, 0.4940414580050856, 0.5023237080313265, 0.5106184999458492, 0.5190605419920757, 0.5272882919525728, 0.5359951669815928, 0.5443253329722211, 0.5524040829623118, 0.5604256669757888, 0.5686224170494825, 0.5765554170357063, 0.5858241670066491, 0.5937286249827594]",7.715697334031574,7.7297842506707335,7.7256728750653565,8.093360875034705,8.728508042055182,8.712666084058583,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
-35,1,0.61869807,-15,0.5,0.2,0.61869807,0,2,2,2,,,,,8.728508042055182,,,,,8.712989959050901,0.6270463965494204,-0.19999999999999996,0.7,0.5,9.339939458994195,9.339970292057842,0.013546290923841298,332,399,9.73972633399535,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -1.2164981013448501, -2.2870164305283183, -4.963312253486989, -7.201668759961513, -8.466826785360157, -13.138179494524383, -14.354677595869232, -16.83633372261273]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004504580283537507, 0.011228917050175369, 0.01927375001832843, 0.02714137500151992, 0.03491479204967618, 0.04270066705066711, 0.05052079202141613, 0.05831420805770904, 0.06791400001384318, 0.07578841701615602, 0.08473645802587271, 0.25931208301335573, 0.2672378330025822, 0.27498958306387067, 0.28468949999660254, 0.29254625004250556, 0.30069754202850163, 0.3086605001008138, 0.31850491708610207, 0.3268869580933824, 0.3351583330659196, 0.3433228750946, 0.35156929201912135, 0.3597954580327496, 0.3679153330158442, 0.3758361249929294, 0.3847796249901876]",9.740579916979186,9.755122083650592,9.759661499992944,10.409459375077859,11.760897334082983,11.745817375020124,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
35,0.0625,0.55997489,15,0.5,0.02,0.55997489,0,3,3,3,,,,,11.760897334082983,,,,,11.74614591698628,0.5296430895804396,0.020000000000000018,0.5,0.52,12.279238292016089,12.27925762499217,0.01238887500949204,384,484,12.764639875036664,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.4865992405379401, 0.9731984810758803, 1.6057774937752023, 2.1896965824207304, 2.9195954432276405, 5.595891266186311, 6.569089747262192, 8.466826785360157, 10.510543595619506, 12.74890010209403, 14.646637140191997, 16.544374178289964]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14597977216138203, -0.19463969621517604, -0.632579012699322, -0.7785587848607042, -1.0705183291834681, -1.4597977216138203, -1.7517572659365843, -2.1410366583669362, -2.4329962026897003]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004247500328347087, 0.010946542024612427, 0.01903220801614225, 0.029956292011775076, 0.03761129197664559, 0.04656937497202307, 0.05418904195539653, 0.06324279203545302, 0.0710444999858737, 0.0799411250045523, 0.08762558305170387, 0.26218145806342363, 0.26984983298461884, 0.2798963750246912, 0.2874959580367431, 0.2965636670123786, 0.3041728329844773, 0.31328462495002896, 0.3209851250285283, 0.3298930419841781, 0.3376912500243634, 0.34665016701910645, 0.3543294579721987, 0.36381179199088365, 0.37219670799095184, 0.3804381670197472, 0.38865741703193635, 0.3971097080502659, 0.40540533303283155, 0.41370908298995346, 0.42191212496254593, 0.4301766670541838, 0.4383351249853149, 0.4469912920612842, 0.45508158300071955, 0.4635715000331402, 0.4717774169985205]",12.765725584002212,12.779784500660996,12.78175637498498,13.433647625031881,14.790159792057239,14.773153042071499,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
-35,0.25,0.67488689,-15,0.5,0.1,0.67488689,0,4,4,4,,,,,14.790159792057239,,,,,14.773719749995507,0.6792554789520839,-0.09999999999999998,0.6,0.5,15.456288999994285,15.456310959067196,0.013560916995629668,279,381,15.839075791998766,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14597977216138203, 0.24329962026897006, 0.8272187089144982, 1.5084576456676142, 2.2383565064745246, 3.0655752153890226, 4.136093544572491, 5.693211114293899, 7.3963084561766905, 10.753843215888477, 13.235499342631972, 14.160037899654057, 16.252414633967202]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.04865992405379401, -0.09731984810758802, -0.19463969621517604, -0.24329962026897006, -0.29195954432276405, -0.3892793924303521, -0.4379393164841461, -0.5352591645917341, -0.7785587848607042, -0.9245385570220863, -0.9731984810758803, -1.1678381772910562]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000421667005866766, 0.011333000031299889, 0.019538416992872953, 0.027455416973680258, 0.03525166702456772, 0.04317779198754579, 0.05117995897307992, 0.05916879198048264, 0.06824904202949256, 0.07603016693610698, 0.08408325002528727, 0.09188770898617804, 0.26540108397603035, 0.2733945839572698, 0.28535608400125057, 0.29433241696096957, 0.302545249927789, 0.31080108403693885, 0.3186785839498043, 0.3274064169963822, 0.3357937920372933, 0.3439832089934498, 0.35191729199141264, 0.3600400419672951, 0.3677459169412032]",15.839902749983594,15.85437454173031,15.850062333978713,16.208091416978277,16.857397334068082,16.839801417081617,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
-35,0,0.65214593,-15,0.5,0,0.65214593,0,5,5,5,,,,,16.857397334068082,,,,,16.840361583977938,0.4592991469141901,0.0,0.5,0.5,17.30642916704528,17.306459999992512,0.013593334006145597,439,540,17.848102541989647,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09731984810758802, 0.9245385570220863, 1.7517572659365843, 2.5789759748510828, 3.454854607819375, 4.2820733167338725, 5.352591645917341, 6.325790126993221, 8.564146633467745, 10.656523367780888, 12.894879874255412, 14.938596684514762, 16.83633372261273]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14597977216138203, -0.3892793924303521, -0.5839190886455281, -0.8758786329682922, -1.1191782532372623, -1.3138179494524382, -1.5571175697214084, -1.9463969621517605, -2.2383565064745246, -2.530316050797288, -2.724955747012465, -2.9195954432276405]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00042120798025280237, 0.011262374930083752, 0.019308832939714193, 0.02718766697216779, 0.03502516692969948, 0.042790249921381474, 0.050670582917518914, 0.058448624913580716, 0.06816870789043605, 0.07604829198680818, 0.08382658299524337, 0.09168291697278619, 0.2667431249283254, 0.27468429191503674, 0.28475404193159193, 0.2925084999296814, 0.3006602079840377, 0.30818954191636294, 0.318023124942556, 0.3256972919916734, 0.3347718749428168, 0.34249862493015826, 0.3515249169431627, 0.3592913328902796, 0.3672539999242872, 0.3746966669568792, 0.38474129198584706, 0.3923970829928294, 0.4014306669123471, 0.4090811669593677, 0.4173112919088453, 0.4258311669109389, 0.434358749887906, 0.4429434579797089, 0.45094208291266114, 0.459642207948491, 0.4679744578897953, 0.476598082925193, 0.48473445791751146, 0.49331383290700614, 0.5009763329289854, 0.5093221669085324, 0.5185244579333812, 0.5266272498993203]",17.849230834050104,17.86311208369831,17.85783779202029,18.215037625050172,18.8610686250031,18.845534750027582,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
-35,0.125,0.4835406,-15,0.5,0.05,0.4835406,0,6,6,6,,,,,18.8610686250031,,,,,18.845850292011164,0.5356372836482804,-0.050000000000000044,0.55,0.5,19.389837000053376,19.389864000026137,0.01265687495470047,357,440,19.83179950003978,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29195954432276405, 0.7785587848607042, 1.5084576456676142, 2.5789759748510828, 3.990113772411109, 5.498571418078723, 7.590948152391866, 9.634664962651215, 11.727041696964356, 13.916738279385086, 16.203754709913404]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00043687503784894943, 0.011684708064422011, 0.01994754106272012, 0.027723583043552935, 0.035474083037115633, 0.04318504105322063, 0.05236654100008309, 0.060464125010184944, 0.06820729107130319, 0.07595629105344415, 0.08522804104723036, 0.0929270830238238, 0.2696135410806164, 0.27774933306500316, 0.2856502500362694, 0.2933677500113845, 0.30228454107418656, 0.3099371250718832, 0.3190565410768613, 0.3273782910546288, 0.33537420805078, 0.34441320807673037, 0.352364250109531, 0.36086670809891075, 0.3687898750649765, 0.37778191606048495, 0.3860722500830889, 0.3942503751022741, 0.4019101250451058, 0.4102515410631895, 0.41937954106833786, 0.4277753750793636]",19.833406375022605,19.846615791732134,19.84333449997939,20.206501250038855,20.844668084057048,20.828947125002742,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
35,0.125,0.48355817,15,0.5,0.05,0.48355817,0,7,7,7,,,,,20.844668084057048,,,,,20.829230375005864,0.661089407607421,0.050000000000000044,0.5,0.55,21.489854749990627,21.489880084060133,0.012804791098460555,316,399,21.889870750019327,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14597977216138203, 0.3406194683765581, 0.6812389367531162, 1.4111377975600263, 2.3843362786359066, 4.428053088895255, 6.520429823208397, 8.758786329682922, 11.435082152641593, 12.651580253986442, 15.327876076945113]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14597977216138203, -0.3406194683765581, -0.5352591645917341, -0.7785587848607042, -1.1191782532372623]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00038412492722272873, 0.010994540993124247, 0.019108999986201525, 0.026885499944910407, 0.034969375003129244, 0.04241320793516934, 0.052257540985010564, 0.059942665975540876, 0.06892049999441952, 0.0765617499127984, 0.08563737501390278, 0.26059474993962795, 0.2684411659138277, 0.2759150000056252, 0.2856674159411341, 0.2951247909804806, 0.3030508329393342, 0.3116412910167128, 0.32004412496462464, 0.328148957923986, 0.3363819579826668, 0.3447138329502195, 0.3529442499857396, 0.36098987492732704, 0.36891491594724357, 0.3769133749883622, 0.3859357499750331]",21.890797625062987,21.90502275067071,21.907427500002086,22.55918154201936,23.911306124995463,23.896170084015466,,,,,,836456,2024-04-11_16h31.16.893,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 16h31.25.448294 +0200,
