7.8741 	EXP 	fixation_2: autoDraw = True
8.3891 	EXP 	fixation_2: autoDraw = False
8.3891 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
8.3891 	EXP 	fixation: texRes = 128.0
8.3891 	EXP 	fixation: autoDraw = True
8.3891 	EXP 	grating: autoDraw = True
10.2926 	EXP 	New trial (rep=5, index=0): None
10.2927 	EXP 	window1: mouseVisible = False
10.3094 	EXP 	fixation: autoDraw = False
10.3094 	EXP 	grating: autoDraw = False
10.3094 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
10.3094 	EXP 	fixation_2: texRes = 128.0
10.3094 	EXP 	fixation_2: autoDraw = True
10.8204 	EXP 	fixation_2: autoDraw = False
10.8204 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
10.8204 	EXP 	fixation: texRes = 128.0
10.8204 	EXP 	fixation: autoDraw = True
10.8204 	EXP 	grating: autoDraw = True
12.1408 	EXP 	New trial (rep=6, index=0): None
12.1409 	EXP 	window1: mouseVisible = False
12.1564 	EXP 	fixation: autoDraw = False
12.1564 	EXP 	grating: autoDraw = False
12.1564 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
12.1564 	EXP 	fixation_2: texRes = 128.0
12.1564 	EXP 	fixation_2: autoDraw = True
12.6712 	EXP 	fixation_2: autoDraw = False
12.6712 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
12.6712 	EXP 	fixation: texRes = 128.0
12.6712 	EXP 	fixation: autoDraw = True
12.6712 	EXP 	grating: autoDraw = True
14.0408 	EXP 	New trial (rep=7, index=0): None
14.0409 	EXP 	window1: mouseVisible = False
14.0575 	EXP 	fixation: autoDraw = False
14.0575 	EXP 	grating: autoDraw = False
14.0575 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
14.0575 	EXP 	fixation_2: texRes = 128.0
14.0575 	EXP 	fixation_2: autoDraw = True
14.5720 	EXP 	fixation_2: autoDraw = False
14.5720 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
14.5720 	EXP 	fixation: texRes = 128.0
14.5720 	EXP 	fixation: autoDraw = True
14.5720 	EXP 	grating: autoDraw = True
15.9516 	EXP 	New trial (rep=8, index=0): None
15.9517 	EXP 	window1: mouseVisible = False
15.9679 	EXP 	fixation: autoDraw = False
15.9679 	EXP 	grating: autoDraw = False
15.9679 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
15.9679 	EXP 	fixation_2: texRes = 128.0
15.9679 	EXP 	fixation_2: autoDraw = True
16.4766 	EXP 	fixation_2: autoDraw = False
16.4766 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
16.4766 	EXP 	fixation: texRes = 128.0
16.4766 	EXP 	fixation: autoDraw = True
16.4766 	EXP 	grating: autoDraw = True
18.0349 	EXP 	New trial (rep=9, index=0): None
18.0350 	EXP 	window1: mouseVisible = False
18.0507 	EXP 	fixation: autoDraw = False
18.0507 	EXP 	grating: autoDraw = False
18.0507 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
18.0507 	EXP 	fixation_2: texRes = 128.0
18.0507 	EXP 	fixation_2: autoDraw = True
18.5614 	EXP 	fixation_2: autoDraw = False
18.5614 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
18.5614 	EXP 	fixation: texRes = 128.0
18.5614 	EXP 	fixation: autoDraw = True
18.5614 	EXP 	grating: autoDraw = True
19.4723 	EXP 	fixation: autoDraw = False
19.4723 	EXP 	grating: autoDraw = False
19.4724 	EXP 	mouse_version_ibl: status = STOPPED
19.5209 	EXP 	window1: mouseVisible = True
