trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,thisRow.t,notes,block_breaks,welcome.started,continue_txt.started,welcome.stopped,mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,consent_form.started,consent_txt.started,continue_txt_3.started,exit_txt.started,consent_form.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,age.started,age_txt.started,age_slider.started,continue_txt_4.started,age.stopped,age_slider.response,age_slider.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,gender.started,gender_txt.started,woman.started,man.started,nonbinary.started,other.started,gender.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,handedness.started,handedness_txt.started,right_hand.started,left_hand.started,ambidx.started,handedness.stopped,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instructions.started,instruction_txt.started,continue_txt_2.started,instructions.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,fix.started,signed_contrast,leftCont,rightCont,fixation_2.started,fixation_2.stopped,fix.stopped,trial.started,fixation.started,grating_l.started,grating_r.started,dot.started,mouse.started,sound_trial_start.started,sound_trial_start.stopped,reaction_time,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,y,0.012709542061202228,0.027145667001605034,0.9515540420543402,[0.05694444444444444],[-0.6355555555555555],[1],[0],[0],[0.938450040994212],['continue_txt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036735,2024-04-15_11h56.14.535,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h56.20.159244 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,0.9516541250050068,0.9579143750015646,0.9579143750015646,0.9579143750015646,1.8160830420674756,[0.31527777777777777],[-0.84],[1],[0],[0],[0.8638876249315217],['continue_txt_3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036735,2024-04-15_11h56.14.535,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h56.20.159244 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8161731669679284,1.8519697500159964,1.8519697500159964,1.8519697500159964,3.298803791985847,24,0.9445537920109928,[-0.009722222222222222],[-0.5911111111111111],[1],[0],[0],[1.474570709047839],['continue_txt_4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036735,2024-04-15_11h56.14.535,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h56.20.159244 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2988705419702455,3.309178458992392,3.309178458992392,3.309178458992392,3.309178458992392,3.309178458992392,3.8833017089636996,[-0.44305555555555554],[-0.21777777777777776],[1],[0],[0],[0.5840530829736963],['woman'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036735,2024-04-15_11h56.14.535,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h56.20.159244 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8833733750507236,3.891392666962929,3.891392666962929,3.891392666962929,3.891392666962929,5.149906374979764,[-0.45694444444444443],[-0.20666666666666667],[1],[0],[0],[1.266182041959837],['right_hand'],,,,,,,,,,,,,,,,,,,,,,,,,,,,036735,2024-04-15_11h56.14.535,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h56.20.159244 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.149973834049888,5.1580610000528395,5.1580610000528395,6.132628084043972,[-0.02361111111111111],[-0.7844444444444445],[1],[0],[0],[0.9823687919415534],['continue_txt_2'],,,,,,,,,,,,,,,,,036735,2024-04-15_11h56.14.535,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h56.20.159244 +0200,
,,,,,,,,,,,6.235335999983363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.223047584062442,-0.19999999999999996,0.7,0.5,6.235335999983363,6.853949625045061,6.832914875005372,6.832929500029422,6.853949625045061,6.853949625045061,6.853949625045061,6.853949625045061,0.009994874941185117,6.849120166680465,6.959241874981672,458,,,,,,,
