biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
0.5,0.0625,0,0,0,0,0,0,0,6,0.040404750005109236,,0.012827083002775908,nobias_block.xlsx,0,0.01350212498800829,0.023841749993152916,1.7001319335725291,-1,0.5,-0.35,1.7273080419981852,1.7273474580142647,0.02500345799489878,706,1049,2.7780697919952217,1,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.34555555555555556, -0.3388888888888889, -0.3333333333333333, -0.3188888888888889, -0.3188888888888889, -0.3111111111111111, -0.30333333333333334, -0.2777777777777778, -0.25, -0.23777777777777778, -0.22777777777777777, -0.21888888888888888, -0.21444444444444444, -0.2011111111111111, -0.1988888888888889, -0.19, -0.18555555555555556, -0.18, -0.1711111111111111, -0.16777777777777778, -0.16, -0.15444444444444444, -0.14777777777777779, -0.1411111111111111, -0.1388888888888889, -0.13333333333333333, -0.12111111111111111, -0.12111111111111111, -0.10444444444444445, -0.10444444444444445, -0.09222222222222222, -0.09222222222222222, -0.08, -0.07666666666666666, -0.06666666666666667, -0.06, -0.056666666666666664, -0.04777777777777778, -0.043333333333333335, -0.03888888888888889, -0.034444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.0033333333333333335, -0.0044444444444444444, -0.005555555555555556, -0.005555555555555556, -0.006666666666666667, -0.006666666666666667, -0.0077777777777777776, -0.008888888888888889, -0.01, -0.01, -0.01, -0.011111111111111112, -0.012222222222222223, -0.013333333333333334, -0.014444444444444444, -0.014444444444444444, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005265829968266189, 0.014256124995881692, 0.020848957996349782, 0.031848000013269484, 0.038258957996731624, 0.04853658299543895, 0.05484291701577604, 0.06533700000727549, 0.07169408301706426, 0.08185029201558791, 0.08817654201993719, 0.09867674999986775, 0.10535641701426357, 0.11522062501171604, 0.12167475000023842, 0.131980875012232, 0.13853604200994596, 0.14855220800382085, 0.15530250000301749, 0.16499745802138932, 0.1714187920151744, 0.18218179201357998, 0.18891262501711026, 0.19835633301408961, 0.20538295799633488, 0.21503420799854212, 0.22177220799494535, 0.23173825000412762, 0.23845570802222937, 0.24866675000521354, 0.2555027920170687, 0.2650220000068657, 0.2717746249982156, 0.28167537500848994, 0.2890230829943903, 0.2983427080034744, 0.30496041700826026, 0.31529370800126344, 0.32176754201645963, 0.33169983301195316, 0.33829066701582633, 0.348631833010586, 0.3551858330029063, 0.36545441701309755, 0.37222412502160296, 0.3812032919959165, 0.3879628330178093, 0.3987779169983696, 0.4055424999969546, 0.4147808330017142, 0.4211752080009319, 0.4318964170233812, 0.438478333002422, 0.4483911670104135, 0.454976583016105, 0.46533154201461, 0.47174291699775495, 0.48182708301465027, 0.48816954201902263, 0.4986525830172468, 0.5052555419970304, 0.5153072920220438, 0.5219917079957668, 0.531164957996225, 0.537539042008575, 0.5485500000067987, 0.5550647079944611, 0.5652811670152005, 0.5718455830065068, 0.5820515830127988, 0.5891728750139009, 0.5981992080050986, 0.604614167008549, 0.6152790000196546, 0.6217700419947505, 0.6318690830084961, 0.638347000000067, 0.6478405829984695, 0.6542507499980275, 0.6653157079999801, 0.6798128750233445, 0.6867262500163633, 0.6992246670124587, 0.7064317500044126, 0.7148963329964317, 0.7219760830048472, 0.7373414169996977, 0.7493392080068588, 0.7571626669960096, 0.7654669170151465, 0.771865250018891, 0.7817947500152513, 0.7881843330105767, 0.7983795830223244, 0.8046921670029406, 0.8153862920007668, 0.8220087920199148, 0.8320255830185488, 0.8386524580128025, 0.8486537499993574, 0.8550919170083944, 0.8654139169957489, 0.871725333010545, 0.8820214169973042, 0.8884564580221195, 0.898680583020905, 0.9049375830218196, 0.9153682920150459, 0.9216020830208436, 0.9320904170162976, 0.9384953330154531, 0.9486714579979889, 0.9548911250021774, 0.9651762499997858, 0.9717246250074822, 0.9813511249958538, 0.9881250830076169, 0.9989050420117564, 1.0058506250206847, 1.0153042919992004, 1.022424458002206]",2.7807171670137905,2.792082083004061,3.298424917011289,3.2765704999910668,028996,2024-03-27_18h40.55.921,mouse_version_ibl,2023.2.3,None,2024-03-27 18h41.02.193311 +0100,
0.5,0.75,0,0,0,0,0,1,1,4,3.298424917011289,,,,,,3.276994707994163,2.014605065832028,-1,0.5,-0.35,5.304333250009222,5.30436166698928,0.017969584005186334,535,855,6.160811917012325,0,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3511111111111111, -0.3522222222222222, -0.3566666666666667, -0.36, -0.3622222222222222, -0.36333333333333334, -0.36777777777777776, -0.37333333333333335, -0.37777777777777777, -0.38222222222222224, -0.39111111111111113, -0.39111111111111113, -0.3988888888888889, -0.3988888888888889, -0.4077777777777778, -0.4122222222222222, -0.41555555555555557, -0.4211111111111111, -0.42444444444444446, -0.42777777777777776, -0.4311111111111111, -0.43444444444444447, -0.43666666666666665, -0.4411111111111111, -0.44333333333333336, -0.44666666666666666, -0.4488888888888889, -0.45111111111111113, -0.4577777777777778, -0.4577777777777778, -0.4633333333333333, -0.4633333333333333, -0.4688888888888889, -0.4688888888888889, -0.47444444444444445, -0.4766666666666667, -0.4766666666666667, -0.47888888888888886, -0.48333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005189160001464188, 0.01026579100289382, 0.01688066599308513, 0.030400707997614518, 0.037512582988711074, 0.046382500004256144, 0.053208540979539976, 0.06340645797899924, 0.07020250000641681, 0.0797053329879418, 0.08683724998263642, 0.09642716599046253, 0.10319850000087172, 0.11331979098031297, 0.12004624999826774, 0.1297740000009071, 0.13640808299533091, 0.14680133300134912, 0.15367662499193102, 0.16269858297891915, 0.1694628749974072, 0.18008516597910784, 0.18651524998131208, 0.19642495800508186, 0.2031518750009127, 0.21339449999504723, 0.2201421250065323, 0.22975762499845587, 0.23640941598569043, 0.24679845798527822, 0.25348187499912456, 0.26308699999935925, 0.2697511659935117, 0.280085832986515, 0.2867686249956023, 0.29645766600151546, 0.3031631659832783, 0.3133685829816386, 0.3201372909825295, 0.3297912910056766, 0.3369243329798337, 0.3459819999989122, 0.35273537499597296, 0.3634905409999192, 0.3701934159907978, 0.379751500004204, 0.3864351660013199, 0.39678520799498074, 0.40348966600140557, 0.41309024998918176, 0.4198347079800442, 0.4301270830037538, 0.43692633300088346, 0.4465187909954693, 0.4531778749951627, 0.4634878750075586, 0.4702128329954576, 0.479679624986602, 0.48650662499130704, 0.49676516599720344, 0.5039268749824259, 0.5163187079888303, 0.5307054999866523, 0.5376323329983279, 0.5461748749949038, 0.5531328750075772, 0.5636624159815256, 0.5705699579848442, 0.5795524999848567, 0.5863360000075772, 0.5968887500057463, 0.603546083002584, 0.6137556250032503, 0.6199921249935869, 0.6302344159921631, 0.6367782909946982, 0.64574174999143, 0.6522892909997609, 0.6632905409787782, 0.6698003329802305, 0.6799047910026275, 0.6867337909934577, 0.6968455000023823, 0.703533708001487, 0.7134877079806756, 0.7199774579785299, 0.7301664160040673, 0.736563832993852, 0.7467783330066595, 0.7536505830066744, 0.7629612909804564, 0.7691385000071023, 0.7800400829873979, 0.7860835829924326, 0.7966120829805732, 0.8033352909842506, 0.8123917499906383, 0.8184089999995194, 0.8303287909948267, 0.8367084999918006]",6.162653667008271,6.172185792005621,6.680839208012912,6.660276000009617,028996,2024-03-27_18h40.55.921,mouse_version_ibl,2023.2.3,None,2024-03-27 18h41.02.193311 +0100,
