biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,block_break.started,break_text.started,countdown.started,participant,date,expName,psychopyVersion,frameRate,expStart,
0.8,0.75,0,0,0,0,0,0,0,9,0.04862358298851177,,0.014178374985931441,bias_block.xlsx,1,0.014770166977541521,0.028486041992437094,1.243761825700185,-1,0.8,-0.35,1.2848963329743128,1.2849309579760302,2.36779370799195,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3466666666666667, -0.3433333333333333, -0.3433333333333333, -0.3333333333333333, -0.33, -0.32222222222222224, -0.31444444444444447, -0.3055555555555556, -0.2966666666666667, -0.28888888888888886, -0.2811111111111111, -0.2722222222222222, -0.26666666666666666, -0.2588888888888889, -0.2511111111111111, -0.24444444444444444, -0.23777777777777778, -0.22444444444444445, -0.22444444444444445, -0.20777777777777778, -0.20777777777777778, -0.1922222222222222, -0.1922222222222222, -0.18222222222222223, -0.17666666666666667, -0.17666666666666667, -0.16444444444444445, -0.15888888888888889, -0.15, -0.14333333333333334, -0.1388888888888889, -0.1322222222222222, -0.12444444444444444, -0.11777777777777777, -0.11444444444444445, -0.10777777777777778, -0.10333333333333333, -0.09111111111111111, -0.09111111111111111, -0.08666666666666667, -0.07888888888888888, -0.06777777777777778, -0.06777777777777778, -0.056666666666666664, -0.05444444444444444, -0.044444444444444446, -0.044444444444444446, -0.03777777777777778, -0.03333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.005555555555555556, -0.005555555555555556, -0.008888888888888889, -0.008888888888888889, -0.01, -0.01, -0.01, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.013333333333333334, -0.013333333333333334, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.015555555555555555]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000583125016419217, 0.013277417019708082, 0.024792542011709884, 0.03160691700759344, 0.04101345801609568, 0.04772220802260563, 0.058055083005456254, 0.06492741699912585, 0.07398295801249333, 0.08036425002501346, 0.09133916700375266, 0.09803029202157632, 0.10763095802394673, 0.11433779200888239, 0.12467429201933555, 0.13131525000790134, 0.14097687500179745, 0.1478572920022998, 0.15777570800855756, 0.16447133300243877, 0.17439154200837947, 0.18140629201661795, 0.19103504202212207, 0.19769908301532269, 0.20795300000463612, 0.2146463330136612, 0.2242549580114428, 0.23095683302381076, 0.24133854202227667, 0.24811941702500917, 0.2578330420074053, 0.2646952500217594, 0.2743750000081491, 0.2810628750012256, 0.29131575001520105, 0.298164458014071, 0.3075452920165844, 0.3146551670215558, 0.3244020830024965, 0.3311792919994332, 0.34103624999988824, 0.347746833023848, 0.35797566702240147, 0.36462812501122244, 0.3739409170229919, 0.3806422080087941, 0.3913190000166651, 0.39810795802623034, 0.40759141702437773, 0.41425387500203215, 0.4247314170061145, 0.43137591701815836, 0.4410835420130752, 0.4476924170157872, 0.4581005830259528, 0.46488233300624415, 0.4742762920213863, 0.48094395801308565, 0.4913277500018012, 0.49812866700813174, 0.5076422500133049, 0.5144416250113863, 0.5245630830177106, 0.5312459999986459, 0.5410960830049589, 0.5478680000232998, 0.5577249170164578, 0.5644027079979423, 0.5746069170127157, 0.5813725420157425, 0.591055958007928, 0.598318875010591, 0.6076426670188084, 0.614467458013678, 0.6244269169983454, 0.6311337080260273, 0.6411944580031559, 0.6493896250030957, 0.6571824580023531, 0.6642786250158679, 0.6753056670131627, 0.682377750024898, 0.6917187500221189, 0.6990301670157351, 0.7074601250060368, 0.7145036669971887, 0.7247592920030002, 0.7315282500057947, 0.7406376670114696, 0.7477153750078287, 0.7583822919987142, 0.7650876670086291, 0.7740421250055078, 0.7807810420054011, 0.7915192920190748, 0.7982178750098683, 0.8073594169982243, 0.8139794580056332, 0.824831208010437, 0.8314140000147745, 0.8432390000089072, 0.8505966670054477, 0.8570550000004005, 0.8635640420252457, 0.8745354580169078, 0.8811692919989582, 0.8908187920169439, 0.8980743330030236, 0.9078531670093071, 0.9144336669996846, 0.9254189170023892, 0.9322969170170836, 0.9412080830079503, 0.9485286670096684, 0.95798691699747, 0.9652101670217235, 0.9741035000188276, 0.9806892920169048, 0.9915183749981225, 0.9981246670067776, 1.0081554170174059, 1.0149346670077648, 1.0236860000004526, 1.0301847500086296, 1.0414665830030572, 1.0482830420078244, 1.0569818330113776]",[],,,,866883,2024-03-27_16h44.25.866,mouse_version_ibl,2023.2.3,None,2024-03-27 16h44.33.210224 +0100,
0.8,0.125,0,0,0,0,0,1,1,12,2.3859253749833442,,,,,,2.3711418329912703,2.4007649624142062,-1,0.8,-0.35,4.774268457986182,4.774297832977027,5.485638041980565,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3377777777777778, -0.3244444444444444, -0.2911111111111111, -0.27444444444444444, -0.25555555555555554, -0.23666666666666666, -0.2011111111111111, -0.17, -0.13444444444444445, -0.10666666666666667, -0.09222222222222222, -0.06777777777777778, -0.04888888888888889, -0.03222222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0044444444444444444, 0.0044444444444444444, 0.006666666666666667, 0.006666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005224159976933151, 0.010598166001727805, 0.025812708016019315, 0.033031375001883134, 0.04129962500883266, 0.0481543329951819, 0.05791999999200925, 0.06449045799672604, 0.07499283301876858, 0.08184666599845514, 0.09128074999898672, 0.09813433300587349, 0.1078990829992108, 0.1146100000187289, 0.12496516600367613, 0.13177304100827314, 0.14124962501227856, 0.14790916600031778, 0.15824945800704882, 0.1649622080149129, 0.17456837501958944, 0.1812640830175951, 0.1916860000055749, 0.19834208299289457, 0.20750070799840614, 0.21416241599945351, 0.22497141599887982, 0.23170045801089145, 0.24136137499590404, 0.24814595800125971, 0.25810429101693444, 0.26481008299742825, 0.2746847500093281, 0.28147333301603794, 0.29171516600763425, 0.29860070801805705, 0.3079150830162689, 0.3146453750086948, 0.3249474579934031, 0.33168512501288205, 0.34119075001217425, 0.34789258299861103, 0.3582346659968607, 0.36506391601869836, 0.3746951660141349, 0.38142212500679307, 0.3917149160115514, 0.3984176249941811, 0.4078867500065826, 0.4145209580019582, 0.42501816601725295, 0.4317554160079453, 0.44120862500858493, 0.4478767910040915, 0.45824941599857993, 0.4650204160134308, 0.4746223330148496, 0.4813094999990426, 0.4914834160008468, 0.4982229580054991, 0.507500625011744, 0.5142449999984819, 0.5249870410189033, 0.5318549580115359, 0.5413047909969464, 0.5479778330191039, 0.5582898330176249, 0.5654842079966329, 0.57437679101713, 0.5813190409971867, 0.5920026249950752, 0.5991545830038376, 0.607919791014865, 0.6148545000178274, 0.624168083013501, 0.6315261660201941, 0.6414447500137612, 0.6488831659953576, 0.6581510410178453, 0.6651439999986906, 0.6748108330066316, 0.6815163330174983, 0.6919203750148881]",[],,,,866883,2024-03-27_16h44.25.866,mouse_version_ibl,2023.2.3,None,2024-03-27 16h44.33.210224 +0100,
0.8,0.75,0,0,0,0,0,2,2,14,5.50218962499639,,,,,,5.487703582999529,2.173278848329063,1,0.8,0.35,7.668184874986764,7.668212832999416,8.301156916975742,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34555555555555556, 0.3411111111111111, 0.3411111111111111, 0.33666666666666667, 0.32222222222222224, 0.31444444444444447, 0.30666666666666664, 0.29, 0.2611111111111111, 0.24, 0.21777777777777776, 0.20777777777777778, 0.18888888888888888, 0.17, 0.15333333333333332, 0.13666666666666666, 0.12111111111111111, 0.10666666666666667, 0.09444444444444444, 0.08333333333333333, 0.07, 0.07, 0.05555555555555555, 0.05555555555555555, 0.03777777777777778, 0.03111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0022222222222222222, 0.006666666666666667, 0.012222222222222223, 0.017777777777777778, 0.022222222222222223, 0.024444444444444446, 0.028888888888888888, 0.03333333333333333, 0.03777777777777778, 0.04111111111111111, 0.042222222222222223, 0.043333333333333335, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.04555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005497919919434935, 0.010829208011273295, 0.017714667017571628, 0.03149049999774434, 0.03875229199184105, 0.046833000000333413, 0.05353129201103002, 0.06441587500739843, 0.07140091698965989, 0.08071675000246614, 0.0879520830058027, 0.09720420799567364, 0.10404545799246989, 0.1138758750166744, 0.12076441699173301, 0.130910625011893, 0.13818945799721405, 0.14737666700966656, 0.15464062499813735, 0.16386229201452807, 0.17067041699192487, 0.18068387499079108, 0.18776324999635108, 0.19693483301671222, 0.20391208300134167, 0.21406774999923073, 0.22111729200696573, 0.23069762499653734, 0.23764883299008943, 0.24737254201318137, 0.2544453330046963, 0.2639161669940222, 0.27067349999560975, 0.28081050000037067, 0.28781237499788404, 0.29720416700001806, 0.3039867920160759, 0.31425550000858493, 0.3214353749935981, 0.3305165829951875, 0.3372905419964809, 0.3472775830014143, 0.35409687500214204, 0.36386908299755305, 0.37061583300237544, 0.38061941700289026, 0.3872485420142766, 0.3981504999974277, 0.405661875003716, 0.4129715829913039, 0.4202713330159895, 0.4317370830103755, 0.4387598749890458, 0.44717237501754425, 0.45398895800462924, 0.4643107500160113, 0.47110049999901094, 0.47999183300998993, 0.48682233301224187, 0.49783212499460205, 0.5048550000065006, 0.5137347080162726, 0.5206670830084477, 0.5311514170025475, 0.5381849170080386, 0.5473795830039307, 0.5540773750108201, 0.5643630000122357, 0.571055417007301, 0.5803506250085775, 0.5871947919949889, 0.5978497920150403, 0.6049732500105165, 0.613390457991045]",[],,,,866883,2024-03-27_16h44.25.866,mouse_version_ibl,2023.2.3,None,2024-03-27 16h44.33.210224 +0100,
0.8,0.25,0,0,0,0,0,3,3,8,8.317266041995026,,,,,,8.302950124983909,2.2636545441102305,-1,0.8,-0.35,10.568283332977444,10.568312082992634,11.358636332995957,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3488888888888889, -0.34555555555555556, -0.34, -0.3333333333333333, -0.32555555555555554, -0.31333333333333335, -0.3022222222222222, -0.2877777777777778, -0.27666666666666667, -0.26222222222222225, -0.2477777777777778, -0.21555555555555556, -0.19666666666666666, -0.19666666666666666, -0.16555555555555557, -0.1511111111111111, -0.14, -0.12777777777777777, -0.11777777777777777, -0.11444444444444445, -0.10888888888888888, -0.10333333333333333, -0.1, -0.09666666666666666, -0.09444444444444444, -0.09222222222222222, -0.09, -0.08888888888888889, -0.08777777777777777, -0.08444444444444445, -0.08444444444444445, -0.08333333333333333, -0.08222222222222222, -0.08222222222222222, -0.08222222222222222, -0.0811111111111111, -0.0811111111111111, -0.0811111111111111, -0.08, -0.07888888888888888, -0.07888888888888888, -0.07777777777777778, -0.07555555555555556, -0.07444444444444444, -0.07333333333333333, -0.07111111111111111, -0.06888888888888889, -0.06666666666666667, -0.06444444444444444, -0.058888888888888886, -0.058888888888888886, -0.04777777777777778, -0.04777777777777778, -0.03888888888888889, -0.035555555555555556, -0.03]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0033333333333333335, -0.005555555555555556, -0.008888888888888889, -0.011111111111111112, -0.012222222222222223, -0.014444444444444444, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.015555555555555555, -0.015555555555555555, -0.015555555555555555, -0.014444444444444444, -0.014444444444444444, -0.013333333333333334, -0.013333333333333334, -0.013333333333333334, -0.013333333333333334, -0.013333333333333334, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005253329873085022, 0.010383124987129122, 0.017972249974263832, 0.03229512498364784, 0.0398909579962492, 0.048357416002545506, 0.05523229099344462, 0.06486141600180417, 0.07170262499130331, 0.08170033298665658, 0.0883566249976866, 0.09832279098918661, 0.10502049999195151, 0.11498587499954738, 0.1217490829876624, 0.13185654097469524, 0.13859162500011735, 0.14818633298273198, 0.15490866597974673, 0.16527887497795746, 0.17203058299492113, 0.18107408299692906, 0.1877374579780735, 0.19864120800048113, 0.20547679098672234, 0.21486070798709989, 0.22158241597935557, 0.23192758299410343, 0.2387602499802597, 0.24790566597948782, 0.25466454098932445, 0.2651829579845071, 0.2720467909821309, 0.28151891598827206, 0.2882457499799784, 0.2987578749889508, 0.3062529999879189, 0.3148314999998547, 0.3226394160010386, 0.33208983298391104, 0.3391132499964442, 0.34847899997839704, 0.35533129097893834, 0.3652817499823868, 0.37206974998116493, 0.38130729098338634, 0.3880583749851212, 0.39890424997429363, 0.40640624999650754, 0.4142673749884125, 0.42087674999493174, 0.4317202499951236, 0.438200082979165, 0.44848187497700565, 0.45606995798880234, 0.4641719999781344, 0.47081249998882413, 0.4819732499890961, 0.48857812499045394, 0.4986244999745395, 0.5057815829932224, 0.5152552499785088, 0.5223056659742724, 0.5313136659970041, 0.5379495410015807, 0.5487194579909556, 0.5552547499828506, 0.5652926249895245, 0.5718897909973748, 0.5809579159831628, 0.5878261249745265, 0.5987431659887079, 0.6053417079965584, 0.6142773749888875, 0.6207724159758072, 0.6317040829744656, 0.6382380409922916, 0.6486827079788782, 0.6553641659847926, 0.6653241659805644, 0.6721976249828003, 0.6818717499845661, 0.6889526659797411, 0.6979922909813467, 0.7046068329946138, 0.7153495409875177, 0.7218569579999894, 0.7325457909901161, 0.7390224999981001, 0.7484958329878282, 0.7558097079745494, 0.7648164159909356, 0.771667915978469]",[],,,,866883,2024-03-27_16h44.25.866,mouse_version_ibl,2023.2.3,None,2024-03-27 16h44.33.210224 +0100,
