og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,welcome.started,welcome.stopped,fix.started,iti,signed_contrast,leftCont,rightCont,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,sound_no_resp.started,mouse.stopped,sound_no_resp.stopped,block_break.started,break_text.started,countdown.started,break_text.stopped,countdown.stopped,block_break.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
-35,1,0.61869807,-15,0.5,0.2,0.61869807,0,0,0,0,,,,,3.4409084169892594,,0.013607917004264891,3.3246203339658678,3.418150334036909,0.5157450041505605,-0.19999999999999996,0.7,0.5,3.9440982500091195,3.9441320840269327,0.016307167010381818,615,735,4.6805895420257,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19463969621517604, 0.19463969621517604, 0.9731984810758803, 1.4111377975600263, 1.8977370380979666, 1.8977370380979666, 3.6494943040345507, 5.011972177540783, 6.423109975100809, 7.785587848607042, 9.196725646167067, 10.705183291834683, 12.26230086155609, 14.889936760460968, 16.252414633967202]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.09731984810758802, -0.19463969621517604, -0.19463969621517604, -0.24329962026897006, -0.3406194683765581, -0.3406194683765581, -0.3892793924303521, -0.4865992405379401, -0.5839190886455281, -0.5839190886455281, -0.6812389367531162, -0.6812389367531162]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00040783302392810583, 0.0146619159495458, 0.02289779100101441, 0.03098658297676593, 0.038950499962083995, 0.048019499983638525, 0.05599083297420293, 0.06486258294899017, 0.07285424997098744, 0.08155720797367394, 0.08952616597525775, 0.0974659159546718, 0.10496579098980874, 0.13250795798376203, 0.14063725003506988, 0.1486583750229329, 0.15641645796131343, 0.16424366598948836, 0.17179512500297278, 0.18131220794748515, 0.18907308299094439, 0.19812845799606293, 0.20592099998611957, 0.214753833017312, 0.22239716595504433, 0.23125691595487297, 0.2390002500033006, 0.24802399997133762, 0.2557926659937948, 0.2647159999469295, 0.2724746660096571, 0.2813780000433326, 0.2890959579963237, 0.2979747080244124, 0.30563299998175353, 0.3146824160357937, 0.3223185410024598, 0.3312527909874916, 0.3389056660234928, 0.3479812500299886, 0.35564770794007927, 0.3646588750416413, 0.3723625410348177, 0.38126116595230997, 0.38903349998872727, 0.39793429092969745, 0.4056626659585163, 0.4144882500404492, 0.42198899993672967, 0.4313438329845667, 0.4391915829619393, 0.44796308293007314, 0.4556390829384327, 0.46470629097893834, 0.4726581659633666, 0.4812399579677731, 0.48895249993074685, 0.49792066600639373, 0.5056440409971401, 0.5146792499581352, 0.5225018749479204, 0.5313049999531358, 0.5391249579843134, 0.5480141249718145, 0.5553669159999117, 0.564540041028522, 0.5722607909701765, 0.5813482080120593, 0.5897559160366654, 0.5985102499835193, 0.6068352080183104, 0.6149673330364749, 0.6237289579585195, 0.6320734999608248, 0.6399821250233799, 0.6481867909897119, 0.6570162079297006, 0.6655654580099508, 0.6747087909607217, 0.6831792499870062, 0.6915982910431921, 0.7004600829677656, 0.7090466659283265, 0.7182663329876959]",4.683286375016905,4.695562541663336,4.692508041975088,4.892230625031516,5.6963076669489965,5.6777101249899715,,,,,,,,,,480718,2024-04-09_16h36.27.421,pedestal_cursor_ibl,2023.2.3,None,2024-04-09 16h36.37.206286 +0200,
35,0.0625,0.55997489,15,0.5,0.02,0.55997489,0,1,1,1,,,,,5.6963076669489965,,,,5.6783127499511465,0.6055915174396448,0.020000000000000018,0.5,0.52,6.293910834006965,6.2939354999689385,0.013231207965873182,640,757,7.0522467920091,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.3892793924303521, -0.8272187089144982, -1.3624778735062324, -2.3843362786359066, -2.3843362786359066, -3.5035145318731686, -3.5035145318731686, -6.569089747262192, -8.126207316983601, -9.82930465886639, -11.53240200074918, -13.430139038847148, -14.938596684514762, -16.690353950451346]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.14597977216138203, 0.14597977216138203, 0.24329962026897006, 0.24329962026897006, 0.5839190886455281, 0.7298988608069101, 1.0218584051296742, 1.3138179494524382, 1.5571175697214084, 1.8490771140441726, 2.0923767343131425]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003999589243903756, 0.011027291999198496, 0.019242916954681277, 0.027020541951060295, 0.03502170892897993, 0.04290074994787574, 0.051572041935287416, 0.05936229194048792, 0.06825204193592072, 0.07568070897832513, 0.08485195902176201, 0.0922965839272365, 0.10673154192045331, 0.11865429196041077, 0.12618891696911305, 0.13487295899540186, 0.14250304200686514, 0.1514719999395311, 0.15876966691575944, 0.16833370900712907, 0.17595554201398045, 0.1849724999628961, 0.19267374998889863, 0.20157962501980364, 0.20894199993927032, 0.21824933402240276, 0.22591345896944404, 0.23492204200010747, 0.24253737495746464, 0.251598083996214, 0.2592770420014858, 0.26829112495761365, 0.27604637492913753, 0.28490812494419515, 0.29261516698170453, 0.30152500001713634, 0.3087000419618562, 0.31834783393424004, 0.32597004203125834, 0.3350168749457225, 0.34271875000558794, 0.3516014999477193, 0.359383083996363, 0.3682293340098113, 0.3756684169638902, 0.3850989999482408, 0.39277916692662984, 0.40156120900064707, 0.4091774169355631, 0.4183250420028344, 0.42597541701979935, 0.434801458963193, 0.4420606669737026, 0.45148745900951326, 0.4591262920293957, 0.4682986669940874, 0.4759497089544311, 0.48491933394689113, 0.49260499991942197, 0.5015550840180367, 0.5090025420067832, 0.5182779169408605, 0.5259629170177504, 0.5350939589552581, 0.5428519999841228, 0.5516189170302823, 0.5592944999225438, 0.5682110419729725, 0.5757309589534998, 0.5848235000157729, 0.5921849169535562, 0.6015304999891669, 0.6092755839927122, 0.6187457089545205, 0.627088624984026, 0.6357074999250472, 0.6442708750255406, 0.652906792005524, 0.6611512919189408, 0.6694804589496925, 0.6777185839600861, 0.6861436249455437, 0.6943242090055719, 0.7025892089586705, 0.7106715840054676, 0.7189737500157207, 0.7273991249967366, 0.7356277089565992, 0.7437398339388892]",7.054215542040765,7.067508333657558,7.0760161250364035,7.269321833970025,8.080006834003143,8.060581999947317,,,,,,,,,,480718,2024-04-09_16h36.27.421,pedestal_cursor_ibl,2023.2.3,None,2024-04-09 16h36.37.206286 +0200,
