trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,thisRow.t,notes,block_breaks,welcome.started,continue_txt.started,welcome.stopped,mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,consent_form.started,consent_txt.started,continue_txt_3.started,exit_txt.started,consent_form.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,age.started,age_txt.started,age_slider.started,continue_txt_4.started,age.stopped,age_slider.response,age_slider.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,gender.started,gender_txt.started,woman.started,man.started,nonbinary.started,other.started,gender.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,handedness.started,handedness_txt.started,right_hand.started,left_hand.started,ambidx.started,handedness.stopped,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instructions.started,instruction_txt.started,continue_txt_2.started,instructions.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,fix.started,signed_contrast,leftCont,rightCont,fixation_2.started,fixation_2.stopped,fix.stopped,trial.started,dot_position,fixation.started,dot.started,grating_l.started,grating_r.started,mouse.started,sound_trial_start.started,sound_trial_start.stopped,reaction_time,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,y,0.011275917058810592,0.022816125070676208,2.3623662090394646,[-0.005555555555555556],[-0.6],[1],[0],[0],[2.350714375032112],['continue_txt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960847,2024-04-15_11h53.39.978,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h53.46.014172 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,2.3625012090196833,2.3688167090294883,2.3688167090294883,2.3688167090294883,3.6625422090291977,[0.3416666666666667],[-0.82],[1],[0],[0],[1.299496875028126],['continue_txt_3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960847,2024-04-15_11h53.39.978,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h53.46.014172 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6626101250294596,3.697239917004481,3.697239917004481,3.697239917004481,5.427405375055969,24,1.1313641670858487,[-0.002777777777777778],[-0.6222222222222222],[1],[0],[0],[1.7568141660885885],['continue_txt_4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960847,2024-04-15_11h53.39.978,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h53.46.014172 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.427477459073998,5.435978542082012,5.435978542082012,5.435978542082012,5.435978542082012,5.435978542082012,6.527749375090934,[-0.4652777777777778],[-0.2222222222222222],[1],[0],[0],[1.0999256659997627],['woman'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960847,2024-04-15_11h53.39.978,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h53.46.014172 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.527828000020236,6.535288167069666,6.535288167069666,6.535288167069666,6.535288167069666,7.743862209026702,[-0.44166666666666665],[-0.21777777777777776],[1],[0],[0],[1.2156733330339193],['right_hand'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,960847,2024-04-15_11h53.39.978,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h53.46.014172 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.743933834019117,7.751895667053759,7.751895667053759,10.446446667076088,[0.05],[-0.82],[1],[0],[0],[2.702183249988593],['continue_txt_2'],,,,,,,,,,,,,,,,,,960847,2024-04-15_11h53.39.978,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h53.46.014172 +0200,
,,,,,,,,,,,10.553044375032187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.536950375069864,-0.19999999999999996,0.7,0.5,10.553044375032187,11.216415042057633,11.158486291998997,11.158515209099278,[-16.   0.],11.216415042057633,11.216415042057633,11.216415042057633,11.216415042057633,0.00858387490734458,11.174058933299968,11.281099625048228,651,,,,,,,
