12.7754 	EXP 	Created outro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='outro_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0233 	EXP 	Imported nobias_block.xlsx as conditions, 1 conditions, 1 params
0.0259 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
0.0262 	EXP 	New trial (rep=0, index=0): {'biasPoint': 0.5}
0.0312 	EXP 	Imported contrast_levels.xlsx as conditions, 15 conditions, 1 params
0.0321 	EXP 	Created sequence: random, trialTypes=15, nReps=1, seed=None
0.0322 	EXP 	New trial (rep=0, index=0): {'contrast_gr': 0.75}
0.0335 	EXP 	window1: mouseVisible = False
0.0515 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
0.0515 	EXP 	fixation_2: texRes = 128.0
0.0515 	EXP 	fixation_2: autoDraw = True
1.1340 	EXP 	fixation_2: autoDraw = False
1.1340 	EXP 	fixation_2: autoDraw = False
1.1340 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
1.1340 	EXP 	fixation: texRes = 128.0
1.1340 	EXP 	dot: autoDraw = True
1.1340 	EXP 	fixation: autoDraw = True
1.1340 	EXP 	grating: autoDraw = True
1.1340 	EXP 	grating: tex = 'sin'
2.4444 	EXP 	dot: autoDraw = False
2.4444 	EXP 	fixation: autoDraw = False
2.4444 	EXP 	grating: autoDraw = False
2.4444 	EXP 	fdbck: autoDraw = True
2.9424 	EXP 	New trial (rep=0, index=1): {'contrast_gr': 0.25}
2.9425 	EXP 	window1: mouseVisible = False
2.9645 	EXP 	fdbck: autoDraw = False
2.9645 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
2.9645 	EXP 	fixation_2: texRes = 128.0
2.9645 	EXP 	fixation_2: autoDraw = True
5.1704 	EXP 	fixation_2: autoDraw = False
5.1704 	EXP 	fixation_2: autoDraw = False
5.1704 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
5.1704 	EXP 	fixation: texRes = 128.0
5.1704 	EXP 	dot: autoDraw = True
5.1704 	EXP 	fixation: autoDraw = True
5.1704 	EXP 	grating: autoDraw = True
5.1704 	EXP 	grating: tex = 'sin'
5.7416 	EXP 	dot: autoDraw = False
5.7416 	EXP 	fixation: autoDraw = False
5.7416 	EXP 	grating: autoDraw = False
5.7416 	EXP 	fdbck: autoDraw = True
6.2424 	EXP 	New trial (rep=0, index=2): {'contrast_gr': 0.125}
6.2425 	EXP 	window1: mouseVisible = False
6.2625 	EXP 	fdbck: autoDraw = False
6.2625 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
6.2625 	EXP 	fixation_2: texRes = 128.0
6.2625 	EXP 	fixation_2: autoDraw = True
8.9273 	EXP 	fixation_2: autoDraw = False
8.9273 	EXP 	fixation_2: autoDraw = False
8.9273 	EXP 	fixation: foreColor = <psychopy.colors.Color: transparent, alpha=1.0>
8.9273 	EXP 	fixation: texRes = 128.0
8.9273 	EXP 	dot: autoDraw = True
8.9273 	EXP 	fixation: autoDraw = True
8.9273 	EXP 	grating: autoDraw = True
8.9273 	EXP 	grating: tex = 'sin'
9.5173 	EXP 	dot: autoDraw = False
9.5173 	EXP 	fixation: autoDraw = False
9.5173 	EXP 	grating: autoDraw = False
9.5173 	EXP 	fdbck: autoDraw = True
10.0095 	EXP 	New trial (rep=0, index=3): {'contrast_gr': 0.25}
10.0097 	EXP 	window1: mouseVisible = False
10.0310 	EXP 	fdbck: autoDraw = False
10.0310 	EXP 	fdbck: autoDraw = False
10.0310 	EXP 	fixation_2: foreColor = <psychopy.colors.Color: white, alpha=1.0>
10.0310 	EXP 	fixation_2: texRes = 128.0
10.0310 	EXP 	fixation_2: autoDraw = True
11.0938 	DATA 	Keypress: escape
11.1011 	EXP 	mouse_version_ibl: status = STOPPED
11.1049 	EXP 	fixation_2: autoDraw = False
11.1049 	EXP 	mouse_version_ibl: status = STOPPED
11.1387 	EXP 	window1: mouseVisible = True
