trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fix.started,iti,fix.stopped,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.03671445799409412,,0.017451499996241182,2.0944220704959555,2.114906874980079,2.114955540979281,3.848561165999854,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.3477777777777778, 0.34555555555555556, 0.3422222222222222, 0.34, 0.33666666666666667, 0.3322222222222222, 0.32666666666666666, 0.32222222222222224, 0.31555555555555553, 0.31333333333333335, 0.30777777777777776, 0.29777777777777775, 0.29444444444444445, 0.28888888888888886, 0.28444444444444444, 0.2777777777777778, 0.27444444444444444, 0.27, 0.26, 0.26, 0.2511111111111111, 0.2477777777777778, 0.24222222222222223, 0.23777777777777778, 0.23444444444444446, 0.23, 0.22555555555555556, 0.2222222222222222, 0.22, 0.21666666666666667, 0.21444444444444444, 0.21222222222222223, 0.20777777777777778, 0.20555555555555555, 0.20222222222222222, 0.1988888888888889, 0.19555555555555557, 0.1922222222222222, 0.18444444444444444, 0.18444444444444444, 0.17777777777777778, 0.17777777777777778, 0.17333333333333334, 0.1688888888888889, 0.16666666666666666, 0.16444444444444445, 0.16111111111111112, 0.15888888888888889, 0.15555555555555556, 0.15222222222222223, 0.15, 0.14666666666666667, 0.14333333333333334, 0.14, 0.13444444444444445, 0.13111111111111112, 0.12666666666666668, 0.12333333333333334, 0.11777777777777777, 0.11444444444444445, 0.10666666666666667, 0.10666666666666667, 0.09888888888888889, 0.09666666666666666, 0.09333333333333334, 0.09333333333333334, 0.08777777777777777, 0.08555555555555555, 0.08555555555555555, 0.0811111111111111, 0.08, 0.07777777777777778, 0.07666666666666666, 0.07444444444444444, 0.07333333333333333, 0.07222222222222222, 0.07, 0.06888888888888889, 0.06777777777777778, 0.06666666666666667, 0.06444444444444444, 0.06444444444444444, 0.06222222222222222, 0.06111111111111111, 0.06111111111111111, 0.06111111111111111, 0.06, 0.06, 0.058888888888888886, 0.058888888888888886, 0.057777777777777775, 0.057777777777777775, 0.056666666666666664, 0.056666666666666664, 0.05555555555555555, 0.05444444444444444, 0.05333333333333334, 0.05333333333333334, 0.051111111111111114, 0.05, 0.04777777777777778, 0.04777777777777778, 0.044444444444444446, 0.044444444444444446, 0.042222222222222223, 0.04111111111111111, 0.04, 0.04, 0.03888888888888889, 0.03777777777777778, 0.03777777777777778, 0.03666666666666667, 0.03666666666666667, 0.03666666666666667, 0.03666666666666667, 0.035555555555555556, 0.035555555555555556, 0.034444444444444444, 0.034444444444444444, 0.034444444444444444, 0.03333333333333333, 0.03333333333333333, 0.03222222222222222, 0.03222222222222222, 0.03222222222222222, 0.03222222222222222, 0.03111111111111111, 0.03111111111111111, 0.03, 0.03, 0.03, 0.03, 0.028888888888888888, 0.028888888888888888, 0.028888888888888888, 0.028888888888888888, 0.027777777777777776, 0.02666666666666667, 0.02666666666666667, 0.025555555555555557, 0.025555555555555557, 0.024444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0033333333333333335, -0.0033333333333333335, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005228749942034483, 0.01401899999473244, 0.02142479200847447, 0.02697987499414012, 0.039183625020086765, 0.04514883301453665, 0.055791417020373046, 0.06187208299525082, 0.07266624999465421, 0.07872687501367182, 0.08928262500558048, 0.0957183749997057, 0.10572541700094007, 0.11198120799963363, 0.12241062501561828, 0.12888266699155793, 0.1390135000110604, 0.1454137919936329, 0.15577579199452884, 0.16206141700968146, 0.17247070799930952, 0.178671542002121, 0.1890303750114981, 0.195243833004497, 0.20579554201685824, 0.21212087501771748, 0.2224489999935031, 0.22872937499778345, 0.23906175000593066, 0.24541512501309626, 0.255681792012183, 0.2618421670049429, 0.272434999991674, 0.278634417016292, 0.28924070799257606, 0.29603191700880416, 0.3055438330047764, 0.3122704999987036, 0.3225812500168104, 0.3297264580032788, 0.3388820000109263, 0.3456370420171879, 0.35594404200674035, 0.36277883301954716, 0.3722333330078982, 0.37907275001634844, 0.3889870000130031, 0.39601050000055693, 0.40560004199505784, 0.41239741700701416, 0.42256820801412687, 0.4294304579962045, 0.4389019579975866, 0.4456059170188382, 0.4559517500165384, 0.46245695801917464, 0.47162695799488574, 0.47811575001105666, 0.4893757500103675, 0.4963532919937279, 0.5050750829977915, 0.5114527920086402, 0.5227327920147218, 0.5321010829939041, 0.5386312920018099, 0.5456550829985645, 0.5557215000153519, 0.5631112919945735, 0.5724570830061566, 0.579073208005866, 0.5894202080089599, 0.5958173330000136, 0.6059503330034204, 0.6123772080172785, 0.6228526670020074, 0.6295602500031237, 0.6386664170131553, 0.6451201250019949, 0.6559366250003222, 0.6620360829983838, 0.6729526249982882, 0.6790122920065187, 0.6894151669985149, 0.6957977499987464, 0.7056300420081243, 0.711727542016888, 0.7225620420067571, 0.728993625001749, 0.7390335829986725, 0.7460001670115162, 0.7561307919968385, 0.7625547920179088, 0.7726590000092983, 0.779084125009831, 0.7893475000164472, 0.7957558330090251, 0.806040583003778, 0.8124542080040555, 0.822754624998197, 0.8290918330021668, 0.8392367920023389, 0.8453469999949448, 0.8563891249941662, 0.8623171249928419, 0.8731622920022346, 0.8792146670166403, 0.8886807920061983, 0.8950782500032801, 0.9058075830107555, 0.9125831669953186, 0.9227270830015186, 0.929408208001405, 0.9392912920156959, 0.9456597499956843, 0.9565043750044424, 0.9630741250002757, 0.9729143750155345, 0.9795942920027301, 0.9891323329939041, 0.9955030000128318, 1.0060014580085408, 1.0122425419976935, 1.0225991670158692, 1.0288427080085967, 1.0393065829994157, 1.0453850830090232, 1.0556192499934696, 1.0620329579978716, 1.0726455000112765, 1.0790803330019116, 1.0885804170102347, 1.095096042001387, 1.1060820830170996, 1.1125569580181036, 1.1227875830081757, 1.1291204169974662, 1.1392602499981876, 1.1455001250142232, 1.156004958000267, 1.1623623330087867, 1.1727112079970539, 1.1789738750085235, 1.189376499998616, 1.195815417013364, 1.205915250000544, 1.212491125013912, 1.2215951250109356, 1.2278130830090959, 1.2398066669993568, 1.2456335829920135, 1.2555723330006003, 1.2617907079984434, 1.2725499170192052, 1.2782359170087148, 1.2893983749963809, 1.2959287080157083, 1.3060138750006445, 1.312473375000991, 1.3226874170068186, 1.3290535419946536, 1.339396791998297, 1.3460584169952199, 1.3561703330196906, 1.3628540000063367, 1.3728765420091804, 1.3787373329978436, 1.3894224170071539, 1.3959241250122432, 1.4061372920114081, 1.412422916997457, 1.4224442080012523, 1.4286563750065397, 1.4390036250115372, 1.4452246250002645, 1.4559988330001943, 1.462406667007599, 1.4725715829990804, 1.4786544170056004, 1.4895050000050105, 1.4955767079954967, 1.5062435830186587, 1.5123870829993393, 1.522466833004728, 1.5284394579939544, 1.5394832080055494, 1.5456613750138786, 1.555942667007912, 1.5619119170005433, 1.5728738750040065, 1.5792555420193821, 1.589217542001279, 1.5953578750195447, 1.6056403330003377, 1.6117551670176908, 1.6225989579979796, 1.6290715000068303, 1.6392418330069631, 1.6454540000122506, 1.6560163329995703, 1.6622045419935603, 1.672600624995539, 1.6789072919928003, 1.6892490420141257, 1.695354249997763, 1.7059351670031901]",[],893669,2024-03-27_15h16.46.576,mouse_version_ibl,2023.2.3,None,2024-03-27 15h16.53.657996 +0100,
1,0,1,0,3.868761290999828,,3.8537102079717442,2.4958685783589973,6.3480260409996845,6.348061915981816,7.055274874990573,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35333333333333333, 0.35888888888888887, 0.3622222222222222, 0.36666666666666664, 0.37, 0.37333333333333335, 0.37777777777777777, 0.3811111111111111, 0.38222222222222224, 0.3844444444444444, 0.3844444444444444, 0.3844444444444444, 0.3844444444444444, 0.37777777777777777, 0.37777777777777777, 0.3622222222222222, 0.3622222222222222, 0.34, 0.34, 0.31, 0.29333333333333333, 0.29333333333333333, 0.27444444444444444, 0.2411111111111111, 0.2222222222222222, 0.20555555555555555, 0.18666666666666668, 0.17, 0.1511111111111111, 0.13666666666666666, 0.12111111111111111, 0.10666666666666667, 0.09222222222222222, 0.07888888888888888, 0.06444444444444444, 0.052222222222222225, 0.04111111111111111, 0.021111111111111112]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022222222222222222, 0.0044444444444444444, 0.0044444444444444444, 0.0077777777777777776, 0.014444444444444444, 0.017777777777777778, 0.01888888888888889, 0.022222222222222223, 0.023333333333333334, 0.024444444444444446, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.024444444444444446]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005040419928263873, 0.007932249980513006, 0.015255124977556989, 0.021995791990775615, 0.0323480419756379, 0.03817383397836238, 0.04963666698313318, 0.05586774999392219, 0.06555091697373427, 0.07186645898036659, 0.0827467089984566, 0.08934516698354855, 0.09939070898690261, 0.10618391699972562, 0.1157690419931896, 0.12243837499408983, 0.13278995899599977, 0.13939050000044517, 0.1494020419777371, 0.15611487498972565, 0.16563266699085943, 0.17214620899176225, 0.1827787499933038, 0.1894578339997679, 0.19918949998100288, 0.20562895899638534, 0.2160442499734927, 0.22227624998777173, 0.23280637498828582, 0.2393703749985434, 0.24947116698604077, 0.25627945899032056, 0.2657587089925073, 0.2723807089787442, 0.28262899999390356, 0.28912670898716897, 0.29944720899220556, 0.30628029198851436, 0.3157557919912506, 0.3224609169992618, 0.3328344999754336, 0.33999674997176044, 0.3491339589818381, 0.35589641699334607, 0.3661366669985, 0.3754021249769721, 0.3821715419762768, 0.3890456249937415, 0.3989528339880053, 0.40632474998710677, 0.41630754197831266, 0.42318516699015163, 0.43243183399317786, 0.4393024589808192, 0.4496639589779079, 0.45626304199686274, 0.46585495898034424, 0.4717689999961294, 0.4832417499856092, 0.4895706249808427, 0.499611916980939, 0.5060934999783058, 0.5166218749945983, 0.5227134999877308, 0.5329477499763016, 0.5395181249768939, 0.5483838339860085, 0.5548809999891091, 0.5665765419835225, 0.5734992499928921, 0.5825127089919988, 0.5885049589851405, 0.5996280419931281, 0.6061224999721162, 0.6162043339863885, 0.6227203339803964, 0.6330028339871205, 0.6394577919854783, 0.6495892089733388, 0.6560199169907719, 0.6662203339801636, 0.6725003749888856, 0.682935083983466, 0.6894596669881139]",[],893669,2024-03-27_15h16.46.576,mouse_version_ibl,2023.2.3,None,2024-03-27 15h16.53.657996 +0100,
2,0,2,0,7.074047249974683,,7.057959832978668,2.8972881336886074,9.965313499997137,9.965341749979416,10.814458249980817,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.34555555555555556, -0.3388888888888889, -0.33111111111111113, -0.3233333333333333, -0.3233333333333333, -0.3011111111111111, -0.2822222222222222, -0.2633333333333333, -0.24444444444444444, -0.22555555555555556, -0.2088888888888889, -0.19444444444444445, -0.1811111111111111, -0.16666666666666666, -0.14333333333333334, -0.14333333333333334, -0.12222222222222222, -0.11777777777777777, -0.11, -0.11, -0.09777777777777778, -0.09111111111111111, -0.09111111111111111, -0.07888888888888888, -0.07444444444444444, -0.07111111111111111, -0.06777777777777778, -0.06444444444444444, -0.058888888888888886, -0.056666666666666664, -0.05333333333333334, -0.05, -0.04666666666666667, -0.044444444444444446, -0.04111111111111111, -0.03888888888888889, -0.03666666666666667, -0.034444444444444444, -0.03, -0.028888888888888888, -0.027777777777777776, -0.027777777777777776, -0.025555555555555557, -0.024444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0033333333333333335, 0.005555555555555556, 0.006666666666666667, 0.008888888888888889, 0.01, 0.013333333333333334, 0.013333333333333334, 0.016666666666666666, 0.016666666666666666, 0.017777777777777778, 0.017777777777777778, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.01888888888888889, 0.017777777777777778, 0.017777777777777778, 0.016666666666666666, 0.016666666666666666, 0.015555555555555555, 0.014444444444444444, 0.013333333333333334, 0.012222222222222223, 0.011111111111111112, 0.011111111111111112, 0.008888888888888889, 0.008888888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005010000022593886, 0.008072208001976833, 0.03054500001599081, 0.03695775000960566, 0.04686441700323485, 0.05310891702538356, 0.06352766702184454, 0.06975329201668501, 0.08042712500900961, 0.08716187500976957, 0.09658845802186988, 0.10313970802235417, 0.11369583301711828, 0.12052412499906495, 0.12998779202462174, 0.13649975002044812, 0.14692995802033693, 0.15350775001570582, 0.16356966699822806, 0.16999500000383705, 0.18049504200462252, 0.18688400002429262, 0.1969341250078287, 0.2033503330021631, 0.21358875001897104, 0.21984229201916605, 0.23027579201152548, 0.23662445801892318, 0.24684212502324954, 0.2531430420058314, 0.26369879199774005, 0.27039687501383014, 0.280119167000521, 0.2865483750065323, 0.29702445800649, 0.30378804201609455, 0.3135410000104457, 0.3201444580045063, 0.3302894170046784, 0.33698000002186745, 0.34670500000356697, 0.3531494170019869, 0.36373679200187325, 0.3702688330085948, 0.38023212499683723, 0.386643208010355, 0.3971870420209598, 0.4038178750197403, 0.41318279202096164, 0.4193177920242306, 0.4306935830099974, 0.4370842500065919, 0.44700725001166575, 0.4535841250035446, 0.4645682080008555, 0.4712711670144927, 0.4799234170059208, 0.4878523329971358, 0.4961835000140127, 0.5033584580232855, 0.5140004999993835, 0.5208195000013802, 0.5304477500030771, 0.5371572920121253, 0.5474109580100048, 0.5542512920219451, 0.5630817500059493, 0.5695812920166645, 0.5805587500217371, 0.5869956670212559, 0.5972886670206208, 0.6044133329996839, 0.6126461670210119, 0.6190506250131875, 0.6312177500221878, 0.6372910420177504, 0.6460570000053849, 0.6524575420189649, 0.6635180420125835, 0.6699815830215812, 0.6804937920242082, 0.6874578749993816, 0.697020000021439, 0.7039347500249278, 0.713855500012869, 0.7207671250216663, 0.7298575419990811, 0.7364978750119917, 0.747332875005668, 0.7540765830199234, 0.763258582999697, 0.7697426250088029, 0.7805344579974189, 0.7872662500012666, 0.7960853750118986, 0.8025880000204779, 0.8141636670043226, 0.8206733750121202, 0.8294017919979524]",[],893669,2024-03-27_15h16.46.576,mouse_version_ibl,2023.2.3,None,2024-03-27 15h16.53.657996 +0100,
