biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
0.5,0.75,0,0,0,0,0,0,0,4,0.03664754200144671,,0.012010042002657428,nobias_block.xlsx,0,0.0123950419947505,0.022868000000016764,1.3722708003885506,1,0.5,0.35,1.3932332499825861,1.3932762499898672,2.686841207992984,1,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34444444444444444, 0.34, 0.3333333333333333, 0.3188888888888889, 0.3188888888888889, 0.3111111111111111, 0.3, 0.2777777777777778, 0.25555555555555554, 0.22777777777777777, 0.19555555555555557, 0.14666666666666667, 0.09111111111111111, 0.06222222222222222, 0.034444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0044444444444444444, -0.008888888888888889, -0.01888888888888889, -0.025555555555555557, -0.03111111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004931660078000277, 0.01341074999072589, 0.019641874998342246, 0.033924957999261096, 0.04063983299420215, 0.049837458005640656, 0.05651366600068286, 0.06701366600464098, 0.07344408298376948, 0.08376208299887367, 0.09043158299755305, 0.1003220829879865, 0.10688283300260082, 0.11716229098965414, 0.12391433300217614, 0.13327983298222534, 0.1398172499903012, 0.15033966599730775, 0.1568002499989234, 0.1668989580066409, 0.1733158330025617, 0.1836874159926083, 0.19024383299984038, 0.20042608299991116, 0.20684241599519737, 0.21698900000774302, 0.22348899999633431, 0.23369729099795222, 0.2405673330067657, 0.2498231249919627, 0.2566006249981001, 0.26730350000434555, 0.27425733298878185, 0.2841134580085054, 0.29197062499588355, 0.30022216599900275, 0.306743875000393, 0.3169604580034502, 0.32334825000725687, 0.33358116599265486, 0.3400227499951143, 0.3505032079992816, 0.35730166599387303, 0.36671908298740163, 0.37340566600323655, 0.38376199998310767, 0.3904789160005748, 0.40003041599993594, 0.4067431660078, 0.41706637499737553, 0.4238936659821775, 0.43339120800374076, 0.4400452080008108, 0.4504208329890389, 0.4571768330060877, 0.46668166600284167, 0.4733975410053972, 0.48382120800670236, 0.4903782499895897, 0.5002800409856718, 0.506673291005427, 0.5168437079992145, 0.5231634159863461, 0.5337095829891041, 0.5405621249810793, 0.5499502499878872, 0.5565129579917993, 0.5669171659974381, 0.573504750005668, 0.5835855409968644, 0.5899334579880815, 0.6002609159913845, 0.6067014159925748, 0.6171577079803683, 0.6236607499886304, 0.6336327499884646, 0.6401544160034973, 0.6504355409997515, 0.6571628749952652, 0.6667285409930628, 0.673568250000244, 0.6838069160003215, 0.6906406659982167, 0.7000292080047075, 0.7067394579935353, 0.7168032499903347, 0.7236117080028635, 0.7334425000008196, 0.7402491660031956, 0.7504902909859084, 0.757336957991356, 0.7667794580047484, 0.7735542909940705, 0.7837018329882994, 0.7905224580026697, 0.7999869579798542, 0.8065459579811431, 0.8169980410020798, 0.8234443749825004, 0.8338592079817317, 0.8405429160047788, 0.8500523330003489, 0.8565385830006562, 0.8669742500060238, 0.8733684580074623, 0.8836181660008151, 0.889938832988264, 0.9002858749881852, 0.9066767909971531, 0.9169982080056798, 0.9236991659854539, 0.9333934159949422, 0.9401153329818044, 0.950404790986795, 0.9571333749918267, 0.9666709160082974, 0.9734211250033695, 0.9837788750010077, 0.9905521250038873, 1.0000242499809247, 1.0067069999931846, 1.017149708000943, 1.0238269160035998, 1.0333466249867342, 1.0400985830056015, 1.0504311659897212, 1.057117415999528, 1.0666844160004985, 1.0733273329969961, 1.0836924579925835, 1.0902630829950795, 1.100107250007568, 1.1067187080043368, 1.1170410409977194, 1.1236764999921434, 1.1337925409898162, 1.1478867910045665, 1.1557346250046976, 1.1676598750054836, 1.1751285000063945, 1.1831838749931194, 1.1900478749885224, 1.2006071250070818, 1.2072656659875065, 1.2163827909971587, 1.2231155000044964, 1.2340775829798076, 1.2408222499943804, 1.2494880000012927, 1.2561940829909872, 1.26683412498096]",[],2.6899027079925872,2.7007670829771087,3.2074072499817703,3.1867574579955544,411946,2024-03-27_17h38.34.196,mouse_version_ibl,2023.2.3,None,2024-03-27 17h38.41.921894 +0100,
0.5,0.25,0,0,0,0,0,1,1,13,3.2074072499817703,,,,,,3.1871604579791892,2.3226900930491725,-1,0.5,-0.35,5.520404957991559,5.5204393749882,6.144224582996685,0,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3511111111111111, -0.3611111111111111, -0.3688888888888889, -0.3788888888888889, -0.38666666666666666, -0.4022222222222222, -0.4022222222222222, -0.42, -0.43, -0.43, -0.4677777777777778, -0.48444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0033333333333333335, -0.0033333333333333335, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.006666666666666667, -0.006666666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005344999954104424, 0.010630124976160005, 0.017968290980206802, 0.02931704098591581, 0.036784374999115244, 0.04542570799821988, 0.05225891599548049, 0.062262749997898936, 0.06902220798656344, 0.07888204097980633, 0.08551066598738544, 0.09576149997883476, 0.10259345799568109, 0.11204374997760169, 0.11888108297716826, 0.12898341598338448, 0.13624358299421147, 0.14559483298216946, 0.15297849997295998, 0.16161991597618908, 0.16838795799412765, 0.1792897909763269, 0.18660670798271894, 0.1953624579764437, 0.20210370799759403, 0.21242904098471627, 0.21922862497740425, 0.2287991249759216, 0.23588987498078495, 0.2454065409838222, 0.25204695799038745, 0.2624716659775004, 0.26920874998904765, 0.2787387909775134, 0.28543687498313375, 0.29574837497784756, 0.3024277499935124, 0.31156445798114873, 0.31822270798147656, 0.32914316598908044, 0.3358807499753311, 0.3455584159819409, 0.35276454099221155, 0.36206970797502436, 0.36878316599177197, 0.3789562079764437, 0.3856607499765232, 0.3953511659929063, 0.4020444579946343, 0.4124332079954911, 0.41918829097994603, 0.4282652080000844, 0.43492666599922813, 0.4457431659975555, 0.4524650829844177, 0.4619905409927014, 0.4685789579816628, 0.479196582979057, 0.48606174997985363, 0.4953729579865467, 0.5030375829956029, 0.5124784999934491, 0.5199651659931988, 0.528757832973497, 0.5358149159874301, 0.5456142909824848, 0.5526236250007059, 0.5625920409802347, 0.5694411250005942, 0.5781983329798095, 0.5852878750010859, 0.5955874159990344, 0.6028767499956302]",[],6.145880208001472,6.155930124979932,6.664592624991201,6.642841291992227,411946,2024-03-27_17h38.34.196,mouse_version_ibl,2023.2.3,None,2024-03-27 17h38.41.921894 +0100,
