trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,thisRow.t,notes,block_breaks,welcome.started,continue_txt.started,welcome.stopped,mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,consent_form.started,consent_txt.started,continue_txt_3.started,exit_txt.started,consent_form.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,age.started,age_txt.started,age_slider.started,continue_txt_4.started,age.stopped,age_slider.response,age_slider.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,gender.started,gender_txt.started,woman.started,man.started,nonbinary.started,other.started,gender.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,handedness.started,handedness_txt.started,right_hand.started,left_hand.started,ambidx.started,handedness.stopped,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instructions.started,instruction_txt.started,continue_txt_2.started,instructions.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,fix.started,signed_contrast,leftCont,rightCont,fixation_2.started,fixation_2.stopped,fix.stopped,trial.started,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,n,0.01155741699039936,0.031906458898447454,2.6733179999282584,[0.006944444444444444],[-0.6],[1],[0],[0],[2.6613629170460626],['continue_txt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708338,2024-04-15_11h52.11.253,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h52.18.423454 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,2.673410041956231,2.679844249971211,2.679844249971211,2.679844249971211,6.769118583993986,[0.3902777777777778],[-0.8377777777777777],[1],[0],[0],[4.094945583026856],['continue_txt_3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708338,2024-04-15_11h52.11.253,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h52.18.423454 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7691852919524536,6.826729958993383,6.826729958993383,6.826729958993383,9.37441179191228,24,1.9004123749909922,[0.013888888888888888],[-0.64],[1],[0],[0],[2.5972656249068677],['continue_txt_4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708338,2024-04-15_11h52.11.253,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h52.18.423454 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.374485124950297,9.3828316249419,9.3828316249419,9.3828316249419,9.3828316249419,9.3828316249419,11.318970249965787,[-0.5111111111111111],[-0.2222222222222222],[1],[0],[0],[1.94403820799198],['woman'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708338,2024-04-15_11h52.11.253,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h52.18.423454 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.319040333968587,11.325987333897501,11.325987333897501,11.325987333897501,11.325987333897501,12.954644209006801,[-0.49722222222222223],[-0.20222222222222222],[1],[0],[0],[1.6352520829532295],['right_hand'],,,,,,,,,,,,,,,,,,,,708338,2024-04-15_11h52.11.253,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h52.18.423454 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.954744124901481,12.960882916930132,12.960882916930132,16.487427833955735,[0.011111111111111112],[-0.8066666666666666],[1],[0],[0],[3.53232662496157],['continue_txt_2'],,,,,,,,,708338,2024-04-15_11h52.11.253,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h52.18.423454 +0200,
,,,,,,,,,,,16.605059249908663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.579932749969885,-0.19999999999999996,0.7,0.5,16.605059249908663,,17.200377083965577,17.200393958948553,,,,,,,
