biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
0.5,0.75,0,0,0,0,0,0,0,4,0.0519599579856731,,0.018664375005755574,nobias_block.xlsx,0,0.0195589579816442,0.034652542002731934,1.5599954960497233,-1,0.5,-0.35,1.59876045800047,1.5987907919916324,2.9715867080085445,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3411111111111111, -0.3244444444444444, -0.3244444444444444, -0.3022222222222222, -0.3022222222222222, -0.2811111111111111, -0.2688888888888889, -0.2688888888888889, -0.2577777777777778, -0.23333333333333334, -0.2222222222222222, -0.21888888888888888, -0.2088888888888889, -0.2011111111111111, -0.19444444444444445, -0.18888888888888888, -0.18222222222222223, -0.17888888888888888, -0.17444444444444446, -0.1688888888888889, -0.16555555555555557, -0.16111111111111112, -0.15777777777777777, -0.14888888888888888, -0.14888888888888888, -0.14222222222222222, -0.1388888888888889, -0.13555555555555557, -0.13555555555555557, -0.13, -0.12777777777777777, -0.12777777777777777, -0.12555555555555556, -0.11888888888888889, -0.11666666666666667, -0.11444444444444445, -0.11222222222222222, -0.10888888888888888, -0.10666666666666667, -0.10333333333333333, -0.10111111111111111, -0.09888888888888889, -0.09666666666666666, -0.09444444444444444, -0.09222222222222222, -0.08888888888888889, -0.08888888888888889, -0.08555555555555555, -0.08555555555555555, -0.0811111111111111, -0.0811111111111111, -0.07888888888888888, -0.07555555555555556, -0.07444444444444444, -0.07333333333333333, -0.07, -0.06777777777777778, -0.06666666666666667, -0.06333333333333334, -0.06111111111111111, -0.057777777777777775, -0.05555555555555555, -0.052222222222222225, -0.05, -0.04666666666666667, -0.044444444444444446, -0.04111111111111111, -0.03666666666666667, -0.03666666666666667, -0.03222222222222222, -0.03222222222222222, -0.027777777777777776, -0.027777777777777776, -0.024444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.005555555555555556, 0.006666666666666667, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.01, 0.01, 0.01, 0.01, 0.011111111111111112, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.013333333333333334, 0.013333333333333334, 0.014444444444444444, 0.014444444444444444, 0.015555555555555555, 0.015555555555555555, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.017777777777777778, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.017777777777777778, 0.017777777777777778, 0.016666666666666666, 0.016666666666666666, 0.014444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00046191702131181955, 0.011241084022913128, 0.02268500000354834, 0.028742584021529183, 0.039356374996714294, 0.04540445900056511, 0.055717250012094155, 0.06198091700207442, 0.07240195901249535, 0.07837679202202708, 0.08932879200438038, 0.09522683400427923, 0.10601100002531894, 0.11238100001355633, 0.12254775001201779, 0.12887862502248026, 0.1392385000071954, 0.14555541702429764, 0.15584933399804868, 0.16213720900123008, 0.1724326670228038, 0.1787890840205364, 0.18918241700157523, 0.19551200000569224, 0.20595108400448225, 0.212331417016685, 0.22261687502032146, 0.22889629201381467, 0.23879504200886004, 0.2451349589973688, 0.25626541700330563, 0.26284912502160296, 0.2724959590123035, 0.2792477089969907, 0.2892874170211144, 0.2958634590031579, 0.305864209018182, 0.31215508401510306, 0.3227335420087911, 0.32933500001672655, 0.33943345901207067, 0.3458504590089433, 0.35596470901509747, 0.36272808400099166, 0.37214708401006646, 0.37851100001716986, 0.389224667014787, 0.3962074170121923, 0.40557345902197994, 0.41195158401387744, 0.4224941249995027, 0.42886154202278703, 0.4392381670186296, 0.4455855420092121, 0.4559512500127312, 0.46232570899883285, 0.4724365420115646, 0.47874449999653734, 0.48920333400019445, 0.49557062500389293, 0.5058446250041015, 0.5122146250214428, 0.5225858339981642, 0.5291643750097137, 0.5392515840067063, 0.5454903340141755, 0.5558498750033323, 0.5623228750191629, 0.5724815420107916, 0.578778000024613, 0.5893907500139903, 0.5961265420191921, 0.6059818339999765, 0.6126010000007227, 0.6221416250045877, 0.6286444590077735, 0.639258167007938, 0.6458169590041507, 0.6556879999989178, 0.6624183340172749, 0.6725303750135936, 0.6788410000153817, 0.6893438340048306, 0.6961673340119887, 0.7055140840238892, 0.7120615000021644, 0.7261516250146087, 0.7399592919973657, 0.7465835420007352, 0.7559025420050602, 0.7624267500068527, 0.7731467090197839, 0.7797314170165919, 0.7883689590089489, 0.7947658750053961, 0.8065034590254072, 0.8126015000161715, 0.8217513340059668, 0.8282842090120539, 0.8391420840052888, 0.8461408340081107, 0.8563361249980517, 0.8627997090225108, 0.872794791997876, 0.8791569590102881, 0.8895495840115473, 0.8961377500090748, 0.9061707090004347, 0.9126542920130305, 0.9228553750144783, 0.9292859170236625, 0.9395939590176567, 0.9462605419976171, 0.9549426670128014, 0.9612418750184588, 0.9734276250237599, 0.9794852920167614, 0.9883330420125276, 0.9942974590230733, 1.0063789170235395, 1.0132594169990625, 1.0220000420231372, 1.0283309590013232, 1.039579042000696, 1.0463042090123054, 1.0564526250236668, 1.063094834011281, 1.072010167001281, 1.0783365000097547, 1.089751667022938, 1.0959936669969466, 1.106106874998659, 1.112298959022155, 1.1227665000187699, 1.128974459017627, 1.1394642090017442, 1.1460223340254743, 1.1564836250036024, 1.1624913749983534, 1.1717447090195492, 1.1783952090190724, 1.1894261249981355, 1.1958381670119707, 1.2062973749998491, 1.2130800420127343, 1.222443792008562, 1.2290910840092693, 1.2395087920012884, 1.2461977500061039, 1.2560652090178337, 1.2623370840155985, 1.2727223340189084, 1.2789667500182986, 1.2893892500142101, 1.2958702500036452, 1.3064040840254165, 1.3123470840218943, 1.322836292005377, 1.32903095902293, 1.339409334002994, 1.3453281670226716]",[],669256,2024-03-27_16h32.05.993,mouse_version_ibl,2023.2.3,None,2024-03-27 16h32.15.681626 +0100,
