og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,win_size,block_breaks,instructions.started,instruction_txt.started,continue_txt_2.started,instructions.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,fix.started,signed_contrast,leftCont,rightCont,fixation_2.started,fixation_2.stopped,fix.stopped,trial.started,fixation.started,grating_l.started,grating_r.started,dot.started,mouse.started,sound_trial_start.started,sound_trial_start.stopped,reaction_time,response_time,trial.stopped,correct,timeout,dot_trajectory,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,[2880 1800],y,0.049860917031764984,0.07033745804801583,0.07033745804801583,0.6192794170929119,[-1.5571175697214084],[-2.724955747012465],[0],[0],[0],[0.5689270000439137],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,078411,2024-04-15_13h47.29.734,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 13h47.37.420839 +0200,
-35,1,0.61010396,-15,0.5,0.2,0.61010396,0,0,0,0,0.7381298330146819,,,,,,,,,,,,,,,0.7190916670951992,-0.19999999999999996,0.7,0.5,0.7381298330146819,1.3566050420049578,1.334273457992822,1.3342995829880238,1.3566050420049578,1.3566050420049578,1.3566050420049578,1.3566050420049578,0.009011666988953948,1.3502080416694904,1.4446082500508055,566,689,2.023911875090562,1,0,"[-15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -15.000000000000002, -14.659380531623443, -14.270101139193091, -14.270101139193091, -13.783501898655151, -13.150922885955827, -12.5670037973103, -11.155865999750272, -9.014829341383336, -9.014829341383336, -6.679152986801224, -6.679152986801224, -3.9055373157349664, -3.9055373157349664, -1.1805815687225003, -1.1805815687225003, 1.593034102343754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3406194683765581, 0.7298988608069101, 0.7298988608069101, 1.2164981013448501, 1.8490771140441726, 2.4329962026897003, 3.844134000249727, 5.9851706586166635, 5.9851706586166635, 8.320847013198776, 8.320847013198776, 11.094462684265034, 11.094462684265034, 13.8194184312775, 13.8194184312775, 16.593034102343754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3406194683765581, -0.3406194683765581, -0.7785587848607042, -0.7785587848607042, -1.3138179494524382]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002619170118123293, 0.012046499992720783, 0.020572333014570177, 0.02754454198293388, 0.03745666705071926, 0.04432025004643947, 0.05463233299087733, 0.06161341699771583, 0.07116645795758814, 0.07799462496768683, 0.08786054200027138, 0.09973866702057421, 0.12231462507043034, 0.14005200006067753, 0.14683187496848404, 0.15373012505006045, 0.16027570806909353, 0.1711827920516953, 0.17790966702159494, 0.18943258305080235, 0.1966434579808265, 0.20392837503459305, 0.2106176670640707, 0.22125879197847098, 0.22798033303115517, 0.2377506250049919, 0.24629604199435562, 0.2536011670017615, 0.2616679579950869, 0.27053758304100484, 0.2771758330054581, 0.28806212497875094, 0.2966617080383003, 0.3045554170385003, 0.3114926250418648, 0.32092416705563664, 0.32780308299697936, 0.33793183299712837, 0.3446597920265049, 0.3541033749934286, 0.3624291670275852, 0.3706010830355808, 0.3788381670601666, 0.38725970801897347, 0.3939775420585647, 0.4045382080366835, 0.4129226669901982, 0.4204535420285538, 0.42707650002557784, 0.4378593750298023, 0.4456000829814002, 0.45382208295632154, 0.4616250830003992, 0.4706059170421213, 0.4789288330357522, 0.4872055830201134, 0.4936095830053091, 0.5038381670601666, 0.510577250039205, 0.5211988330120221, 0.5278417080407962, 0.5395386670716107, 0.5478367919567972, 0.5552201670361683, 0.5622642500093207, 0.5707743749953806, 0.5778574170544744, 0.5874698329716921, 0.5945503329858184, 0.6052198329707608, 0.61218562501017, 0.6208672500215471, 0.628022416960448, 0.638060332974419, 0.6448176669655368, 0.6544073750264943, 0.661217667046003, 0.6716162919765338, 0.6781044580275193]",2.0254522080067545,2.03959954175322,2.042942333035171,2.249797167023644,3.048349666991271,3.03434258303605,078411,2024-04-15_13h47.29.734,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 13h47.37.420839 +0200,
,,,,,,,,,,,3.048349666991271,,,,,,,,,,,,,,,3.0349026250187308,-0.050000000000000044,0.55,0.5,3.048349666991271,3.656370917102322,3.639868166996166,3.6398997920332476,3.656370917102322,3.656370917102322,3.656370917102322,3.656370917102322,0.007727666990831494,3.656191999736863,3.750620000064373,,,,,,,,,,,,,,,,,,,,,,,,,
