biasPoint,contrastDelta,baseContrast,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,signed_contrast,eccentricity,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,block_break.started,break_text.started,countdown.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.5,0,0.5,0,0,0,0,0,0,0,5,0.04735808301484212,,0.013889333000406623,nobias_block.xlsx,0,0.014804708014708012,0.030663957993965596,2.4513267581489764,0.0,-0.4,2.4884017080185004,2.488439708016813,0.02525100001366809,825,1208,3.6974635000224225,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033333333333333335, 0.0077777777777777776, 0.012222222222222223, 0.012222222222222223, 0.017777777777777778, 0.03222222222222222, 0.03222222222222222, 0.05333333333333334, 0.05333333333333334, 0.07666666666666666, 0.08888888888888889, 0.10333333333333333, 0.11444444444444445, 0.12666666666666668, 0.13555555555555557, 0.14777777777777779, 0.16, 0.1711111111111111, 0.18333333333333332, 0.19333333333333333, 0.20222222222222222, 0.21222222222222223, 0.2222222222222222, 0.23, 0.24, 0.24888888888888888, 0.25666666666666665, 0.26666666666666666, 0.27666666666666667, 0.2866666666666667, 0.2966666666666667, 0.3055555555555556, 0.31777777777777777, 0.3277777777777778, 0.3388888888888889, 0.3488888888888889, 0.35888888888888887, 0.3622222222222222, 0.3688888888888889, 0.37444444444444447, 0.3811111111111111, 0.38555555555555554, 0.3888888888888889, 0.39222222222222225, 0.39666666666666667, 0.3988888888888889, 0.4022222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0044444444444444444, 0.0044444444444444444, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.006666666666666667, 0.006666666666666667, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776, 0.0077777777777777776]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005060840048827231, 0.0172551249852404, 0.03122520900797099, 0.03870837501017377, 0.04727729200385511, 0.05453449999913573, 0.063972333970014, 0.07110120897414163, 0.08062391699058935, 0.0880246669985354, 0.09731566702248529, 0.10441433399682865, 0.11396787501871586, 0.12151083402568474, 0.1305506249773316, 0.13769333402160555, 0.1472760839969851, 0.1544467500061728, 0.1639368340256624, 0.1715649589896202, 0.18062058399664238, 0.18790304200956598, 0.19736220897175372, 0.2046807919978164, 0.21396466699661687, 0.22090995899634436, 0.2305062499945052, 0.2372120840009302, 0.24746233399491757, 0.2542469169711694, 0.2639680000138469, 0.2713457500212826, 0.28052154200850055, 0.28749762498773634, 0.29733783402480185, 0.30458916700445116, 0.3135985839762725, 0.32055458397371694, 0.33107816701522097, 0.3382611669949256, 0.34731395897688344, 0.35449887497816235, 0.36345104197971523, 0.3721662500174716, 0.3797942089731805, 0.3865964590222575, 0.3976483339793049, 0.4047964590135962, 0.41381429199827835, 0.4207217500079423, 0.43066941702272743, 0.43752679199678823, 0.44748016697121784, 0.45426983397919685, 0.4637876250199042, 0.47068445902550593, 0.4809406250133179, 0.4878211250179447, 0.49724737502401695, 0.5040605000103824, 0.5143592500244267, 0.5214694589958526, 0.5304516669712029, 0.5373752089799382, 0.5476112500182353, 0.5546506670070812, 0.563757625001017, 0.5705680419923738, 0.580864500021562, 0.5877186249708757, 0.5972400840255432, 0.6042408340144902, 0.613779708975926, 0.6206617499701679, 0.6310437920037657, 0.6382690839818679, 0.647285874991212, 0.6544514169800095, 0.6634554589982145, 0.6704608339932747, 0.6810751669690944, 0.688102499989327, 0.696898958995007, 0.7039742089691572, 0.7142538750194944, 0.7213234590017237, 0.7306318340124562, 0.7376537920208648, 0.7467140419757925, 0.7538942500250414, 0.7643527920008637, 0.7714129170053639, 0.780744916992262, 0.7883536670124158, 0.7978564589866437, 0.8054714999743737, 0.8136231669923291, 0.8209772090194747, 0.8304040000075474, 0.8375772499712184, 0.8471220840001479, 0.8544707919936627, 0.8637262919801287, 0.871215959021356, 0.8810612499946728, 0.8885327919851989, 0.8970197919989005, 0.9045463749789633, 0.9134926670230925, 0.920684958982747, 0.9301331249880604, 0.9374573340173811, 0.9467883339966647, 0.9540708750137128, 0.9633640419924632, 0.9706621249788441, 0.9801307499874383, 0.9876426249975339, 0.996826125017833, 1.0045999590074643, 1.0135314589715563, 1.0212512090220116, 1.0300248750136234, 1.0376891670166515, 1.0471786669804715, 1.054443958972115, 1.0636405000113882, 1.0708866670029238, 1.081469249969814, 1.0888081250013784, 1.097879417007789, 1.1055215839878656, 1.1139019170077518, 1.1216858340194449, 1.1304002919932827, 1.137590583995916, 1.147110874997452, 1.1543647089856677, 1.1637457920005545, 1.1710719999973662, 1.180322750005871]",3.7006517910049297,3.7127324159955606,4.21772608300671,4.197538957989309,,,,169658,001,2024-04-05_15h49.17.141,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h49.28.426893 +0200,
0.5,0.02,0.5,0,0,0,0,0,1,1,16,4.21772608300671,,,,,,4.197978625015821,2.197922023095958,0.020000000000000018,0.4,6.403669499966782,6.403699500020593,0.01900670799659565,576,733,7.137961041007657,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.011111111111111112, -0.023333333333333334, -0.034444444444444444, -0.04666666666666667, -0.058888888888888886, -0.07, -0.08444444444444445, -0.09555555555555556, -0.12444444444444444, -0.15222222222222223, -0.18, -0.21222222222222223, -0.24333333333333335, -0.2722222222222222, -0.28555555555555556, -0.3333333333333333, -0.3611111111111111, -0.3888888888888889, -0.4011111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0044444444444444444, -0.006666666666666667, -0.008888888888888889, -0.011111111111111112, -0.012222222222222223, -0.014444444444444444, -0.017777777777777778, -0.022222222222222223, -0.025555555555555557, -0.02666666666666667, -0.028888888888888888, -0.03111111111111111, -0.03222222222222222, -0.034444444444444444, -0.035555555555555556, -0.035555555555555556, -0.035555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005321659846231341, 0.012366499984636903, 0.023811790975742042, 0.03168054099660367, 0.0394139580312185, 0.04703958297614008, 0.05673041602130979, 0.06452512502437457, 0.07303766597760841, 0.08043787500355393, 0.09002312499796972, 0.09775466599967331, 0.1068372079753317, 0.11442662501940504, 0.12338408298091963, 0.13092858297750354, 0.13996737502748147, 0.14763270801631734, 0.15659745800076053, 0.1636415829998441, 0.17328149999957532, 0.18048958299914375, 0.18947345798369497, 0.19653641601325944, 0.2071118329768069, 0.21480633300961927, 0.22345704102190211, 0.23086991597665474, 0.23995808302424848, 0.24706470797536895, 0.25662216602358967, 0.2640309580019675, 0.27330791600979865, 0.28034208301687613, 0.2901923750177957, 0.29778245801571757, 0.30672333302209154, 0.3138536660117097, 0.3233673329814337, 0.330325165996328, 0.33993575000204146, 0.34706041601020843, 0.3566574159776792, 0.36365779099287465, 0.372961540997494, 0.3801429159939289, 0.38968525000382215, 0.3967469159979373, 0.40665612497832626, 0.41377174999797717, 0.422914499999024, 0.4300018749781884, 0.4404163329745643, 0.4477249159826897, 0.4562179999775253, 0.46337229100754485, 0.4736246250104159, 0.48069066600874066, 0.4895026250160299, 0.49648791598156095, 0.506952875002753, 0.5138673330075108, 0.5229161250172183, 0.5299511249759234, 0.5402489160187542, 0.5473577079828829, 0.556319750030525, 0.5639086660230532, 0.572938958008308, 0.5811826250283048, 0.5894984159967862, 0.5966255830135196, 0.6061886249808595, 0.6137732500210404, 0.6236959579982795, 0.6309368750080466, 0.6395441659842618, 0.6469367910176516, 0.6573383749928325, 0.6646742909797467, 0.673149791022297, 0.68064716598019, 0.6898848750279285, 0.6970821249997243, 0.7064572080271319, 0.713706833019387]",7.1397603749646805,7.145951582991984,7.652585875010118,7.630762957967818,,,,169658,001,2024-04-05_15h49.17.141,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h49.28.426893 +0200,
0.5,0.2,0.5,0,0,0,0,0,2,2,14,7.652585875010118,,,,,,7.631181165983435,1.1635419545332275,-0.19999999999999996,-0.4,8.804541165998671,8.804570791020524,0.01846208400093019,749,959,9.764984874986112,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044444444444444444, 0.0077777777777777776, 0.012222222222222223, 0.012222222222222223, 0.03, 0.04, 0.05333333333333334, 0.06777777777777778, 0.08444444444444445, 0.10333333333333333, 0.12222222222222222, 0.15333333333333332, 0.17555555555555555, 0.2011111111111111, 0.21, 0.23222222222222222, 0.2544444444444444, 0.2733333333333333, 0.29444444444444445, 0.31444444444444447, 0.3333333333333333, 0.35, 0.3655555555555556, 0.38222222222222224, 0.3988888888888889, 0.4122222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.005555555555555556, -0.006666666666666667, -0.008888888888888889, -0.01, -0.011111111111111112, -0.012222222222222223, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444, -0.014444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005081249983049929, 0.012375375023111701, 0.023194250010419637, 0.03142708301311359, 0.03911120799602941, 0.04677462502149865, 0.056500457983929664, 0.06458270800067112, 0.07238700002199039, 0.07987258298089728, 0.08910183300031349, 0.09627962502418086, 0.10665341600542888, 0.11380979098612443, 0.1225360410171561, 0.1297287080087699, 0.13970287499250844, 0.14745183300692588, 0.1562370409956202, 0.16346562502440065, 0.17251495801610872, 0.17964649997884408, 0.18961424997542053, 0.19685158302308992, 0.20626704097958282, 0.21335287496913224, 0.2229587499750778, 0.23047324997605756, 0.23913349997019395, 0.24631308298557997, 0.2565578329958953, 0.26379312499193475, 0.27301370800705627, 0.2805923749692738, 0.2895214160089381, 0.2967406249954365, 0.306208833004348, 0.31339416600530967, 0.3224630000186153, 0.32950754096964374, 0.339870541007258, 0.34703254100168124, 0.35626154101919383, 0.3636491249781102, 0.3729450000100769, 0.38044887501746416, 0.3895122910034843, 0.3966159580159001, 0.4058166249888018, 0.4128556249779649, 0.4232453749864362, 0.43034366599749774, 0.4391872910200618, 0.4462430410203524, 0.4565966660156846, 0.463564999983646, 0.47245612501865253, 0.47935412498191, 0.4899274160270579, 0.49688824999611825, 0.5062899999902584, 0.5136884580133483, 0.5228890409925953, 0.5299445000127889, 0.5395865410100669, 0.546670957992319, 0.5562460829969496, 0.5632643330027349, 0.5729059579898603, 0.5799970829975791, 0.5891104160109535, 0.5961645409697667, 0.6066765409777872, 0.6136609580134973, 0.6228333750041202, 0.6296620409702882, 0.639531624969095, 0.6467193330172449, 0.6563673330238089, 0.6633674579788931, 0.6728078330052085, 0.679530999972485, 0.6898135410156101, 0.6965527500142343, 0.7063231659703888, 0.7133358750143088, 0.722764374979306, 0.7300298329791985, 0.7390537079772912, 0.7462255000136793, 0.7568842499749735, 0.7642757080029696, 0.772338957991451, 0.7797916660201736, 0.7891353329760022, 0.7963012079708278, 0.8057910830248147, 0.8130524160224013, 0.8224876659805886, 0.8299092500237748, 0.839003250002861, 0.8465286249993369, 0.8558338329894468, 0.8633960000006482, 0.8724154160008766, 0.8800467909895815, 0.8899520830018446, 0.8975774580030702, 0.9056926660123281, 0.9131835830048658, 0.9238894159789197, 0.9311126659740694, 0.9401007079868577]",9.767286124988459,9.772722749970853,10.285832665977068,10.264283749973401,,,,169658,001,2024-04-05_15h49.17.141,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h49.28.426893 +0200,
