biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,mouse.started,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
0.8,0.0625,0,0,0,0,0,0,0,6,0.03905949997715652,,0.012246375001268461,bias_block.xlsx,1,0.012810249987524003,0.023363707994576544,1.4515246482443156,1,0.8,0.35,1.4847115419979673,1.4847409579961095,0.023435917013557628,2.0904142079816666,1,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.3288888888888889, 0.31333333333333335, 0.2777777777777778, 0.2777777777777778, 0.23333333333333334, 0.21444444444444444, 0.1922222222222222, 0.1922222222222222, 0.08777777777777777, 0.04111111111111111, -0.006666666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0033333333333333335, -0.006666666666666667, -0.011111111111111112, -0.011111111111111112, -0.03111111111111111, -0.04, -0.04888888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005382080271374434, 0.014403708017198369, 0.02279445802560076, 0.029228750005131587, 0.03987212502397597, 0.04629395800293423, 0.05655329200089909, 0.06292741702054627, 0.07326191701577045, 0.0798900420195423, 0.0898818330024369, 0.09642079201876186, 0.10660137500963174, 0.11298608302604407, 0.12344937500893138, 0.13061958301113918, 0.13965920801274478, 0.14602075002039783, 0.15646145801292732, 0.16274112500832416, 0.17321179201826453, 0.17938833302468993, 0.18983329201000743, 0.19611666700802743, 0.20661383302649483, 0.2129929170187097, 0.22320041700731963, 0.2295839170110412, 0.23986625001998618, 0.24623612500727177, 0.25658712501171976, 0.2629295420192648, 0.2733649170259014, 0.27976754200062715, 0.28988204200868495, 0.29628941701957956, 0.3065775000141002, 0.31306779201258905, 0.32321745800436474, 0.3296121670282446, 0.33987854202860035, 0.3462873330281582, 0.3566444580210373, 0.3630403330025729, 0.373167583020404, 0.3795723750081379, 0.38991258302121423, 0.39622758302721195, 0.40653612502501346, 0.4128477080084849, 0.4231430000218097, 0.42957866701181047, 0.43984970802557655, 0.446183917025337, 0.4565841250005178, 0.46302608301630244, 0.4732336670276709, 0.4800780420191586, 0.49661483301315457, 0.5070409170002677, 0.5143205420172308, 0.5239297080261167, 0.5316571670118719, 0.5392512500111479, 0.5460712920175865, 0.55692466700566, 0.5641522080113646, 0.5723350000043865, 0.5789492080220953]",2.093527124990942,2.10508279199712,2.61005429198849,2.5900444999861065,143213,2024-03-27_18h12.37.626,mouse_version_ibl,2023.2.3,None,2024-03-27 18h12.45.086049 +0100,
0.8,0.03,0,0,0,0,0,1,1,0,2.61005429198849,,,,,,2.590439166990109,2.721353268460319,-1,0.8,-0.35,5.318269041978056,5.318307832989376,0.01896133300033398,6.291550541995093,0,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3511111111111111, -0.35777777777777775, -0.3622222222222222, -0.3688888888888889, -0.37444444444444447, -0.3811111111111111, -0.3888888888888889, -0.39666666666666667, -0.4111111111111111, -0.42777777777777776, -0.4411111111111111, -0.46, -0.48, -0.4955555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005376669869292527, 0.010744291997980326, 0.017960249999305233, 0.0291217920021154, 0.03596149999066256, 0.04536175000248477, 0.05212999999639578, 0.0624010419996921, 0.06929854198824614, 0.07866954198107123, 0.08527275000233203, 0.09560375000000931, 0.10257179199834354, 0.11149716700310819, 0.1182597919832915, 0.12911749997874722, 0.13596016698284075, 0.14566620800178498, 0.15287737498874776, 0.16198687499854714, 0.16867924999678507, 0.1790369579975959, 0.18580795798334293, 0.1952581669902429, 0.20166154199978337, 0.21218425000552088, 0.21864133299095556, 0.22904762500547804, 0.23566849998314865, 0.24484604198369198, 0.2511215419799555, 0.2622107499919366, 0.2686988749774173, 0.27907708298880607, 0.28573229198809713, 0.2952622080047149, 0.3019074999901932, 0.3124311249994207, 0.31910570798208937, 0.3280769169796258, 0.3346409169898834, 0.3456429579819087, 0.3522032499895431, 0.3621987919905223, 0.3686205419944599, 0.37907270799041726, 0.3857146249793004, 0.39513691698084585, 0.4017171250015963, 0.41222512497915886, 0.4187960829876829, 0.4288124580052681, 0.4355336669832468, 0.44558070797938854, 0.4521129170025233, 0.4623551669938024, 0.46921812498476356, 0.47822766698664054, 0.4848359169845935, 0.4956289999827277, 0.5025009579840116, 0.5119984170014504, 0.5186897919920739, 0.52903883298859, 0.535711332981009, 0.5449270829849411, 0.5514603329938836, 0.5623096670024097, 0.5690252920030616, 0.5787157499871682, 0.5852995829773135, 0.5955871249898337, 0.6022665000054985, 0.6121350419998635, 0.6188939999847207, 0.6289838329830673, 0.6357378329848871, 0.6453068330010865, 0.652079124993179, 0.6623210829857271, 0.6688757079828065, 0.6790670829941519, 0.6860678749799263, 0.6950642919982783, 0.7018816249910742, 0.7124495829921216, 0.7190001249837223, 0.7283295829838607, 0.7347380419960245, 0.7456222919863649, 0.7520066669967491, 0.7623350420035422, 0.7688488329877146, 0.7789388749806676, 0.785514624993084, 0.7957317499967758, 0.8025896250037476, 0.8120924579852726, 0.8188404999964405, 0.8290715419861954, 0.8357439999817871, 0.8449920830025803, 0.8523721669916995, 0.8614738329779357, 0.8682692500005942, 0.8791638749826234, 0.8861265419982374, 0.8947396669827867, 0.9018783749779686, 0.9126962919835933, 0.9197613750002347, 0.9285416250058915, 0.9358275419799611, 0.945283582987031, 0.9523893329896964]",6.294154957984574,6.303852749988437,6.811380582978018,6.790590666991193,143213,2024-03-27_18h12.37.626,mouse_version_ibl,2023.2.3,None,2024-03-27 18h12.45.086049 +0100,
0.8,0.125,0,0,0,0,0,2,2,7,6.811380582978018,,,,,,6.791008667001734,2.7919550986002166,-1,0.8,-0.35,9.590423749992624,9.59044966698275,0.017001165979309008,10.457814166991739,1,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3411111111111111, -0.3377777777777778, -0.3322222222222222, -0.3322222222222222, -0.3244444444444444, -0.3188888888888889, -0.31, -0.29777777777777775, -0.28555555555555556, -0.27444444444444444, -0.26222222222222225, -0.2511111111111111, -0.2411111111111111, -0.22111111111111112, -0.22111111111111112, -0.20333333333333334, -0.19555555555555557, -0.1922222222222222, -0.18444444444444444, -0.18, -0.17333333333333334, -0.1688888888888889, -0.15888888888888889, -0.15888888888888889, -0.14888888888888888, -0.14222222222222222, -0.13666666666666666, -0.13, -0.12222222222222222, -0.11444444444444445, -0.10666666666666667, -0.1, -0.09222222222222222, -0.07444444444444444, -0.07444444444444444, -0.056666666666666664, -0.056666666666666664, -0.043333333333333335, -0.043333333333333335, -0.03]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0022222222222222222, 0.0033333333333333335, 0.005555555555555556, 0.006666666666666667, 0.0077777777777777776, 0.008888888888888889, 0.01, 0.012222222222222223, 0.012222222222222223, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.015555555555555555, 0.015555555555555555, 0.015555555555555555, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.015555555555555555]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005187499918974936, 0.010534083005040884, 0.018003250006586313, 0.025225707999197766, 0.031865666998783126, 0.042591000004904345, 0.04946733298129402, 0.058801792009035125, 0.06606729200575501, 0.07494841699372046, 0.08184262498980388, 0.09248966700397432, 0.09939225000562146, 0.10836716700578108, 0.11518604200682603, 0.12606483299168758, 0.1334892500017304, 0.1416338330018334, 0.14831791698816232, 0.1592225829954259, 0.16591799998423085, 0.1748084999853745, 0.18142775000887923, 0.19238745799520984, 0.1990121669950895, 0.20821429198258556, 0.21488245800719596, 0.2257358749920968, 0.23248712500208057, 0.24165395798627287, 0.24844508300884627, 0.259267124987673, 0.26609887499944307, 0.2749330420047045, 0.28168874999391846, 0.2925932919897605, 0.2995105829904787, 0.3082738329831045, 0.3149826249864418, 0.32525337499100715, 0.33190958300838247, 0.3424414579931181, 0.3490703330026008, 0.35829949998878874, 0.3648618329898454, 0.37596099998336285, 0.3826671249989886, 0.39151933300308883, 0.39818554199882783, 0.4091617079975549, 0.41576574998907745, 0.42555779198301025, 0.432509125006618, 0.4420730829879176, 0.4487533329811413, 0.458940167009132, 0.46570541700930335, 0.4749501250043977, 0.4818110830092337, 0.4924322500010021, 0.4992172080092132, 0.5083650829910766, 0.515912999981083, 0.5250743750075344, 0.5328937919985037, 0.5414933749998454, 0.5483861249813344, 0.5593789999838918, 0.5668529579997994, 0.574858125008177, 0.5821777079836465, 0.5928088329965249, 0.5998294169839937, 0.6085538750048727, 0.6154688329843339, 0.6262585829827003, 0.6335710419807583, 0.6427899999835063, 0.6503662919858471, 0.6595284579962026, 0.6666220829938538, 0.6753679999965243, 0.6824419999902602, 0.6922977920039557, 0.6989537919871509, 0.7081226669833995, 0.7156727919937111, 0.7249653750041034, 0.7322725830017589, 0.742482250003377, 0.7491929169918876, 0.7594408750010189, 0.7664578749972861, 0.7755023329809774, 0.7823617499961983, 0.7927094580081757, 0.7996836249949411, 0.8090918749803677, 0.8162308750033844, 0.8259454169892706, 0.8324406669999007, 0.8426487499964423, 0.8487119170022197]",10.459664708003402,10.483560958004091,,10.966745624988107,143213,2024-03-27_18h12.37.626,mouse_version_ibl,2023.2.3,None,2024-03-27 18h12.45.086049 +0100,
0.8,0.0625,0,0,0,0,0,3,3,1,10.991088291979395,,,,,,10.967277749994537,2.7701601762946235,-1,0.8,-0.35,13.751455249992432,13.751487083005486,0.01759487498202361,14.67464783298783,1,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3466666666666667, -0.3411111111111111, -0.3333333333333333, -0.32555555555555554, -0.31777777777777777, -0.30777777777777776, -0.29777777777777775, -0.27666666666666667, -0.27666666666666667, -0.25222222222222224, -0.24333333333333335, -0.24333333333333335, -0.23333333333333334, -0.2222222222222222, -0.20777777777777778, -0.2, -0.19, -0.18222222222222223, -0.17222222222222222, -0.16444444444444445, -0.16111111111111112, -0.15444444444444444, -0.14888888888888888, -0.14222222222222222, -0.13777777777777778, -0.13444444444444445, -0.1288888888888889, -0.12555555555555556, -0.12222222222222222, -0.11333333333333333, -0.11333333333333333, -0.10222222222222223, -0.10222222222222223, -0.09555555555555556, -0.08666666666666667, -0.08222222222222222, -0.07777777777777778, -0.07444444444444444, -0.06888888888888889, -0.06111111111111111, -0.058888888888888886, -0.05444444444444444, -0.04888888888888889, -0.04555555555555556, -0.042222222222222223, -0.03888888888888889, -0.03777777777777778, -0.034444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0022222222222222222, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.005555555555555556, 0.005555555555555556, 0.006666666666666667, 0.006666666666666667, 0.0077777777777777776, 0.008888888888888889, 0.008888888888888889, 0.008888888888888889, 0.01, 0.01, 0.01, 0.011111111111111112, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.013333333333333334, 0.013333333333333334, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444, 0.014444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005184999899938703, 0.010035957995569333, 0.016746999986935407, 0.03087183300522156, 0.037783457984915, 0.046583249990362674, 0.05333824999979697, 0.06401541698141955, 0.07071825000457466, 0.08031995798228309, 0.08709233297850005, 0.09707912500016391, 0.10371737499372102, 0.11405091697815806, 0.12092691697762348, 0.12991820799652487, 0.13656516699120402, 0.14746300000115298, 0.15458287499495782, 0.16362433298490942, 0.1702537079981994, 0.18055699998512864, 0.1872436249977909, 0.19721862499136478, 0.20403004199033603, 0.21363004198065028, 0.22026770800584927, 0.23058312499779277, 0.23703975000535138, 0.2474117079982534, 0.25402329198550433, 0.2632429579971358, 0.26979233298334293, 0.280678082985105, 0.2873919580015354, 0.2970076249912381, 0.30363758298335597, 0.31402829199214466, 0.32075716700637713, 0.3297723750001751, 0.33654754198505543, 0.34733308298746124, 0.35402587498538196, 0.36355066698160954, 0.37022658297792077, 0.38080458299373277, 0.3874214999959804, 0.3969406669784803, 0.40353612499893643, 0.4138919999822974, 0.42045695800334215, 0.43030570799601264, 0.4370741249877028, 0.4474165419815108, 0.45411683298880234, 0.46360629200353287, 0.4699803330004215, 0.4806194579869043, 0.48710387499886565, 0.4978913749800995, 0.5051720420015045, 0.5139412919816095, 0.5210336250020191, 0.5306601249903906, 0.5376565420010593, 0.546850832994096, 0.5537275419919752, 0.5641862500051502, 0.5715272499946877, 0.580603666981915, 0.587709041981725, 0.5963537920033559, 0.6030964579840656, 0.6142716670001391, 0.6210824580048211, 0.629657582991058, 0.6360842080030125, 0.6471659999806434, 0.654206167004304, 0.6629739579802845, 0.669460374978371, 0.6807547920034267, 0.6877048329915851, 0.6972594579856377, 0.7044336249819025, 0.7140650829824153, 0.7216685829916969, 0.7301800829882268, 0.7367699999886099, 0.7473706669989042, 0.7537367919867393, 0.7647121250047348, 0.7711702919914387, 0.7800537919974886, 0.7865746669995133, 0.7976636249804869, 0.8043290420027915, 0.813006416981807, 0.8195839999825694, 0.8307470830040984, 0.8375184999895282, 0.8464395829942077, 0.8530842920008581, 0.863572166999802, 0.8700601669843309, 0.8809867079835385, 0.8877344999928027, 0.8972099169914145, 0.9038225830008741]",14.676665707986103,14.683219083002768,15.188651167001808,15.167497082991758,143213,2024-03-27_18h12.37.626,mouse_version_ibl,2023.2.3,None,2024-03-27 18h12.45.086049 +0100,
