biasPoint,contrastDelta,baseContrast,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,signed_contrast,eccentricity,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.5,0.05,0.5,0,0,0,0,0,0,0,2,0.04807295894715935,,0.013574583979789168,nobias_block.xlsx,0,0.014358083950355649,0.030735208943951875,1.7794628551582783,0.050000000000000044,0.4,1.812376041954849,1.8124104169546627,0.026032915979158133,776,1409,3.2223915419890545,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0033333333333333335, -0.006666666666666667, -0.0077777777777777776, -0.0077777777777777776, -0.013333333333333334, -0.025555555555555557, -0.03, -0.03666666666666667, -0.044444444444444446, -0.052222222222222225, -0.06222222222222222, -0.07222222222222222, -0.08222222222222222, -0.08222222222222222, -0.10777777777777778, -0.12444444444444444, -0.14, -0.15666666666666668, -0.17333333333333334, -0.18666666666666668, -0.2011111111111111, -0.21444444444444444, -0.2288888888888889, -0.24333333333333335, -0.2544444444444444, -0.26666666666666666, -0.2777777777777778, -0.2877777777777778, -0.29777777777777775, -0.3055555555555556, -0.31555555555555553, -0.3233333333333333, -0.33, -0.3377777777777778, -0.34, -0.34555555555555556, -0.3522222222222222, -0.3566666666666667, -0.3622222222222222, -0.36666666666666664, -0.37, -0.37444444444444447, -0.37777777777777777, -0.38333333333333336, -0.38333333333333336, -0.3877777777777778, -0.3877777777777778, -0.3888888888888889, -0.3888888888888889, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39, -0.39111111111111113, -0.39222222222222225, -0.39444444444444443, -0.3977777777777778, -0.4033333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004998749936930835, 0.01679016597336158, 0.031122999964281917, 0.038351790979504585, 0.0472037079744041, 0.05430041596991941, 0.06381366599816829, 0.07076879095984623, 0.08029045799048617, 0.08727995795197785, 0.09740820800652727, 0.10444937495049089, 0.11375124996993691, 0.1208331249654293, 0.13037141598761082, 0.1373375830007717, 0.14749479095917195, 0.15504824998788536, 0.1633452499518171, 0.17047079099575058, 0.18088112497935072, 0.18799491599202156, 0.19673604099079967, 0.20377095800358802, 0.21411833295132965, 0.22111516597215086, 0.2302780409809202, 0.23716504097683355, 0.2473937909817323, 0.2543145410018042, 0.26361412496771663, 0.27042887499555945, 0.28071954095503315, 0.28768129099626094, 0.29711354098981246, 0.30418024997925386, 0.3138744999887422, 0.3208932909765281, 0.33039866597391665, 0.3373669579741545, 0.34733049996430054, 0.3540641659637913, 0.3640838749706745, 0.3711760409642011, 0.3804202079772949, 0.3874153329525143, 0.39700387499760836, 0.40397529100300744, 0.4141666250070557, 0.4213429579976946, 0.43043999996734783, 0.4374698330066167, 0.4470822499715723, 0.45416091597871855, 0.4637479159864597, 0.47079220798332244, 0.4799464159877971, 0.4870255409623496, 0.4978187079541385, 0.5049267080030404, 0.5136433329898864, 0.5204460409586318, 0.5306936249835417, 0.5373684579972178, 0.5473549999878742, 0.5541298330063, 0.5637359579559416, 0.5706602080026641, 0.5809912079712376, 0.5893194579984993, 0.5962947909720242, 0.6031121249543503, 0.6142241659690626, 0.6213899579597637, 0.6304439999512397, 0.6374339580070227, 0.6470866249874234, 0.6541731659672223, 0.6637696659890935, 0.6707229579915293, 0.6804413750069216, 0.6876650829799473, 0.6966559159918688, 0.7036762909847312, 0.7140836250036955, 0.7210860829800367, 0.7303959999699146, 0.7376863329554908, 0.7480027079582214, 0.7559727499610744, 0.763500832952559, 0.7706514580058865, 0.7810422909678891, 0.7883795409579761, 0.7966068749665283, 0.8040272499783896, 0.8132785829948261, 0.8204738749773242, 0.8299568329821341, 0.8371127079590224, 0.8466112499590963, 0.8538379999808967, 0.8633663749787956, 0.8705592909827828, 0.8799657499766909, 0.8871684999903664, 0.8966275409911759, 0.9038567079696804, 0.9132530000060797, 0.9205005409894511, 0.9299440829781815, 0.937562707986217, 0.9465538329677656, 0.9540754999616183, 0.963708958006464, 0.971478332998231, 0.9802721659652889, 0.9874300409574062, 0.9979177079512738, 1.0054517909884453, 1.014253582980018, 1.021878665953409, 1.0308738749590702, 1.0385014999774285, 1.047130457998719, 1.0544658749713562, 1.063613207952585, 1.0707685829838738, 1.080350665957667, 1.0878213749965653, 1.0975815409910865, 1.105034957989119, 1.1143156249891035, 1.1217700410052203, 1.130506207991857, 1.1383120410027914, 1.147038249997422, 1.1542007909738459, 1.1636623329832219, 1.1704139159992337, 1.1807204579818062, 1.1873327500070445, 1.1973597079631872, 1.2041070829727687, 1.2132196659804322, 1.2201166659942828, 1.23082804097794, 1.2375630409806035, 1.246574499993585, 1.253176625003107, 1.2640258749597706, 1.2707621249719523, 1.2806813750066794, 1.2872554159839638, 1.2973394579603337, 1.304043082986027, 1.3140173749998212, 1.3206923329853453, 1.3299511660006829, 1.3367064999765716, 1.3476832080050372, 1.3547968749771826, 1.363221999956295, 1.3706938329851255, 1.3804683749913238]",3.225961333955638,3.2383813749765977,3.7436235419590957,3.722273333987687,862694,001,2024-04-05_15h55.45.967,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h55.53.832567 +0200,
0.5,0.02,0.5,0,0,0,0,0,1,1,6,3.7436235419590957,,,,,,3.7226982499705628,1.9419273862652986,0.020000000000000018,0.4,5.673265208955854,5.673292541992851,0.018733249977231026,674,888,6.562665459001437,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0044444444444444444, -0.008888888888888889, -0.008888888888888889, -0.014444444444444444, -0.025555555555555557, -0.03111111111111111, -0.056666666666666664, -0.07222222222222222, -0.09222222222222222, -0.09222222222222222, -0.12222222222222222, -0.1411111111111111, -0.18, -0.18, -0.2088888888888889, -0.2311111111111111, -0.25, -0.26666666666666666, -0.3022222222222222, -0.31, -0.3288888888888889, -0.34555555555555556, -0.3622222222222222, -0.37333333333333335, -0.38555555555555554, -0.39666666666666667, -0.4066666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.006666666666666667, -0.0077777777777777776, -0.013333333333333334, -0.015555555555555555, -0.016666666666666666, -0.016666666666666666, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.021111111111111112, -0.021111111111111112]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005219580489210784, 0.012663916044402868, 0.020587041042745113, 0.0283821250195615, 0.036184916039928794, 0.0455240830196999, 0.05320629104971886, 0.0621559580322355, 0.06949783302843571, 0.07884212501812726, 0.08668616600334644, 0.09553458302980289, 0.1031924580456689, 0.11221920803654939, 0.11999254103284329, 0.12885725003434345, 0.13647654105443507, 0.14549225004157051, 0.15279725001892075, 0.16203241603216156, 0.16914879099931568, 0.1784390410175547, 0.1858234580140561, 0.19547833304386586, 0.20258066605310887, 0.21216137503506616, 0.2196354580228217, 0.2286929580150172, 0.23631470801774412, 0.2454048750223592, 0.2524325830163434, 0.2620024580392055, 0.2691165410215035, 0.2786874580197036, 0.2857454580371268, 0.29538600001251325, 0.3024945830111392, 0.31162708305055276, 0.31868387502618134, 0.32915716600837186, 0.3361559160402976, 0.3454489160212688, 0.3525135410018265, 0.3620444580446929, 0.36906283302232623, 0.3786026250454597, 0.3856264580390416, 0.39535650005564094, 0.4025151250534691, 0.4120513329980895, 0.4190674580167979, 0.42864816600922495, 0.43583945801947266, 0.4453708750079386, 0.4523524160031229, 0.4620000830036588, 0.46911725000245497, 0.47867391601903364, 0.48568879102822393, 0.49561416602227837, 0.5025778750423342, 0.5119504580507055, 0.5193947910447605, 0.5281985410256311, 0.5350104580284096, 0.5457975410390645, 0.5526617499999702, 0.5618751250440255, 0.5686062500462867, 0.5789993750513531, 0.5857174580451101, 0.5953828750061803, 0.6023733750334941, 0.611490291019436, 0.6182021250133403, 0.6285899160429835, 0.6353349580313079, 0.6462563750101253, 0.654351958015468, 0.6617615830036812, 0.6686061250511557, 0.6792612910503522, 0.6864457910414785, 0.6950003750389442, 0.7021625000052154, 0.7114803330041468, 0.7185671250335872, 0.7294143750332296, 0.7365678750211373, 0.7448761660489254, 0.7520827500266023, 0.7629797080298886, 0.7699826660100371, 0.7782657080097124, 0.7853932080324739, 0.7948742500157095, 0.8019327080110088, 0.812348458042834, 0.819982125016395, 0.828181000018958, 0.8353240000433289, 0.8449015830410644, 0.8524597500218078, 0.8619461660273373, 0.8690590830519795]",6.564814499986824,6.570901416998822,7.076986958971247,7.055537374981213,862694,001,2024-04-05_15h55.45.967,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h55.53.832567 +0200,
0.5,0,0.5,0,0,0,0,0,2,2,15,7.076986958971247,,,,,,7.0559538749512285,1.6010025107909478,0.0,-0.4,8.661511458980385,8.661537958949339,0.01677074999315664,601,650,9.312650416977704,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.058888888888888886, 0.09888888888888889, 0.14555555555555555, 0.1922222222222222, 0.37555555555555553, 0.43222222222222223]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0077777777777777776, 0.0077777777777777776]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005098340334370732, 0.011963875032961369, 0.02684208401478827, 0.03469020902412012, 0.04244120902149007, 0.050125000008847564, 0.059334584046155214, 0.06712912500370294, 0.07596791704418138, 0.08376166701782495, 0.09199466701829806, 0.09931883402168751, 0.10903908405452967, 0.11691191705176607, 0.1254036250174977, 0.13250725000398234, 0.14203370903851464, 0.14909750001970679, 0.15945291705429554, 0.16661412501707673, 0.1758084170287475, 0.18296108400681987, 0.192434000025969, 0.19948420900618657, 0.2091302090557292, 0.21615754201775417, 0.2258677090285346, 0.2330197500414215, 0.24202808400150388, 0.24920287501299754, 0.25914050004212186, 0.2663005840149708, 0.2757841670536436, 0.2828962500207126, 0.2921033750171773, 0.29924658400705084, 0.3091701250523329, 0.3167746250401251, 0.32577562500955537, 0.3328589590382762, 0.34206645900849253, 0.34919370902935043, 0.3594655840424821, 0.36698070901911706, 0.3757163340342231, 0.382934125023894, 0.39237166702514514, 0.39947312499862164, 0.40912691701669246, 0.41626508400077, 0.4257706670323387, 0.43289008404826745, 0.4420127920457162, 0.44913054205244407, 0.45939941704273224, 0.46622250002110377, 0.47572587500326335, 0.4828542920295149, 0.4923947090283036, 0.4993417090154253, 0.5086562920478173, 0.5156907920027152, 0.5261889590183273, 0.5333012500195764, 0.542564167000819, 0.5501099590328522, 0.5586448750109412, 0.5658731670118868, 0.5755914170295, 0.5832189170178026, 0.5919115000288002, 0.5992165000061505, 0.6086559590185061, 0.6161452090018429, 0.6252762090298347, 0.6325255840201862]",9.314226208953187,9.32105937495362,9.827069749997463,9.805553583952133,862694,001,2024-04-05_15h55.45.967,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h55.53.832567 +0200,
0.5,0.02,0.5,0,0,0,0,0,3,3,21,9.827069749997463,,,,,,9.805964416998904,1.3843868420429641,-0.020000000000000018,-0.4,11.19509716698667,11.195126791950315,0.016999916988424957,360,400,11.596377874957398,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.011111111111111112, -0.024444444444444446, -0.04666666666666667, -0.07444444444444444, -0.10666666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005023329867981374, 0.012339083012193441, 0.026179000036790967, 0.03407541598426178, 0.04170433303806931, 0.04912766598863527, 0.058631875028368086, 0.06617250002454966, 0.07528904103673995, 0.08239975001197308, 0.09191250003641471, 0.09941108303610235, 0.10862549999728799, 0.1157530409982428, 0.12531158298952505, 0.1326867500320077, 0.14202137500979006, 0.14935533300740644, 0.158319832989946, 0.1656027080025524, 0.17500300001120195, 0.18229425000026822, 0.19168883300153539, 0.19879566598683596, 0.2082019160152413, 0.21534300001803786, 0.22579624998616055, 0.23306016600690782, 0.24167995800962672, 0.24887704098364338, 0.25815587502438575, 0.2651632910128683, 0.27576316602062434, 0.28315808303887025, 0.2916297080228105, 0.2985392499831505, 0.30901312502101064, 0.31602266599657014, 0.3246578330290504, 0.33214933302951977, 0.3422844579908997, 0.34966487501515076, 0.3584699159837328, 0.365728874981869, 0.37510691600618884, 0.38249337498564273]",11.597568041994236,11.607661583984736,12.116337624960579,12.095124749990646,862694,001,2024-04-05_15h55.45.967,pedestal_cursor_ibl,2023.2.3,None,2024-04-05 15h55.53.832567 +0200,
