biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,block_break.started,break_text.started,countdown.started,participant,date,expName,psychopyVersion,frameRate,expStart,
0.2,0.0625,0,0,0,1,0,0,0,1,0.038103750004665926,,0.012884124997071922,bias_block.xlsx,1,0.013509957992937416,0.024080125003820285,2.8255047921953103,1,0.2,0.35,2.8511865829932503,2.85122737500933,3.9407524169946555,1,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34555555555555556, 0.3422222222222222, 0.3388888888888889, 0.33444444444444443, 0.33, 0.32666666666666666, 0.32222222222222224, 0.31444444444444447, 0.30444444444444446, 0.2922222222222222, 0.2811111111111111, 0.2688888888888889, 0.2577777777777778, 0.24555555555555555, 0.22, 0.22, 0.19111111111111112, 0.19111111111111112, 0.17, 0.15777777777777777, 0.14888888888888888, 0.1411111111111111, 0.13111111111111112, 0.12111111111111111, 0.11333333333333333, 0.10333333333333333, 0.09555555555555556, 0.09222222222222222, 0.08555555555555555, 0.08, 0.07333333333333333, 0.06666666666666667, 0.057777777777777775, 0.052222222222222225, 0.04666666666666667, 0.04, 0.02666666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.0044444444444444444, -0.005555555555555556, -0.006666666666666667, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.0077777777777777776, -0.006666666666666667, -0.005555555555555556, -0.0044444444444444444, -0.0044444444444444444, -0.0033333333333333335, -0.0022222222222222222, -0.0011111111111111111, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004833329876419157, 0.014794540998991579, 0.03793187497649342, 0.044800874980865046, 0.05377287499140948, 0.060499415994854644, 0.07085183297749609, 0.07759429098223336, 0.08716041597654112, 0.09411445798468776, 0.103444957989268, 0.11010670798714273, 0.12087312497897074, 0.12765754098654725, 0.1371190409990959, 0.1439436659857165, 0.1541167909745127, 0.160869957995601, 0.17043820797698572, 0.1774235829943791, 0.18691437499364838, 0.19360599998617545, 0.20430545799899846, 0.2119772500009276, 0.22042974998475984, 0.2270136659790296, 0.2374487909837626, 0.24372249998850748, 0.2540158329939004, 0.2603402079839725, 0.270884457975626, 0.27757249999558553, 0.2872448329871986, 0.2940371249860618, 0.3038529159966856, 0.31075262499507517, 0.32061945798341185, 0.32717162498738617, 0.33754937499179505, 0.3442569999897387, 0.35385520799900405, 0.3606584999943152, 0.3706092909851577, 0.37732887497986667, 0.38754387499648146, 0.39445716599584557, 0.403818415972637, 0.41048262498225085, 0.4209230409760494, 0.4276728330005426, 0.43706649998784997, 0.4436717909993604, 0.4560886249819305, 0.46326824999414384, 0.47013137498288415, 0.47692308298428543, 0.48758149999775924, 0.4944005409779493, 0.5037770829803776, 0.510555665998254, 0.5208972909895238, 0.5276542909850832, 0.537114874983672, 0.5438694159965962, 0.5541541659913491, 0.5608090829919092, 0.570627582987072, 0.5772342909767758, 0.5876189999980852, 0.5943087499763351, 0.6032681659853552, 0.6099578749854118, 0.620746207976481, 0.6272015409776941, 0.6374448749993462, 0.6438044579990674, 0.6539656249806285, 0.6603047909738962, 0.670854749972932, 0.6776762909721583, 0.6871305829845369, 0.6937457079766318, 0.7041273749782704, 0.7109152079792693, 0.7205929579795338, 0.7273311249737162, 0.7375769999925978, 0.7442720829858445, 0.7540627499984112, 0.7626181659870781, 0.7699615409947, 0.7774841249920428, 0.787388207972981, 0.7947957079741172, 0.8035216249991208, 0.8105148329923395, 0.8213619579910301, 0.8285268749750685, 0.8375668329827022, 0.844522874976974, 0.8540682909952011, 0.8606975000002421, 0.8710716249770485, 0.8776913329784293, 0.8875747909769416, 0.8944462499930523, 0.9041670000005979, 0.910414915997535, 0.9206527909846045, 0.9270978749846108, 0.9376097909989767, 0.9437737499829382, 0.9538930829730816, 0.9605890409729909, 0.9709687079885043, 0.977615457988577, 0.9881699159741402, 0.9951319159881677, 1.0039697499887552, 1.0110927079804242, 1.020674915984273, 1.0273574159946293, 1.0377127499959897, 1.0445564999827184, 1.0540013749850914, 1.0605235830007587]",[],3.94332662501256,3.9534190419944935,4.460943624988431,4.440318457985995,,,,083627,2024-03-27_17h23.32.361,mouse_version_ibl,2023.2.3,None,2024-03-27 17h23.39.024975 +0100,
0.2,0.75,0,0,0,1,0,1,1,14,4.460943624988431,,,,,,4.440728332992876,2.920035512911358,1,0.2,0.35,7.367627125000581,7.367656666989205,8.290090750000672,1,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.3488888888888889, 0.33111111111111113, 0.33111111111111113, 0.31666666666666665, 0.31666666666666665, 0.29888888888888887, 0.28888888888888886, 0.28888888888888886, 0.27, 0.2511111111111111, 0.23444444444444446, 0.21555555555555556, 0.19666666666666666, 0.17666666666666667, 0.16111111111111112, 0.14666666666666667, 0.1322222222222222, 0.12111111111111111, 0.1111111111111111, 0.09111111111111111, 0.09111111111111111, 0.07555555555555556, 0.07555555555555556, 0.06555555555555556, 0.06555555555555556, 0.05333333333333334, 0.05, 0.05, 0.04555555555555556, 0.03777777777777778, 0.035555555555555556, 0.03333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0033333333333333335, -0.0033333333333333335, -0.0022222222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005266660009510815, 0.01036020799074322, 0.0169774999958463, 0.0309473329980392, 0.03769479101174511, 0.046474625007249415, 0.05322270799661055, 0.06393133298843168, 0.0706754999991972, 0.0802456249948591, 0.08698341599665582, 0.09727941598976031, 0.10413508300553076, 0.11352300000726245, 0.12020400000619702, 0.13057750000734814, 0.13741295799263753, 0.1468517910107039, 0.15360658298595808, 0.16397304099518806, 0.1707660410029348, 0.17981875000987202, 0.18655045799096115, 0.1972646249923855, 0.2040042910084594, 0.2135637910105288, 0.22040625000954606, 0.23067945800721645, 0.23741204099496827, 0.24689066599239595, 0.2535414579906501, 0.26409166600205936, 0.27134258300065994, 0.28051529100048356, 0.2888005409913603, 0.2972295409999788, 0.304842000012286, 0.31448637499124743, 0.3223913330002688, 0.33024645800469443, 0.3365795830031857, 0.34709016600390896, 0.3535808330052532, 0.36377374999574386, 0.3701874999969732, 0.38067266601137817, 0.3872137079888489, 0.39678949999506585, 0.40335350000532344, 0.4137812500121072, 0.42024958299589343, 0.4306649999925867, 0.4373730829975102, 0.4468450410058722, 0.4536233330145478, 0.46391225000843406, 0.4705686660017818, 0.4798457910073921, 0.48653129101148807, 0.4973406250064727, 0.5041877499897964, 0.5135172909940593, 0.5200393330014776, 0.5305806249962188, 0.537206665991107, 0.5470778750022873, 0.5534542909881566, 0.5637826249876525, 0.5701315829937812, 0.5804971659963485, 0.587012208008673, 0.5971541659964714, 0.603583374992013, 0.6139487909968011, 0.6206314580049366, 0.6302082079928368, 0.6375454580120277, 0.6467539999866858, 0.6535100830078591, 0.6645106660143938, 0.6711074160120916, 0.6805554580059834, 0.6876019579940476, 0.6963777499913704, 0.7033772080030758, 0.7134746249939781, 0.7206409579957835, 0.7303695410082582, 0.7374466659966856, 0.7470592499885242, 0.7538700829900336, 0.7635947079979815, 0.7706215410144068, 0.7799183329916559, 0.7867271660070401, 0.7977200830064248, 0.8045839160040487, 0.8140105000056792, 0.8208506249939092, 0.8298961659893394, 0.8363730830023997, 0.8473939580144361, 0.8539732499921229, 0.8629758330062032, 0.8695674579939805, 0.8808646659890655, 0.8876358749985229, 0.8962768749915995, 0.9029222080134787]",[],8.292230374994688,8.299010874994565,8.804624582990073,8.783796083007473,,,,083627,2024-03-27_17h23.32.361,mouse_version_ibl,2023.2.3,None,2024-03-27 17h23.39.024975 +0100,
