biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,block_break.started,break_text.started,countdown.started,block_break.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
0.8,0.75,0,0,0,0,0,0,0,9,0.04799929101136513,,0.014683457993669435,bias_block.xlsx,1,0.0154294999956619,0.031069332995684817,1.2323637736828816,-1,0.8,-0.35,1.272505375003675,1.272539625002537,3.095957165991422,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.34555555555555556, -0.3411111111111111, -0.33666666666666667, -0.3322222222222222, -0.3322222222222222, -0.3244444444444444, -0.32, -0.31555555555555553, -0.31222222222222223, -0.3088888888888889, -0.30666666666666664, -0.30444444444444446, -0.3022222222222222, -0.3, -0.29777777777777775, -0.29555555555555557, -0.29333333333333333, -0.29, -0.2877777777777778, -0.28555555555555556, -0.2833333333333333, -0.28, -0.2777777777777778, -0.27111111111111114, -0.2688888888888889, -0.26666666666666666, -0.26666666666666666, -0.2611111111111111, -0.2611111111111111, -0.2544444444444444, -0.25222222222222224, -0.24888888888888888, -0.24555555555555555, -0.24222222222222223, -0.23777777777777778, -0.23444444444444446, -0.2311111111111111, -0.2288888888888889, -0.22555555555555556, -0.22333333333333333, -0.21888888888888888, -0.21666666666666667, -0.21444444444444444, -0.21, -0.21, -0.20444444444444446, -0.2011111111111111, -0.19777777777777777, -0.19777777777777777, -0.19111111111111112, -0.18777777777777777, -0.18333333333333332, -0.17888888888888888, -0.17555555555555555, -0.17222222222222222, -0.1688888888888889, -0.16555555555555557, -0.1622222222222222, -0.16, -0.15666666666666668, -0.15444444444444444, -0.15222222222222223, -0.14777777777777779, -0.14333333333333334, -0.14333333333333334, -0.1388888888888889, -0.1388888888888889, -0.13333333333333333, -0.13111111111111112, -0.13111111111111112, -0.1288888888888889, -0.12444444444444444, -0.12333333333333334, -0.12111111111111111, -0.11888888888888889, -0.11777777777777777, -0.11666666666666667, -0.11444444444444445, -0.11333333333333333, -0.11222222222222222, -0.11, -0.10777777777777778, -0.10666666666666667, -0.10333333333333333, -0.10222222222222223, -0.1, -0.09777777777777778, -0.09333333333333334, -0.09333333333333334, -0.09, -0.09, -0.08444444444444445, -0.08333333333333333, -0.0811111111111111, -0.07888888888888888, -0.07777777777777778, -0.07555555555555556, -0.07333333333333333, -0.07222222222222222, -0.07111111111111111, -0.06888888888888889, -0.06777777777777778, -0.06555555555555556, -0.06333333333333334, -0.06222222222222222, -0.06, -0.057777777777777775, -0.05555555555555555, -0.05333333333333334, -0.04888888888888889, -0.04888888888888889, -0.044444444444444446, -0.042222222222222223, -0.04, -0.04, -0.034444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.0033333333333333335, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.0044444444444444444, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.006666666666666667, -0.006666666666666667, -0.006666666666666667, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.0077777777777777776, -0.006666666666666667, -0.006666666666666667, -0.005555555555555556, -0.0044444444444444444, -0.0044444444444444444, -0.0033333333333333335, -0.0033333333333333335, -0.0022222222222222222, -0.0022222222222222222, -0.0011111111111111111, -0.0011111111111111111, -0.0011111111111111111, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.006666666666666667, 0.005555555555555556, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005446670111268759, 0.013919791992520913, 0.020920999988447875, 0.027657667000312358, 0.03749354201136157, 0.04419062499073334, 0.05454012501286343, 0.06130075000692159, 0.07089054200332612, 0.07794645900139585, 0.08751250000204891, 0.09431725001195446, 0.10409412501030602, 0.11087445900193416, 0.12120320901158266, 0.12821808399166912, 0.13757804199121892, 0.144763124990277, 0.15404154200223275, 0.16083962499396876, 0.17123716700007208, 0.1781359589949716, 0.18739533401094377, 0.1942656250030268, 0.204486167000141, 0.2114118339959532, 0.2203413340030238, 0.22697841699118726, 0.2377930840011686, 0.2445657089992892, 0.25428079199627973, 0.261119917005999, 0.27082583401352167, 0.2778851670154836, 0.287439625011757, 0.29400100000202656, 0.3045702090021223, 0.3117191249912139, 0.3209669589996338, 0.32840887500788085, 0.3374957090127282, 0.3445718339935411, 0.3536808339995332, 0.3603409999923315, 0.3711712090007495, 0.37795487500261515, 0.3877115840150509, 0.39441404200624675, 0.40413224999792874, 0.41083237499697134, 0.4211920840025414, 0.42790237499866635, 0.4374404590053018, 0.4441242089960724, 0.4544268340105191, 0.4610602089960594, 0.4711539999989327, 0.47827762499218807, 0.48750045901397243, 0.4942806670151185, 0.5042202920012642, 0.5109972089994699, 0.5211664169910364, 0.5280650419881567, 0.5375000000058208, 0.5441233339952305, 0.5544270839891396, 0.5611946670105681, 0.5706992500054184, 0.5772836249961983, 0.5877086250111461, 0.5943979590083472, 0.6037402919901069, 0.6105048749886919, 0.6211415840080008, 0.6279008749988861, 0.637435959011782, 0.6441062499943655, 0.6547305840067565, 0.6618781670113094, 0.6704261249979027, 0.6772991250036284, 0.6877991670044139, 0.6944962500128895, 0.7041703340073582, 0.7108609999995679, 0.7211755840107799, 0.7279815840010997, 0.7370877919893246, 0.7438347499992233, 0.7544572920014616, 0.7610434590023942, 0.7710029169975314, 0.7777277090062853, 0.7874526249943301, 0.7941186249954626, 0.8044720420148224, 0.8113010840024799, 0.820725166995544, 0.827705125004286, 0.8379069170041475, 0.8468359170074109, 0.8540594170044642, 0.8606442089949269, 0.8713546670041978, 0.8787743750144728, 0.8872471250069793, 0.8940982090134639, 0.9042646250163671, 0.9111251250142232, 0.9207522920041811, 0.928080209007021, 0.9376697500119917, 0.9445624169893563, 0.954622291988926, 0.9620748340093996, 0.9712738750095014, 0.9786177499918267, 0.9877232919970993, 0.9949432499997783, 1.0044897090119775, 1.0116846250020899, 1.020763792010257, 1.028007584012812, 1.037456708989339, 1.0446229169901926, 1.0540481669886503, 1.0609793750045355, 1.0714755420049187, 1.078603625006508, 1.086987541988492, 1.0940145000058692, 1.1036378339922521, 1.1109411669895053, 1.121423375006998, 1.128426874987781, 1.1377696669951547, 1.1450586669961922, 1.1549611249938607, 1.1624710420146585, 1.1712390420143493, 1.1785307920072228, 1.1876627090096008, 1.1949183749966323, 1.2039937090012245, 1.211031709011877, 1.2204858750046697, 1.2274653339991346, 1.2381602920067962, 1.2452008340042084, 1.253761833999306, 1.2609577499970328, 1.270379833993502, 1.2773970839916728, 1.2869627920154016, 1.294135959004052, 1.3049622919934336, 1.311965083994437, 1.3205480420147069, 1.3278601669881027, 1.3372844590048771, 1.3442092089971993, 1.3547575839911588, 1.361696292005945, 1.3706745840026997, 1.3775341250002384, 1.3881560419977177, 1.3952334169880487, 1.4036004999943543, 1.4104908750159666, 1.421679209015565, 1.4291323749930598, 1.4369462500035297, 1.4438652920071036, 1.4546489590138663, 1.4617605840030592, 1.4702622090117075, 1.4781333339924458, 1.4873762500064913, 1.4945791669888422, 1.503940041991882, 1.5109837090130895, 1.5213461249950342, 1.5283937499916647, 1.5374042920011561, 1.5443001670064405, 1.5547459590015933, 1.5618557920097373, 1.5706288340152241, 1.5776614590140525, 1.5882305839913897, 1.5953784169978462, 1.603674709011102, 1.6105485839943867, 1.6214032919961028, 1.6280369170126505, 1.6374088340089656, 1.6448236670112237, 1.65437762500369, 1.6614064589957707, 1.6711903749965131, 1.6781332090031356, 1.6872843749879394, 1.6943597499921452, 1.7047323340084404, 1.711504334001802, 1.7210620419937186, 1.7279655839956831, 1.737289917015005, 1.7441747919947375, 1.754988417000277, 1.7617258749960456, 1.7702596250164788, 1.7771184589946643, 1.7881878339976538, 1.7947733750042971]",[],,,,,786681,2024-03-27_16h41.14.593,mouse_version_ibl,2023.2.3,None,2024-03-27 16h41.21.824594 +0100,
