biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,fdbck.started,fdbck.stopped,feedback.stopped,block_break.started,break_text.started,countdown.started,participant,date,expName,psychopyVersion,frameRate,expStart,
0.8,0.0625,0,0,0,0,0,0,0,6,0.040487791993655264,,0.010335292026866227,bias_block.xlsx,1,0.010788624989800155,0.024433917016722262,1.6719290910769182,1,0.8,0.35,1.6993197500123642,1.6993529589963146,0.021615665988065302,485,1094,2.794043125002645,1,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34555555555555556, 0.3411111111111111, 0.3411111111111111, 0.33666666666666667, 0.31777777777777777, 0.31777777777777777, 0.30777777777777776, 0.29555555555555557, 0.27444444444444444, 0.27444444444444444, 0.25333333333333335, 0.2411111111111111, 0.2311111111111111, 0.2311111111111111, 0.21888888888888888, 0.20444444444444446, 0.2011111111111111, 0.19444444444444445, 0.18555555555555556, 0.1811111111111111, 0.17555555555555555, 0.1711111111111111, 0.16555555555555557, 0.16111111111111112, 0.15666666666666668, 0.15222222222222223, 0.14888888888888888, 0.14555555555555555, 0.14333333333333334, 0.1411111111111111, 0.1388888888888889, 0.13555555555555557, 0.13444444444444445, 0.1322222222222222, 0.13, 0.1288888888888889, 0.12666666666666668, 0.12555555555555556, 0.12222222222222222, 0.12, 0.11777777777777777, 0.11555555555555555, 0.11333333333333333, 0.1111111111111111, 0.10888888888888888, 0.10666666666666667, 0.10444444444444445, 0.10222222222222223, 0.09888888888888889, 0.09666666666666666, 0.09333333333333334, 0.09333333333333334, 0.08888888888888889, 0.08888888888888889, 0.08666666666666667, 0.08444444444444445, 0.08, 0.08, 0.07666666666666666, 0.07333333333333333, 0.07333333333333333, 0.07111111111111111, 0.06666666666666667, 0.06333333333333334, 0.06333333333333334, 0.06, 0.05444444444444444, 0.051111111111111114, 0.04777777777777778, 0.04555555555555556, 0.04111111111111111, 0.03777777777777778, 0.035555555555555556, 0.03222222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0077777777777777776, -0.0077777777777777776, -0.011111111111111112, -0.013333333333333334, -0.017777777777777778, -0.017777777777777778, -0.021111111111111112, -0.023333333333333334, -0.024444444444444446, -0.024444444444444446, -0.024444444444444446, -0.02666666666666667, -0.02666666666666667, -0.02666666666666667, -0.02666666666666667, -0.02666666666666667, -0.02666666666666667, -0.02666666666666667, -0.02666666666666667, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.028888888888888888, -0.03, -0.03, -0.03, -0.03, -0.03111111111111111, -0.03111111111111111, -0.03111111111111111, -0.03111111111111111, -0.03111111111111111, -0.03111111111111111, -0.03222222222222222, -0.03222222222222222, -0.03222222222222222, -0.03222222222222222, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004752919776365161, 0.012611542013473809, 0.02107999997679144, 0.02764641697285697, 0.038129374966956675, 0.04492366698104888, 0.0544309169636108, 0.06131508300313726, 0.07111987500684336, 0.07805758301401511, 0.08815787499770522, 0.09484108298784122, 0.10454987501725554, 0.11122008296661079, 0.12149391701677814, 0.12829062499804422, 0.13778416701825336, 0.14436233299784362, 0.1547297079814598, 0.16137829201761633, 0.1714777079760097, 0.1781260420102626, 0.1877212499966845, 0.19463745801476762, 0.20488520798971877, 0.21166229201480746, 0.22109237499535084, 0.2278569579939358, 0.2385482499958016, 0.2450666669756174, 0.2544314169790596, 0.2607407919713296, 0.27138737501809373, 0.2778587919892743, 0.2881538749788888, 0.295206708018668, 0.30445120797958225, 0.31092529196757823, 0.3215047499979846, 0.3281809579930268, 0.3379917920101434, 0.3445828749681823, 0.35454724996816367, 0.3612894169637002, 0.37143679201835766, 0.37817795801674947, 0.3879807919729501, 0.3948234579875134, 0.4045947499689646, 0.41133070801151916, 0.42124341701855883, 0.42798599996604025, 0.4377092079957947, 0.4442852920037694, 0.4557302499888465, 0.46328949998132885, 0.4703806670149788, 0.47746374999405816, 0.4884743749862537, 0.4953123329905793, 0.5041430419660173, 0.5106442079995759, 0.5215650830068626, 0.5281483749859035, 0.5383587499964051, 0.5450735419872217, 0.5538717919844203, 0.5603884169831872, 0.5722785000107251, 0.5787394170183688, 0.5872920000110753, 0.5941674169735052, 0.6046380829648115, 0.611247791966889, 0.6210663329693489, 0.6285919169895351, 0.6371663750032894, 0.6436953750089742, 0.6546663329936564, 0.6618765000021085, 0.6705584580195136, 0.6770953749655746, 0.6882073329761624, 0.6946685829898342, 0.7049253329751082, 0.711476499971468, 0.7215597920003347, 0.7281796669703908, 0.7382393750012852, 0.7449096670025028, 0.7549852500087582, 0.7615967500023544, 0.7715368749923073, 0.7780459169880487, 0.7882652499829419, 0.794846749980934, 0.804934041982051, 0.811450082983356, 0.8217970830155537, 0.828474375011865, 0.8374574999907054, 0.8440728330169804, 0.8550302499788813, 0.8615436250111088, 0.8715249999659136, 0.8779328750097193, 0.8896515420055948, 0.8964732500026003, 0.9041100830072537, 0.9106692079803906, 0.9218835000065155, 0.9281344579649158, 0.9383010829915293, 0.944849916966632, 0.9540595830185339, 0.9606162919662893, 0.9716710000066087, 0.9781648750067689, 0.9871572499978356, 0.9937251670053229, 1.005242208018899, 1.0117352919769473, 1.02055700001074, 1.0270885420031846, 1.037964541988913, 1.044564999989234, 1.0549490000121295, 1.061576750013046, 1.071480208018329]",2.796957916987594,2.8070944999926724,3.3134111250401475,3.2937527500325814,,,,526249,2024-04-05_14h54.37.086,mouse_version_ibl,2023.2.3,None,2024-04-05 14h54.45.422824 +0200,
0.8,0.03,0,0,0,0,0,1,1,5,3.3134111250401475,,,,,,3.2940941670094617,1.2564951033693548,1,0.8,0.35,4.560755334037822,4.560789542039856,0.01763908297289163,606,1039,5.600560916995164,1,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.3477777777777778, 0.3411111111111111, 0.33555555555555555, 0.3288888888888889, 0.3244444444444444, 0.32, 0.31444444444444447, 0.31, 0.3055555555555556, 0.29555555555555557, 0.28555555555555556, 0.2777777777777778, 0.2677777777777778, 0.26555555555555554, 0.26, 0.25333333333333335, 0.24666666666666667, 0.2388888888888889, 0.23333333333333334, 0.22666666666666666, 0.21888888888888888, 0.2111111111111111, 0.2011111111111111, 0.19333333333333333, 0.18333333333333332, 0.17555555555555555, 0.16555555555555557, 0.15777777777777777, 0.14777777777777779, 0.1388888888888889, 0.13444444444444445, 0.12111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1, 0.1, 0.09222222222222222, 0.09222222222222222, 0.08333333333333333, 0.08333333333333333, 0.07777777777777778, 0.07777777777777778, 0.07111111111111111, 0.06666666666666667, 0.06333333333333334, 0.06333333333333334, 0.056666666666666664, 0.052222222222222225, 0.04888888888888889, 0.044444444444444446, 0.04111111111111111, 0.03777777777777778, 0.034444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0033333333333333335, -0.005555555555555556, -0.0077777777777777776, -0.01, -0.012222222222222223, -0.014444444444444444, -0.016666666666666666, -0.017777777777777778, -0.021111111111111112, -0.024444444444444446, -0.02666666666666667, -0.028888888888888888, -0.028888888888888888, -0.03111111111111111, -0.03222222222222222, -0.03333333333333333, -0.035555555555555556, -0.03777777777777778, -0.03777777777777778, -0.04, -0.042222222222222223, -0.044444444444444446, -0.04666666666666667, -0.04888888888888889, -0.05, -0.051111111111111114, -0.05333333333333334, -0.05444444444444444, -0.056666666666666664, -0.057777777777777775, -0.058888888888888886, -0.06, -0.06, -0.06222222222222222, -0.06222222222222222, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06333333333333334, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444, -0.06444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005412499886006117, 0.01077741599874571, 0.017439665971323848, 0.03120762499747798, 0.038818166009150445, 0.04694525001104921, 0.05406787502579391, 0.06386850000126287, 0.07060145802097395, 0.08099637500708923, 0.0881110830232501, 0.09716916602337733, 0.10432995797600597, 0.11393229098757729, 0.12063075002515689, 0.1304484159918502, 0.13728254102170467, 0.14768370799720287, 0.1545147909782827, 0.16380433301674202, 0.17072833300335333, 0.18042537500150502, 0.187214125005994, 0.19764858298003674, 0.20488883298821747, 0.21396099997218698, 0.2213769580121152, 0.230475332995411, 0.23743366601411253, 0.2473212499753572, 0.25396304100286216, 0.2641871250234544, 0.271546958014369, 0.2804911659914069, 0.28713395801605657, 0.29753841599449515, 0.3043305409955792, 0.31377529102610424, 0.3204327910207212, 0.33076804102165624, 0.3376586660160683, 0.3471502910251729, 0.35399899998446926, 0.36416154098697007, 0.3708934999885969, 0.3805276660132222, 0.3870806249906309, 0.3974925000220537, 0.4041856250260025, 0.413935707998462, 0.42056804097956046, 0.4308788329944946, 0.4375832909718156, 0.44734000001335517, 0.45404687500558794, 0.4640162080177106, 0.4706138329929672, 0.48077137500513345, 0.4876255409908481, 0.49710012500872836, 0.503919415990822, 0.5142693329835311, 0.5210029999725521, 0.5304995410260744, 0.5371608749846928, 0.5475266660214402, 0.5542012910009362, 0.563441333011724, 0.5700827499968, 0.58084583299933, 0.5882780409883708, 0.5972657909733243, 0.605425791000016, 0.6134012910188176, 0.6208021250204183, 0.6305833749938756, 0.6381270830170251, 0.6470942500163801, 0.6542677080142312, 0.6640273749944754, 0.6708062500110827, 0.6810560830053873, 0.6878562080091797, 0.6969731249846518, 0.7040624580113217, 0.7143240409786813, 0.7217179160215892, 0.7310286660213023, 0.7380920830182731, 0.74700141599169, 0.7540116250165738, 0.7644511659746058, 0.7714808749733493, 0.7801047909888439, 0.7866508750012144, 0.7976773330010474, 0.8042796250083484, 0.8143484159954824, 0.8208108330145478, 0.8309238749789074, 0.8374353750259615, 0.8478309999918565, 0.8545778329716995, 0.8641857500188053, 0.8710023749736138, 0.8807655830169097, 0.8877789580146782, 0.8969144580187276, 0.9034704579971731, 0.9143984579714015, 0.9208825000096112, 0.9310139159788378, 0.9380005410057493, 0.9464653329923749, 0.9528809579787776, 0.964474499982316, 0.9708697500173002, 0.9799780829926021, 0.9866312079830095, 0.997336832981091, 1.0038548330194317, 1.0143376659834757, 1.0205876249819994]",5.6029776250361465,5.608999083982781,6.1149090839899145,6.093518417037558,,,,526249,2024-04-05_14h54.37.086,mouse_version_ibl,2023.2.3,None,2024-04-05 14h54.45.422824 +0200,
0.8,0.0625,0,0,0,0,0,2,2,11,6.1149090839899145,,,,,,6.0939256669953465,1.786239711708502,1,0.8,0.35,7.8937241670209914,7.893750209012069,0.017754082975443453,323,482,8.376554041984491,1,n,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.3488888888888889, 0.33666666666666667, 0.32666666666666666, 0.32666666666666666, 0.30777777777777776, 0.29777777777777775, 0.27, 0.2477777777777778, 0.2011111111111111, 0.2011111111111111, 0.16777777777777778, 0.14555555555555555, 0.12333333333333334, 0.12333333333333334, 0.08555555555555555, 0.06888888888888889, 0.05444444444444444, 0.05444444444444444, 0.03888888888888889, 0.028888888888888888]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0044444444444444444, 0.0077777777777777776, 0.012222222222222223, 0.012222222222222223, 0.015555555555555555, 0.016666666666666666, 0.01888888888888889, 0.01888888888888889, 0.021111111111111112, 0.021111111111111112, 0.022222222222222223, 0.022222222222222223, 0.023333333333333334, 0.023333333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005065419827587903, 0.010124624997843057, 0.016920291993301362, 0.03160237503470853, 0.03901120799127966, 0.04749670799355954, 0.05467145802685991, 0.06411695800488815, 0.07076662499457598, 0.08115579199511558, 0.08778400003211573, 0.097485417034477, 0.1043503750115633, 0.11462791700614616, 0.12186654203105718, 0.13080074999015778, 0.13759833300719038, 0.14784708298975602, 0.1545979580259882, 0.1640645419829525, 0.17069229198386893, 0.18115354201290756, 0.18780366703867912, 0.19745633302954957, 0.2041427920339629, 0.21452045801561326, 0.2211988330236636, 0.23106191703118384, 0.2378274580114521, 0.24750679201679304, 0.25433220801642165, 0.2645191670162603, 0.2713395830360241, 0.2808796250028536, 0.2875471250154078, 0.2984503750340082, 0.3057368330191821, 0.31421070802025497, 0.3217748749884777, 0.33125099999597296, 0.3384169170167297, 0.34730979200685397, 0.3541954579995945, 0.3647747919894755, 0.37185541703365743, 0.3810768750263378, 0.3880947080324404, 0.39690233301371336, 0.4036577499937266, 0.4148232919978909, 0.42201212502550334, 0.4303195000393316, 0.43716254201717675, 0.44812245800858364, 0.45530391699867323, 0.46360241703223437]",8.378009500040207,8.384477375017013,8.898344666988123,8.876803209015634,,,,526249,2024-04-05_14h54.37.086,mouse_version_ibl,2023.2.3,None,2024-04-05 14h54.45.422824 +0200,
0.8,0.25,0,0,0,0,0,3,3,13,8.898344666988123,,,,,,8.877210000006016,1.0301904268791993,-1,0.8,-0.35,9.916044709039852,9.916073959029745,0.017254834005143493,360,450,10.366627125011291,1,n,"[-0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.35, -0.3488888888888889, -0.3288888888888889, -0.3288888888888889, -0.30333333333333334, -0.30333333333333334, -0.2677777777777778, -0.2677777777777778, -0.18666666666666668, -0.18666666666666668, -0.10444444444444445, -0.06111111111111111, -0.022222222222222223]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0044444444444444444, -0.0044444444444444444, -0.008888888888888889, -0.008888888888888889, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005037079681642354, 0.010040041001047939, 0.02666133298771456, 0.03412170801311731, 0.04245337500469759, 0.04993737500626594, 0.058584790967870504, 0.06537670799298212, 0.0760491659748368, 0.08345854096114635, 0.0925765410065651, 0.09939666598802432, 0.10893783299252391, 0.11557716596871614, 0.1259392499923706, 0.13251254096394405, 0.14265670796157792, 0.14925983297871426, 0.15904333296930417, 0.1656402079970576, 0.17604312498588115, 0.18271625001216307, 0.19240362499840558, 0.1990291249821894, 0.20935304096201435, 0.21608708298299462, 0.22562762501183897, 0.23235954099800438, 0.24262029101373628, 0.249319666007068, 0.25904174998868257, 0.2656734999618493, 0.27592504100175574, 0.28250550001394004, 0.29268108296673745, 0.29936962499050424, 0.3091469999635592, 0.31576366600347683, 0.32613662496441975, 0.3335101659758948, 0.3424933329806663, 0.3496586660039611, 0.35905070800799876, 0.36613820801721886, 0.3759461659938097, 0.38266112498240545, 0.39290924998931587, 0.399661333009135, 0.4095032080076635, 0.41633908299263567, 0.42511708301026374, 0.4318771659745835]",10.368098709033802,10.376046625024173,10.882413542014547,10.860244084033184,,,,526249,2024-04-05_14h54.37.086,mouse_version_ibl,2023.2.3,None,2024-04-05 14h54.45.422824 +0200,
