biasPoint,contrast_gr,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,set_bias_condition.started,bias_file,bias_yn,set_bias_condition.stopped,fix.started,iti,grating_side,biasPoint,eccentricity,fix.stopped,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,block_break.started,break_text.started,countdown.started,block_break.stopped,outro.started,outro_text.started,outro.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
0.5,0.75,0,0,0,0,0,0,0,14,0.0462795420025941,,0.012060459004715085,nobias_block.xlsx,0,0.012826249992940575,0.02781945900642313,2.8697826529208914,1,0.5,0.35,2.9028980000002775,2.902942083979724,3.9026156670006458,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34555555555555556, 0.3411111111111111, 0.33555555555555555, 0.33555555555555555, 0.32666666666666666, 0.3188888888888889, 0.3088888888888889, 0.2966666666666667, 0.28555555555555556, 0.27111111111111114, 0.2588888888888889, 0.2477777777777778, 0.23777777777777778, 0.22555555555555556, 0.21777777777777776, 0.20777777777777778, 0.1988888888888889, 0.19111111111111112, 0.17666666666666667, 0.17666666666666667, 0.16666666666666666, 0.16666666666666666, 0.15555555555555556, 0.1511111111111111, 0.14777777777777779, 0.14222222222222222, 0.1388888888888889, 0.13555555555555557, 0.1322222222222222, 0.1288888888888889, 0.12111111111111111, 0.11666666666666667, 0.11444444444444445, 0.11, 0.10555555555555556, 0.1, 0.09555555555555556, 0.09222222222222222, 0.08333333333333333, 0.08333333333333333, 0.07666666666666666, 0.07666666666666666, 0.07111111111111111, 0.06777777777777778, 0.06444444444444444, 0.06222222222222222, 0.06, 0.058888888888888886, 0.056666666666666664, 0.05444444444444444, 0.05333333333333334, 0.051111111111111114, 0.05, 0.04888888888888889, 0.04666666666666667, 0.04555555555555556, 0.043333333333333335, 0.042222222222222223, 0.03888888888888889, 0.03888888888888889, 0.035555555555555556, 0.035555555555555556, 0.03222222222222222, 0.03222222222222222, 0.028888888888888888, 0.027777777777777776, 0.025555555555555557, 0.024444444444444446]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0033333333333333335, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444, 0.0044444444444444444]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000540083012310788, 0.012524874997325242, 0.022534207993885502, 0.02876083299634047, 0.03910274998634122, 0.0451904580113478, 0.056131499994080514, 0.06222399999387562, 0.0725037080119364, 0.07850666699232534, 0.08889383298810571, 0.09496879199286923, 0.10607645800337195, 0.11217670800397173, 0.12264395799138583, 0.12892741701216437, 0.13938504198449664, 0.14565695798955858, 0.1554824580089189, 0.1619311250105966, 0.1726233749941457, 0.17896054199081846, 0.18922283299616538, 0.19551987500744872, 0.20591070799855515, 0.21236487498390488, 0.22286679199896753, 0.22939525000401773, 0.2393662079994101, 0.24572854200960137, 0.25600816699443385, 0.2623072080023121, 0.2725912499881815, 0.27897616699920036, 0.28923829199629836, 0.29537199999322183, 0.30591004199231975, 0.3123533329926431, 0.32266412500757724, 0.32900570798665285, 0.3392824580078013, 0.3454682079900522, 0.3560020420118235, 0.3622633329941891, 0.3725938749848865, 0.37882816698402166, 0.3887308329867665, 0.39514016700559296, 0.40782941700308584, 0.4148525829950813, 0.42237845799536444, 0.4289480420120526, 0.43964295799378306, 0.4470248330035247, 0.45504791699931957, 0.46154183300677687, 0.47300170798553154, 0.4796028329874389, 0.48996520799119025, 0.4966554169950541, 0.5061889580101706, 0.513057750009466, 0.5228654170059599, 0.5297211249999236, 0.538947332999669, 0.5454675829969347, 0.5564300419937354, 0.563360708008986, 0.5732340829854365, 0.5796457919932436, 0.5897822080005426, 0.596090417006053, 0.6056950000056531, 0.6122703329892829, 0.6223738749977201, 0.6294197500101291, 0.6396969170018565, 0.6463493329938501, 0.6564912500034552, 0.6632421250105835, 0.6726784170023166, 0.679464332992211, 0.6893879580020439, 0.6958272499905434, 0.7061664999928325, 0.712358332995791, 0.7227969169907738, 0.7289428329968359, 0.7394287080096547, 0.7456622080062516, 0.7567300419905223, 0.7631527920020744, 0.77244862500811, 0.779697332996875, 0.7889860830036923, 0.7956662919896189, 0.8058873749978375, 0.8130615419941023, 0.8227174170024227, 0.8296980829909444, 0.8399107920122333, 0.8474564169882797, 0.8564711670042016, 0.8635952500044368, 0.8725280830112752, 0.8794754999980796, 0.8902020000095945, 0.897276542003965, 0.90573712499463, 0.9127124579972588, 0.923355500010075, 0.9296848330122884, 0.9396142500045244, 0.9461599999922328, 0.9559320000116713, 0.9641862499993294, 0.971968541998649]",[],,,,,,,,560236,2024-03-27_15h50.48.855,mouse_version_ibl,2023.2.3,None,2024-03-27 15h50.56.247248 +0100,
0.5,0.0625,0,0,0,0,0,1,1,1,3.924776291998569,,,,,,3.9074509589991067,1.8248208209019023,1,0.5,0.35,5.736553083988838,5.7365793339849915,6.886622999998508,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.3488888888888889, 0.34555555555555556, 0.3422222222222222, 0.3388888888888889, 0.33555555555555555, 0.33111111111111113, 0.32222222222222224, 0.31444444444444447, 0.30666666666666664, 0.3022222222222222, 0.29444444444444445, 0.28888888888888886, 0.27666666666666667, 0.27444444444444444, 0.2644444444444444, 0.2611111111111111, 0.2511111111111111, 0.2388888888888889, 0.2388888888888889, 0.22555555555555556, 0.22555555555555556, 0.21666666666666667, 0.21, 0.21, 0.2, 0.18777777777777777, 0.18222222222222223, 0.17555555555555555, 0.1711111111111111, 0.16444444444444445, 0.15888888888888889, 0.15444444444444444, 0.15, 0.14333333333333334, 0.1388888888888889, 0.13444444444444445, 0.13111111111111112, 0.12555555555555556, 0.12111111111111111, 0.11444444444444445, 0.11444444444444445, 0.10555555555555556, 0.10555555555555556, 0.09777777777777778, 0.09444444444444444, 0.09, 0.08666666666666667, 0.08666666666666667, 0.0811111111111111, 0.07777777777777778, 0.07444444444444444, 0.07111111111111111, 0.06777777777777778, 0.06444444444444444, 0.06, 0.056666666666666664, 0.05333333333333334, 0.04555555555555556, 0.04555555555555556, 0.03888888888888889, 0.03888888888888889, 0.034444444444444444, 0.034444444444444444, 0.027777777777777776, 0.02666666666666667, 0.02666666666666667, 0.021111111111111112]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.0022222222222222222, -0.0033333333333333335, -0.0044444444444444444, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.006666666666666667, -0.006666666666666667, -0.0077777777777777776, -0.0077777777777777776, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.01, -0.01, -0.01, -0.011111111111111112, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.012222222222222223, -0.011111111111111112, -0.011111111111111112, -0.01, -0.01, -0.0077777777777777776, -0.006666666666666667, -0.005555555555555556, -0.0044444444444444444, -0.0044444444444444444, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005217920115683228, 0.00964729199768044, 0.03260150001733564, 0.039060792012605816, 0.048467625019839033, 0.05477124999742955, 0.06554999999934807, 0.07185583299724385, 0.08217908299411647, 0.08859308299724944, 0.0989154580165632, 0.1053130000072997, 0.11552495800424367, 0.12187770800665021, 0.13212895800825208, 0.1384723329974804, 0.14881929199327715, 0.15507041700766422, 0.1655151669983752, 0.17189812500146218, 0.18213687499519438, 0.18841087500914, 0.19886958299321122, 0.2051870000141207, 0.21553833299549296, 0.22209520800970495, 0.23220333299832419, 0.2385576250089798, 0.24893150001298636, 0.25554962499882095, 0.2655576670076698, 0.27226212501409464, 0.28226325000287034, 0.2891215830168221, 0.2980943330039736, 0.3044576669926755, 0.31565945799229667, 0.3223480830201879, 0.3318469579971861, 0.3384567920002155, 0.34887070799595676, 0.3551814579986967, 0.36567929200828075, 0.37230195800657384, 0.38219666699296795, 0.3885694170021452, 0.3989849170029629, 0.40570766699966043, 0.4151359169918578, 0.4214502499962691, 0.43217804201412946, 0.43866112499381416, 0.4489693749928847, 0.4557073329924606, 0.46517912499257363, 0.4719164580164943, 0.4823836669966113, 0.48961400002008304, 0.49862262501847, 0.5053873750148341, 0.5157185830175877, 0.5227748329925817, 0.5319946670206264, 0.5388311670103576, 0.5482502079976257, 0.5550151670177002, 0.5656968330149539, 0.5724230000050738, 0.5820861250103917, 0.5898570420104079, 0.5985488750156946, 0.6063478750002105, 0.6152772920031566, 0.6232809170032851, 0.6322851669974625, 0.6395632500061765, 0.6491908750031143, 0.6563955419987906, 0.6652025830117054, 0.6719792500080075, 0.6824785830103792, 0.6890397499955725, 0.6992355830152519, 0.7058241250051651, 0.7155714170075953, 0.7220866669958923, 0.7324890420131851, 0.7387149170099292, 0.7491932499979157, 0.7559756250120699, 0.764600042020902, 0.7707737500022631, 0.7826876250037458, 0.7895197500183713, 0.7985564580012579, 0.8054253330046777, 0.8156772920046933, 0.8218842500064056, 0.8323436249920633, 0.8386867500084918, 0.8491407500114292, 0.8557887920178473, 0.8658951249963138, 0.8725716670160182, 0.8822876670164987, 0.8886943329998758, 0.8990221249987371, 0.905167832999723, 0.9162534170027357, 0.9221864580176771, 0.932364417007193, 0.9385550000006333, 0.9489866250078194, 0.9554821250203531, 0.964547167008277, 0.9707209579937626, 0.9826760830183048, 0.9893482920015231, 0.9996404580015223, 1.006293167010881, 1.015330875001382, 1.0218237079971004, 1.0324772500025574, 1.0390145000128541, 1.0490942500182427, 1.0554863330035005, 1.0658288749982603, 1.0723910829983652, 1.0823602080054116, 1.088629417004995, 1.099502291996032, 1.1056434999918565, 1.1146425000042655, 1.1208158750087023, 1.1322424579993822]",[],,,,,,,,560236,2024-03-27_15h50.48.855,mouse_version_ibl,2023.2.3,None,2024-03-27 15h50.56.247248 +0100,
