og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,block_breaks,instructions.started,instruction_txt.started,continue_txt_2.started,instructions.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,fix.started,signed_contrast,leftCont,rightCont,fixation_2.started,fixation_2.stopped,fix.stopped,trial.started,dot_position,fixation.started,grating_l.started,grating_r.started,dot.started,mouse.started,sound_trial_start.started,sound_trial_start.stopped,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,block_break.started,block_break.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,n,0.01236108411103487,0.026442875037901103,0.026442875037901103,0.8494392500724643,[-5.255271797809753],[4.865992405379401],[1],[0],[0],[0.8366705840453506],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846480,2024-04-15_12h28.29.197,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 12h28.36.255533 +0200,
-35,1,0.61010396,-15,0.5,0.2,0.61010396,0,0,0,0,,,,,0.9586109590018168,,,,,,,,,,,,,,0.9417503750883043,-0.19999999999999996,0.7,0.5,0.9586109590018168,1.5788770840736106,1.555763000040315,1.5557850420009345,[0.1818963 0.       ],1.5788770840736106,1.5788770840736106,1.5788770840736106,1.5788770840736106,0.010487749939784408,1.5717756667329619,1.6656123340362683,532,1172,2.7291268340777606,1,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09731984810758802, 0.24329962026897006, 0.4865992405379401, 0.8272187089144982, 1.0705183291834681, 1.5084576456676142, 1.8490771140441726, 2.3843362786359066, 2.870935519173847, 3.5035145318731686, 4.136093544572491, 4.622692785110432, 5.255271797809753, 5.741871038347694, 6.179810354831839, 6.715069519423574, 7.153008835907719, 7.493628304284277, 7.834247772660835, 7.980227544822218, 8.272187089144982, 8.515486709413953, 8.710126405629127, 9.050745874005687, 9.050745874005687, 9.245385570220863, 9.245385570220863, 9.440025266436038, 9.440025266436038, 9.537345114543626, 9.58600503859742, 9.683324886705007, 9.683324886705007, 9.780644734812597, 9.82930465886639, 9.877964582920184, 9.975284431027772, 10.023944355081566, 10.121264203189153, 10.218584051296743, 10.267243975350535, 10.364563823458125, 10.461883671565712, 10.5592035196733, 10.705183291834683, 10.802503139942269, 10.89982298804986, 11.045802760211242, 11.143122608318828, 11.191782532372622, 11.28910238048021, 11.386422228587797, 11.53240200074918, 11.629721848856768, 11.727041696964356, 11.873021469125739, 12.019001241287121, 12.164981013448504, 12.359620709663679, 12.505600481825061, 12.651580253986442, 12.797560026147824, 12.943539798309207, 13.040859646416793, 13.235499342631972, 13.332819190739558, 13.430139038847148, 13.673438659116117, 13.673438659116117, 13.8194184312775, 14.014058127492675, 14.306017671815438, 14.306017671815438, 14.597977216138203, 14.597977216138203, 14.938596684514762, 14.938596684514762, 15.181896304783733]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802, 0.14597977216138203, 0.14597977216138203, 0.14597977216138203, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.29195954432276405, 0.24329962026897006]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002959589473903179, 0.01189012499526143, 0.020066874916665256, 0.027038416941650212, 0.03726237500086427, 0.044033417012542486, 0.053504791925661266, 0.06022916699294001, 0.07021820894442499, 0.07696124992799014, 0.08694179193116724, 0.0983569169184193, 0.1228779589291662, 0.13877933390904218, 0.14607645897194743, 0.15314650000073016, 0.15965187491383404, 0.17189237498678267, 0.17884083394892514, 0.18676599999889731, 0.19333870895206928, 0.20361674996092916, 0.21031308395322412, 0.22024404199328274, 0.22695537493564188, 0.23666541697457433, 0.24500120896846056, 0.2529264169279486, 0.26154620898887515, 0.2695056669181213, 0.27604558400344104, 0.28684412501752377, 0.2934731669956818, 0.305301999906078, 0.3127544999588281, 0.3197995419614017, 0.3263252089964226, 0.3371099999640137, 0.34554420900531113, 0.35268504195846617, 0.3591935419244692, 0.37245466699823737, 0.3796226669801399, 0.38615058397408575, 0.3926607919856906, 0.4037780419457704, 0.4122569999890402, 0.4192740839207545, 0.4257690419908613, 0.43838166701607406, 0.4451896249083802, 0.4528879589634016, 0.4610915839439258, 0.47000991692766547, 0.47687004192266613, 0.48730429192073643, 0.49553483398631215, 0.5036541249137372, 0.5109488749876618, 0.5203346669441089, 0.5278513339580968, 0.5371165840188041, 0.5442863339558244, 0.5536890840157866, 0.5607944999355823, 0.5698641249909997, 0.5769938339944929, 0.5870452090166509, 0.594139999942854, 0.6038857919629663, 0.611065458972007, 0.6204677089117467, 0.6278459170134738, 0.6370088749099523, 0.6441097089555115, 0.654003124916926, 0.6612628339789808, 0.6702838339842856, 0.6770769589347765, 0.6868650419637561, 0.6937925840029493, 0.704050958971493, 0.7109142090193927, 0.7204324170015752, 0.7274959589121863, 0.7371204999508336, 0.7440581249538809, 0.75394966697786, 0.7613247089320794, 0.7701002499088645, 0.7769533339887857, 0.7865638749208301, 0.7935755839571357, 0.8038349169073626, 0.8105254169786349, 0.8203187499893829, 0.8271234589628875, 0.8368588750017807, 0.843642083927989, 0.8536519589833915, 0.8607499590143561, 0.8702152919722721, 0.8773389169946313, 0.8871902090031654, 0.8941549169830978, 0.9063488339306787, 0.9135732919676229, 0.9206157089211047, 0.9272969169542193, 0.9371459590038285, 0.9439123339252546, 0.9542324999347329, 0.9611294169444591, 0.9703371250070632, 0.9773885839385912, 0.9871757089858875, 0.9940259999129921, 1.0036048339679837, 1.0104289170121774, 1.020650666905567, 1.0276308339089155, 1.0371366249164566, 1.0441708749858662, 1.053793374914676, 1.0606371249305084, 1.0709658339619637, 1.0777161249425262, 1.0866041670087725, 1.093347541987896, 1.1039323339937255, 1.1106462499592453, 1.120497458963655, 1.12749291700311, 1.1371814999729395, 1.144105084007606, 1.1538315839134157, 1.1608184169745073]",2.7311020001070574,2.7447498756848896,2.746386459097266,2.950934167020023,3.75335062504746,3.738997167092748,,,846480,2024-04-15_12h28.29.197,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 12h28.36.255533 +0200,
-35,0.125,0.60337632,-15,0.5,0.05,0.60337632,0,1,1,1,,,,,3.75335062504746,,,,,,,,,,,,,,3.7396538340253755,-0.050000000000000044,0.55,0.5,3.75335062504746,4.361746292095631,4.344613542081788,4.3446319591021165,[-0.01274339  0.        ],4.361746292095631,4.361746292095631,4.361746292095631,4.361746292095631,0.008286874974146485,4.360875166665452,4.457671334035695,484,610,4.9553708750754595,1,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3406194683765581, 0.7785587848607042, 0.7785587848607042, 1.7030973418827904, 2.2383565064745246, 2.8222755951200527, 4.087433620518697, 5.255271797809753, 6.520429823208397, 7.882907696714629, 9.245385570220863, 10.656523367780888, 12.019001241287121, 13.235499342631972, 14.500657368030616, 14.987256608568554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19463969621517604, -0.3406194683765581, -0.4865992405379401, -0.632579012699322, -0.7298988608069101, -0.8758786329682922, -0.9731984810758803, -1.0218584051296742, -1.1191782532372623, -1.1678381772910562]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029075006023049355, 0.009004625026136637, 0.017693832982331514, 0.024458916974253953, 0.034962582984007895, 0.04155529197305441, 0.05121837498154491, 0.05794808303471655, 0.06818516703788191, 0.07504870800767094, 0.08452016697265208, 0.09134320798330009, 0.10472920804750174, 0.1181460419902578, 0.12620216701179743, 0.13402158301323652, 0.1420059580123052, 0.1506032079923898, 0.15719325002282858, 0.1696415829937905, 0.17758395802229643, 0.184003375004977, 0.19041016697883606, 0.20127908303402364, 0.20810370799154043, 0.21800162503495812, 0.22655329201370478, 0.23365545796696097, 0.24185570806730539, 0.2506093750707805, 0.25756679207552224, 0.27019466704223305, 0.2770934170112014, 0.28356916701886803, 0.290062417043373, 0.3031827920349315, 0.31050133297685534, 0.31883283297065645, 0.32576495804823935, 0.3337641670368612, 0.3402211250504479, 0.35120379202999175, 0.35795620805583894, 0.3683680420508608, 0.3765994580462575, 0.3837330830283463, 0.39176041702739894, 0.4005777919664979, 0.40767337498255074, 0.41813083307351917, 0.4249909169739112, 0.43600279197562486, 0.44311695802025497, 0.45103125006426126, 0.45760408299975097, 0.46745833300519735, 0.47552766697481275, 0.4839417500188574, 0.4909923750674352, 0.5016325829783455, 0.5086974169826135, 0.5180978750577196, 0.5257789579918608, 0.5344285420142114, 0.5417573329759762, 0.5509938329923898, 0.5580244170268998, 0.568297625053674, 0.5750962500460446, 0.5847442500526085, 0.5916490830713883, 0.601468582986854]",4.9564810420852154,4.970889625667284,4.966129750013351,5.164781792089343,5.968621209030971,5.955866834032349,,,846480,2024-04-15_12h28.29.197,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 12h28.36.255533 +0200,
-35,1,0.61869807,-15,0.5,0.2,0.61869807,0,2,2,2,,,,,5.968621209030971,,,,,,,,,,,,,,5.956413500010967,-0.19999999999999996,0.7,0.5,5.968621209030971,6.590788417030126,6.572979000047781,6.573000209056772,[-0.01274339  0.        ],6.590788417030126,6.590788417030126,6.590788417030126,6.590788417030126,0.008611541939899325,6.588199458729165,6.682428167085163,424,648,7.221780292107724,1,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24329962026897006, 0.24329962026897006, 0.4379393164841461, 0.7298988608069101, 1.0705183291834681, 1.5571175697214084, 2.1896965824207304, 2.7736156710662585, 4.330733240787667, 4.330733240787667, 5.887850810509075, 5.887850810509075, 7.444968380230484, 7.444968380230484, 8.807446253736716, 8.807446253736716, 9.488685190489832, 10.218584051296743, 11.337762304534005, 11.337762304534005, 12.408280633717473, 12.408280633717473, 13.332819190739558, 13.770758507223704, 14.208697823707851, 14.549317292084408, 14.646637140191997, 14.987256608568554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.14597977216138203, -0.19463969621517604, -0.29195954432276405, -0.3892793924303521, -0.4865992405379401, -0.632579012699322, -0.632579012699322, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101, -0.7298988608069101]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00027541699819266796, 0.009389500017277896, 0.022721750079654157, 0.029414416989311576, 0.03944016702007502, 0.046354667050763965, 0.05595083406660706, 0.06278170901350677, 0.0726509999949485, 0.07933220907580107, 0.08929112507030368, 0.10209850000683218, 0.10934870899654925, 0.1228518340503797, 0.1316262090113014, 0.13863812503404915, 0.1450792500982061, 0.15837112499866635, 0.16661525005474687, 0.1735399590106681, 0.17997437505982816, 0.18907762505114079, 0.1957725000102073, 0.20591725001577288, 0.21409233403392136, 0.2222665420267731, 0.23063262505456805, 0.24067025003023446, 0.24871720909141004, 0.2552362090209499, 0.26177391700912267, 0.2744830420706421, 0.28227433399297297, 0.28891437500715256, 0.2954107919940725, 0.30781637504696846, 0.3163903340464458, 0.32480350008700043, 0.3318369589978829, 0.3387934589991346, 0.3452667500823736, 0.35590045899152756, 0.3625341249862686, 0.3725961250020191, 0.37923529208637774, 0.38928962498903275, 0.3961753339972347, 0.4083698750473559, 0.41553512506652623, 0.42264075006823987, 0.4296334170503542, 0.43932720902375877, 0.4465336670400575, 0.4555166669888422, 0.46240854205098003, 0.4727918340358883, 0.4798204170074314, 0.48946233408059925, 0.49706066702492535, 0.5059040000196546, 0.5128446670714766, 0.5222171250497922, 0.529065209091641, 0.5388468750752509, 0.5456370000028983, 0.5564304169965908, 0.562979375012219, 0.5732177920872346, 0.5798432090086862, 0.5895404590992257, 0.5965771250193939, 0.6054091250989586, 0.6122620420064777, 0.6224031250458211, 0.6290842500748113, 0.6390375840710476]",7.222938959021121,7.2374084586665655,7.231044542044401,7.433943875017576,8.235705667058937,8.22231045900844,,,846480,2024-04-15_12h28.29.197,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 12h28.36.255533 +0200,
35,0.0625,0.55997489,15,0.5,0.02,0.55997489,0,3,3,3,,,,,8.235705667058937,,,,,,,,,,,,,,8.222862209076993,0.020000000000000018,0.5,0.52,8.235705667058937,8.807015708996914,8.789231209084392,8.789254459086806,[-0.42519593  0.        ],8.807015708996914,8.807015708996914,8.807015708996914,8.807015708996914,0.008811000036075711,8.805184625733334,8.900764125050046,539,665,9.455291667021811,1,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.3406194683765581, -0.6812389367531162, -1.1678381772910562, -1.8977370380979666, -2.6276358989048765, -3.308874835657993, -4.038773696464903, -5.595891266186311, -7.298988608069101, -8.807446253736716, -10.364563823458125, -12.067661165340914, -13.430139038847148, -14.062718051546469, -15.4251959250527]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09731984810758802, -0.24329962026897006, -0.4379393164841461, -0.632579012699322, -0.7785587848607042, -0.9245385570220863, -1.265158025398644, -1.5084576456676142, -1.7030973418827904, -1.8490771140441726, -2.0437168102593484, -2.1410366583669362, -2.1896965824207304, -2.2870164305283183]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000287041999399662, 0.009165375027805567, 0.0228865829994902, 0.029623999958857894, 0.03955149999819696, 0.046479083015583456, 0.05619620799552649, 0.06294691702350974, 0.0731363749364391, 0.08010820799972862, 0.08941833302378654, 0.1026716249762103, 0.10923733294475824, 0.1246382079552859, 0.1325434169266373, 0.13902383297681808, 0.1454828749410808, 0.15774341695941985, 0.1648421250283718, 0.17214420798700303, 0.17878691700752825, 0.18970516696572304, 0.1962704169563949, 0.2059022500179708, 0.2133401669561863, 0.22282829193864018, 0.22934454202186316, 0.23986779199913144, 0.2464159169467166, 0.257693791994825, 0.26506100001279265, 0.2726484169252217, 0.2793224579654634, 0.2894959580153227, 0.29750433296430856, 0.30592820793390274, 0.31260679196566343, 0.3237314169527963, 0.3311394170159474, 0.33888508297968656, 0.34546524996403605, 0.35785733303055167, 0.36563424998894334, 0.37215866695623845, 0.37860820803325623, 0.3913148749852553, 0.3991354579338804, 0.40559087495785207, 0.41202679194975644, 0.4243237079354003, 0.43129666696768254, 0.43880112492479384, 0.4455906249349937, 0.4562627919949591, 0.4632580829784274, 0.4738039169460535, 0.4806647499790415, 0.48924366699066013, 0.4957674170145765, 0.5061913329409435, 0.5127804579678923, 0.523530500009656, 0.5307081670034677, 0.5390846249647439, 0.546147832996212, 0.5564709169557318, 0.563611791934818, 0.5731431669555604, 0.5801540419925004, 0.5896866669645533, 0.5968458330025896, 0.6064197919331491, 0.6135703329928219, 0.6226957920007408, 0.6294556249631569, 0.6400114169809967, 0.6468614169862121, 0.6563806249760091]",9.456525125075132,9.470900333665002,9.463481125072576,9.66684816707857,10.46967083401978,10.455806125071831,,,846480,2024-04-15_12h28.29.197,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 12h28.36.255533 +0200,
