og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,block_breaks,welcome.started,welcome.stopped,fix.started,iti,signed_contrast,leftCont,rightCont,fix.stopped,trial.started,mouse.started,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,fixation_obj_2.stopped,feedback.stopped,block_break.started,block_break.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
-35,1,0.61010396,-15,0.5,0.2,0.61010396,0,0,0,0,,,,,1.3757025829982013,,n,0.016150416107848287,1.2104897500248626,1.348109666025266,0.4287683505439786,-0.19999999999999996,0.7,0.5,1.7917229160666466,1.7917435830458999,0.0113248749403283,552,834,2.627463916083798,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29195954432276405, 0.632579012699322, 0.9731984810758803, 1.4111377975600263, 1.8004171899903783, 2.2383565064745246, 2.7736156710662585, 4.2820733167338725, 5.255271797809753, 6.374450051047015, 6.763729443477367, 7.736927924553247, 8.466826785360157, 9.196725646167067, 9.877964582920184, 10.510543595619506, 11.045802760211242, 11.53240200074918, 12.067661165340914, 12.505600481825061, 12.651580253986442, 12.992199722363, 13.235499342631972, 13.47879896290094, 13.673438659116117, 13.8194184312775, 13.965398203438882, 14.160037899654057, 14.257357747761645, 14.403337519923026, 14.500657368030616, 14.597977216138203, 14.743956988299583, 14.889936760460968, 14.987256608568554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09731984810758802, -0.09731984810758802, -0.14597977216138203, -0.14597977216138203, -0.14597977216138203, -0.19463969621517604, -0.19463969621517604, -0.19463969621517604, -0.19463969621517604, -0.24329962026897006, -0.24329962026897006, -0.29195954432276405, -0.3406194683765581, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.4379393164841461, -0.4865992405379401, -0.4865992405379401, -0.5352591645917341, -0.5839190886455281, -0.5839190886455281, -0.632579012699322, -0.632579012699322, -0.6812389367531162, -0.6812389367531162, -0.6812389367531162]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00041504204273223877, 0.014609583071433008, 0.022837125114165246, 0.03072237502783537, 0.03838854201603681, 0.0473895421018824, 0.05503104208037257, 0.0639959170948714, 0.07175916701089591, 0.07984129211399704, 0.08743116701953113, 0.2623671250184998, 0.2703699580160901, 0.28018608305137604, 0.2878640830749646, 0.29693016700912267, 0.3045206250390038, 0.3139242921024561, 0.32157187501434237, 0.3305623750202358, 0.33820216706953943, 0.3473791250726208, 0.3550150830997154, 0.363875542068854, 0.37152691709343344, 0.38062133302446455, 0.38840229203924537, 0.39743766700848937, 0.40505520801525563, 0.41391758306417614, 0.4215707500698045, 0.43056533311028033, 0.4383084170985967, 0.44744816701859236, 0.4552882920252159, 0.4629812081111595, 0.4707960831001401, 0.4805735000409186, 0.488204708090052, 0.4968482080148533, 0.504509917111136, 0.5138870420632884, 0.5215002920012921, 0.5314410830615088, 0.5403518750099465, 0.5490372920176014, 0.5577170830219984, 0.5663484170800075, 0.5745607080170885, 0.5827470000367612, 0.5910520000616089, 0.5993613750906661, 0.6077331250999123, 0.6160255001159385, 0.624221375095658, 0.6323838330572471, 0.6404839170863852, 0.6486050831153989, 0.6566545000532642, 0.6647722080815583, 0.6727940000128001, 0.6804744580294937, 0.6887967080110684, 0.696460000006482, 0.7047272080089897, 0.7135791250038892, 0.7219133330509067, 0.7306602920871228, 0.7392217500600964, 0.7468360000057146, 0.7552281670505181, 0.7642945001134649, 0.7725502920802683, 0.7806015420937911, 0.7884742500027642, 0.7972859580768272, 0.8051953751128167, 0.8145327080274001, 0.8226132920244709]",2.6297650830820203,2.642377999673287,2.637129666050896,3.0021326660644263,3.6405766661046073,3.6247277500806376,,,922350,2024-04-11_15h58.57.190,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h59.06.723531 +0200,
-35,0.125,0.60337632,-15,0.5,0.05,0.60337632,0,1,1,1,,,,,3.6405766661046073,,,,,3.6250278330408037,0.6582303588156768,-0.050000000000000044,0.55,0.5,4.285716916085221,4.285745958099142,0.013422374962829053,615,873,5.159952750080265,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3406194683765581, 0.6812389367531162, 1.0218584051296742, 1.4597977216138203, 1.8004171899903783, 2.6276358989048765, 3.6008343799807565, 4.5740328610566365, 5.060632101594576, 6.033830582670457, 6.861049291584955, 7.688268000499454, 8.515486709413953, 9.245385570220863, 9.975284431027772, 10.607863443727094, 11.094462684265034, 11.53240200074918, 11.970341317233327, 12.310960785609884, 12.651580253986442, 12.943539798309207, 13.284159266685766, 13.527458886954735, 13.624778735062323, 13.868078355331292, 14.062718051546469, 14.451997443976822, 14.451997443976822, 14.597977216138203, 14.889936760460968, 14.987256608568554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.14597977216138203, -0.19463969621517604, -0.29195954432276405, -0.29195954432276405, -0.3406194683765581, -0.3892793924303521, -0.4865992405379401, -0.4865992405379401, -0.4865992405379401, -0.5352591645917341, -0.5352591645917341, -0.5352591645917341, -0.5352591645917341, -0.5839190886455281, -0.5839190886455281, -0.5839190886455281, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322, -0.632579012699322]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003737499937415123, 0.011583750019781291, 0.01959750009700656, 0.02746375009883195, 0.03545675007626414, 0.04324416699819267, 0.05109920899849385, 0.058696000021882355, 0.06782037508673966, 0.07563258404843509, 0.08459500002209097, 0.09247520903591067, 0.26637891703285277, 0.273810709011741, 0.2853796670679003, 0.29307533404789865, 0.3008948750793934, 0.30866512504871935, 0.3182954170042649, 0.32634404208511114, 0.334112084005028, 0.34246679209172726, 0.3513252920238301, 0.358896000077948, 0.3682159170275554, 0.3758960420964286, 0.3852084589889273, 0.3929509170120582, 0.4017328340560198, 0.40959283406846225, 0.4184230420505628, 0.4260459590004757, 0.43491558404639363, 0.4426329170819372, 0.4516706250142306, 0.4592857920797542, 0.4682374170515686, 0.4757653750712052, 0.48493308399338275, 0.49249562504701316, 0.5016252089990303, 0.5093372500268742, 0.5183452920755371, 0.5259264170890674, 0.53506654209923, 0.542819167021662, 0.551727042067796, 0.5592761670704931, 0.5679480420658365, 0.5755258750868961, 0.5854210420511663, 0.5939935420174152, 0.6023163340287283, 0.6105669590178877, 0.618331459001638, 0.6270573340589181, 0.6351246250560507, 0.6439355839975178, 0.6522259170887992, 0.6604340000776574, 0.6687443340197206, 0.6769133750349283, 0.6851732090581208, 0.6933049591025338, 0.7010243750410154, 0.7093595000915229, 0.7188511251006275, 0.7272180840373039, 0.7354207090102136, 0.7433964170049876, 0.7517704589990899, 0.7596767500508577, 0.7681309171020985, 0.7761871250113472, 0.7854752090061083, 0.7933425420196727, 0.8013636670075357, 0.8091365840518847, 0.8186791250482202, 0.8267650000052527, 0.8347142500570044, 0.8425470000365749, 0.8516190000809729, 0.8594314591027796]",5.161804375005886,5.175296457662868,5.168214458040893,5.5340309160528705,6.169239125098102,6.152417208068073,,,922350,2024-04-11_15h58.57.190,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h59.06.723531 +0200,
-35,1,0.61869807,-15,0.5,0.2,0.61869807,0,2,2,2,,,,,6.169239125098102,,,,,6.152996958000585,0.48765643080721593,-0.19999999999999996,0.7,0.5,6.641963791102171,6.641984000103548,0.011797458049841225,333,500,7.143163916072808,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3406194683765581, 0.7785587848607042, 1.1191782532372623, 1.5571175697214084, 2.1410366583669362, 2.6762958229586706, 3.2602149116041983, 3.892793924303521, 5.109292025648371, 6.374450051047015, 7.736927924553247, 8.36950693725257, 9.440025266436038, 10.5592035196733, 11.483742076695387, 12.456940557771267, 13.186839418578176, 13.916738279385086, 14.403337519923026, 14.938596684514762, 15.084576456676142]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.0, -0.04865992405379401, -0.14597977216138203, -0.19463969621517604, -0.3406194683765581, -0.4379393164841461, -0.4865992405379401, -0.5352591645917341, -0.5839190886455281, -0.632579012699322, -0.6812389367531162]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003821660066023469, 0.010684999986551702, 0.018687541014514863, 0.030706332996487617, 0.03838387504220009, 0.0461672079982236, 0.05371983302757144, 0.06371195800602436, 0.0714281250257045, 0.08049691608175635, 0.08822283300105482, 0.26239649998024106, 0.26989925000816584, 0.28006700007244945, 0.2878236250253394, 0.2969934999709949, 0.305325833032839, 0.31326495797839016, 0.3219304160447791, 0.3302915410604328, 0.33846862497739494, 0.34650004107970744, 0.3550750829745084, 0.36345241602975875, 0.37174679106101394, 0.3810888329753652, 0.3895819999743253, 0.3979263750370592, 0.4061787499813363, 0.41420337499585, 0.4221525830216706, 0.43029183300677687, 0.43820025003515184, 0.4474577080691233, 0.45577070803847164, 0.4639098329935223, 0.4719892500434071, 0.4801314580254257, 0.48803141608368605]",7.14430537505541,7.1581256247047955,7.150824000011198,7.517250375007279,8.15200441610068,8.136058833100833,,,922350,2024-04-11_15h58.57.190,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h59.06.723531 +0200,
35,0.0625,0.55997489,15,0.5,0.02,0.55997489,0,3,3,3,,,,,8.15200441610068,,,,,8.136654916102998,0.46792436077617033,0.020000000000000018,0.5,0.52,8.609117291052826,8.609135541017167,0.011349708074703813,275,550,9.159998416085728,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19463969621517604, -0.19463969621517604, -0.4865992405379401, -0.7785587848607042, -1.1191782532372623, -1.1191782532372623, -2.3843362786359066, -2.8222755951200527, -3.552174455926963, -4.233413392680078, -4.963312253486989, -5.790530962401487, -6.666409595369779, -7.493628304284277, -8.223527165091188, -8.904766101844304, -9.537345114543626, -10.656523367780888, -11.191782532372622, -11.337762304534005, -12.213640937502296, -12.505600481825061, -12.943539798309207, -13.186839418578176, -13.72209858316991, -13.916738279385086, -14.208697823707851, -14.549317292084408, -14.889936760460968, -14.889936760460968, -15.765815393429259]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.09731984810758802, 0.14597977216138203, 0.24329962026897006, 0.29195954432276405, 0.3406194683765581, 0.3892793924303521, 0.4865992405379401, 0.4865992405379401, 0.5352591645917341, 0.5839190886455281, 0.5839190886455281, 0.632579012699322, 0.632579012699322, 0.6812389367531162, 0.7298988608069101, 0.7298988608069101, 0.7298988608069101, 0.7785587848607042, 0.7785587848607042, 0.7785587848607042, 0.7785587848607042, 0.7785587848607042]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00035716709680855274, 0.010595958097837865, 0.018265250022523105, 0.03093820798676461, 0.038985125022009015, 0.04664241708815098, 0.05417524999938905, 0.06327791709918529, 0.07086162501946092, 0.080046083079651, 0.08774029207415879, 0.263437082991004, 0.27170137502253056, 0.2801020829938352, 0.2887196250958368, 0.29667962505482137, 0.30515270808245987, 0.3132265000604093, 0.3222559579880908, 0.3307575830258429, 0.3400214579887688, 0.3484633330954239, 0.3565613330574706, 0.3648224580101669, 0.3732236250070855, 0.38245775003451854, 0.3913367500063032, 0.4011899170000106, 0.41490095807239413, 0.4237964170752093, 0.43241450004279613, 0.44072137505281717, 0.46491845801938325, 0.4733197920722887, 0.4818632920505479, 0.4903420420596376, 0.4986296670977026, 0.5066300830803812, 0.5147682080278173, 0.5225797080202028, 0.5305233330000192, 0.5384025000967085]",9.161096125026233,9.175496916697982,9.167758625000715,9.531963666086085,10.166915790992789,10.151679083006456,,,922350,2024-04-11_15h58.57.190,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h59.06.723531 +0200,
-35,0.25,0.67488689,-15,0.5,0.1,0.67488689,0,4,4,4,,,,,10.166915790992789,,,,,10.152037625084631,0.5487786629919555,-0.09999999999999998,0.6,0.5,10.701896000071429,10.701909416005947,0.01117991702631116,276,557,11.259782125009224,1,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8272187089144982, 1.265158025398644, 2.4816561267434945, 3.1142351394428167, 3.9414538483573147, 4.671352709164225, 5.352591645917341, 6.082490506724252, 6.8123893675311615, 7.542288228338071, 8.272187089144982, 8.953426025898098, 9.58600503859742, 10.705183291834683, 11.240442456426416, 11.678381772910562, 11.678381772910562, 12.019001241287121, 12.164981013448504, 12.408280633717473, 12.700240178040238, 12.894879874255412, 13.332819190739558, 13.332819190739558, 13.47879896290094, 13.770758507223704, 13.965398203438882, 14.111377975600265, 14.257357747761645, 14.403337519923026, 14.549317292084408, 14.695297064245791, 14.841276836407173, 15.035916532622348]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.19463969621517604, 0.19463969621517604, 0.19463969621517604, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006, 0.24329962026897006]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0007880419725552201, 0.011506666895002127, 0.021525624906644225, 0.02954304195009172, 0.03773804195225239, 0.04581220890395343, 0.0549575419863686, 0.06305474997498095, 0.0713977919658646, 0.07957941689528525, 0.08790533395949751, 0.2655043340055272, 0.27562574995681643, 0.2886818749830127, 0.2971226249355823, 0.30537924997042865, 0.3135624589631334, 0.32178541691973805, 0.3299467919860035, 0.33821895893197507, 0.34627658396493644, 0.3549213749356568, 0.363251541974023, 0.372024166979827, 0.3809957089833915, 0.3889997499063611, 0.39672179194167256, 0.4046686670044437, 0.41247420897707343, 0.4210973749868572, 0.42912070895545185, 0.43774491699878126, 0.44561075000092387, 0.45360412495210767, 0.46152020897716284, 0.47109904198441654, 0.47932820895221084, 0.4872731249779463, 0.4951556669548154, 0.5040989998960868, 0.5119395839283243, 0.5206355839036405, 0.5283942089881748, 0.5374614169122651, 0.5453457919647917]",11.260896791005507,11.275110249702509,11.266931916004978,11.629255625070073,12.26917345810216,12.252590458025225,,,922350,2024-04-11_15h58.57.190,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h59.06.723531 +0200,
-35,0,0.65214593,-15,0.5,0,0.65214593,0,5,5,5,,,,,12.26917345810216,,,,,12.253142125089653,0.4652559482492822,0.0,0.5,0.5,12.719119250075892,12.719142791000195,0.012471749912947416,282,565,13.285491125076078,0,n,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04865992405379401, -0.14597977216138203, -0.29195954432276405, -0.4865992405379401, -0.8272187089144982, -1.3624778735062324, -1.9950568862055544, -3.0655752153890226, -4.038773696464903, -5.109292025648371, -5.644551190240105, -6.715069519423574, -7.688268000499454, -8.661466481575333, -9.488685190489832, -10.315903899404331, -10.948482912103652, -11.53240200074918, -11.77570162101815, -12.505600481825061, -12.797560026147824, -13.08951957047059, -13.08951957047059, -13.430139038847148, -13.576118811008529, -13.72209858316991, -13.916738279385086, -14.062718051546469, -14.208697823707851, -14.306017671815438, -14.451997443976822, -14.597977216138203, -14.792616912353381, -14.987256608568554, -15.133236380729935]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.04865992405379401, 0.09731984810758802, 0.09731984810758802, 0.09731984810758802]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003940409515053034, 0.011579499929212034, 0.019840332912281156, 0.027676958008669317, 0.03543920791707933, 0.043149499921128154, 0.052500832942314446, 0.06028708291705698, 0.06927483296021819, 0.07699279091320932, 0.08542833290994167, 0.09308920800685883, 0.269332040916197, 0.2782528329407796, 0.28665549994912, 0.2948423329507932, 0.3032431659521535, 0.3113650829764083, 0.31976583297364414, 0.3280000409577042, 0.33637237490620464, 0.34463329100981355, 0.3529516248963773, 0.3611086659366265, 0.36928420793265104, 0.3773534999927506, 0.3853620409499854, 0.3933128329226747, 0.4028976249974221, 0.4107697909930721, 0.41973337496165186, 0.42793424997944385, 0.4357578749768436, 0.4434440409531817, 0.45254424994345754, 0.46060849993955344, 0.4685171250021085, 0.4763733329018578, 0.4854148749727756, 0.4931247499771416, 0.5026278329314664, 0.5112711249385029, 0.5191895829048008, 0.5271998329553753, 0.5352702499367297, 0.5435109159443527, 0.5521898749284446]",13.287302958080545,13.317197874429016,13.309302416048013,13.972097958088852,15.309186375001445,15.293262833030894,,,922350,2024-04-11_15h58.57.190,pedestal_cursor_ibl,2023.2.3,None,2024-04-11 15h59.06.723531 +0200,
