trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,og_eccentricity,og_contrast,og_q,eccentricity,baseContrast,contrastDelta,q,thisRow.t,notes,block_breaks,instructions.started,instruction_txt.started,continue_txt_2.started,instructions.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,fix.started,signed_contrast,leftCont,rightCont,fixation_2.started,fixation_2.stopped,fix.stopped,trial.started,fixation.started,grating_l.started,grating_r.started,dot.started,mouse.started,sound_trial_start.started,sound_trial_start.stopped,reaction_time,response_time,trial.stopped,correct,timeout,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,feedback.started,feedback_sound.started,fixation_obj_2.started,feedback_sound.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,y,0.012171666021458805,0.022485957946628332,0.022485957946628332,2.4416153749916703,[-0.3892793924303521],[-17.322932963150667],[1],[0],[0],[2.4290375830605626],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751939,2024-04-15_11h59.14.259,pedestal_cursor_ibl,2023.2.3,None,2024-04-15 11h59.20.302812 +0200,
,,,,,,,,,,,2.548187540960498,,,,,,,,,,,,,,2.531857040943578,-0.19999999999999996,0.7,0.5,2.548187540960498,3.1679073750274256,3.1471324999583885,3.1471425410127267,3.1679073750274256,3.1679073750274256,3.1679073750274256,3.1679073750274256,0.008347959024831653,3.1634376666663835,3.260262915981002,1024,1250,4.398510625003837,1,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4379393164841461, 0.9245385570220863, 1.3624778735062324, 1.8977370380979666, 2.3843362786359066, 3.0169152913352284, 3.6494943040345507, 4.865992405379401, 6.082490506724252, 7.493628304284277, 9.440025266436038, 9.440025266436038, 10.705183291834683, 11.629721848856768, 12.74890010209403, 12.74890010209403, 13.673438659116117, 13.673438659116117, 14.160037899654057, 14.306017671815438, 14.451997443976822, 14.549317292084408, 14.597977216138203, 14.646637140191997, 14.743956988299583, 14.792616912353381, 14.889936760460968, 14.987256608568554]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09731984810758802, -0.09731984810758802, -0.19463969621517604, -0.29195954432276405, -0.29195954432276405, -0.29195954432276405, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521, -0.3892793924303521]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002514169318601489, 0.012673041899688542, 0.02515883289743215, 0.03189308289438486, 0.0416497919941321, 0.04862629191484302, 0.05841141694691032, 0.06533462496008724, 0.07503741700202227, 0.08169983292464167, 0.09184608294162899, 0.10473470797296613, 0.11151258298195899, 0.12525474990252405, 0.13301054190378636, 0.14103470800910145, 0.1476419169921428, 0.1605063749011606, 0.17049387493170798, 0.17824720800854266, 0.19198466697707772, 0.19863295799586922, 0.21022129198536277, 0.2173826249781996, 0.2245418329257518, 0.23098745790775865, 0.24202091700863093, 0.2487473749788478, 0.2584839169867337, 0.2658698749728501, 0.2744615419069305, 0.2811972079798579, 0.291776750003919, 0.29845124995335937, 0.30795291694812477, 0.3146412919741124, 0.3251500829355791, 0.33201204193755984, 0.3433352079009637, 0.3510134998941794, 0.3575708749704063, 0.3640281669795513, 0.37673412496224046, 0.38460608292371035, 0.3911832500016317, 0.3976037499960512, 0.41039212490431964, 0.41809616691898555, 0.42460979195311666, 0.4311007499927655, 0.44307779194787145, 0.45002999994903803, 0.45768024993594736, 0.46431787498295307, 0.4770349169848487, 0.4848001250065863, 0.49154941691085696, 0.49797254195436835, 0.5085846669971943, 0.5152111249044538, 0.5250313329743221, 0.5316095419693738, 0.5410776250064373, 0.548018041998148, 0.5576879169093445, 0.5645439999643713, 0.5768367080017924, 0.5842025419697165, 0.5906449579633772, 0.5971195419551805, 0.6083111669868231, 0.6149410419166088, 0.6250023329630494, 0.6316634999820963, 0.6416144579416141, 0.6497649169759825, 0.6576832080027089, 0.6640533749014139, 0.6760354998987168, 0.6830532919848338, 0.6913971249014139, 0.6978881249669939, 0.7083987919613719, 0.7165289169643074, 0.724465416977182, 0.7327132079517469, 0.7410781249636784, 0.7476563749369234, 0.7603851249441504, 0.767556041944772, 0.7740473749581724, 0.7806449579074979, 0.7917244579875842, 0.7984479169826955, 0.8084956249222159, 0.8151543329004198, 0.8250124169280753, 0.8315534580033273, 0.841789708007127, 0.8486441249260679, 0.8586044169496745, 0.86713633290492, 0.8748045419342816, 0.881768541992642, 0.8919258329551667, 0.8986022919416428, 0.9101719579193741, 0.9174246249021962, 0.9248776249587536, 0.9316848749294877, 0.9436207499820739, 0.9509591249516234, 0.9574085419299081, 0.963956999941729, 0.9751498328987509, 0.9817884999793023, 0.9917303329566494, 0.9988162079825997, 1.0087980419630185, 1.0157988748978823, 1.0254443329758942, 1.0325710829347372, 1.0413557079154998, 1.0482661249116063, 1.0584466248983517, 1.0654699580045417, 1.0752965830033645, 1.0824602500069886, 1.091900041908957, 1.0990144578972831, 1.1082673330092803, 1.1150469579733908, 1.1257000420009717, 1.1323391249170527, 1.1420931669417769, 1.1484976249048486, 1.1586457919329405, 1.1654868749901652, 1.175048082950525, 1.1819687919924036, 1.1917036249069497, 1.199023166904226, 1.2085348329273984, 1.2152015829924494, 1.225129707949236, 1.232225374900736, 1.241909374948591]",4.400609500007704,4.413972416721905,4.415502249961719,4.6102301250211895,,,,,,,
